title	link	date	title_corrected	summary
El artista sirio que pintó a los líderes del mundo como refugiados - LaTercera	https://www.latercera.com/culto/2017/10/12/artista-sirio-pinto-a-los-lideres-del-mundo-refugiados/	2017-10-12	El artista sirio que pintó a los líderes del mundo como refugiados	Putin, Trump y Obama aparecen como desplazados en la obra The vulnerability series de Amdalá Al Omari, artista y refugiado sirio asentado en Bélgica. Omari comenzó a pintar cuando vivía en Damasco, poco después de que estallara el conflicto sirio en 2011, cuando debió escapar e instalarse como refugiado en Bruselas. Allí comenzó a retratar como refugiados al presidente de su país, Bashar al-Ássad, y a otros líderes mundiales como Donald Trump, Vladimir Putin y el expresidente Obama, entre otros como el ex secretario de la ONU Ban Ki-moon, Angela Merkel, Kim Jong Un y Benjamin Netanyahu. 
A Itaú sólo le quedan 10 sucursales para finalizar proceso de migración - Diario Financiero	https://www.df.cl/noticias/mercados/mercados-en-accion/a-itau-solo-le-quedan-10-sucursales-para-finalizar-proceso-de-migracion/2017-10-19/200945.html	2017-10-20	A Itaú sólo le quedan 10 sucursales para finalizar proceso de migración	A Itaú sólo le quedan 10 sucursales para finalizar proceso de migración En el banco comentan que cinco de éstas se destinarán a la atención de clientes de altos ingresos y que el proceso completo terminará a fin de año. - - - - Contenido exclusivo suscriptores DF Digital 30 % dcto. $ 4.550 mensual | $ 54.600 anual Suscríbete Si ya estás suscrito ingresa aquí Cuidemos el medio ambiente 
El Clásico Universitario también abraza a los extranjeros en su versión 162 - Publimetro Chile	https://www.publimetro.cl/cl/grafico-chile/2017/10/24/campana-extranjeros-clasico-universitario.html	2017-10-24	El Clásico Universitario también abraza a los extranjeros en su versión 162	Mucho se habla de los estragos que dejan los hinchas en los grandes clásicos del fútbol chileno. En el marco del clásico universitario Nº 162, crearon la campaña “Hinchas sin Fronteras” para mostrar desde otra perspectiva el Clásico Universitario, reflejando a los nuevos hinchas a través de las historias de dos extranjeros que residen en Chile. Por medio del fútbol yo hice amigos chilenos, compartiendo la misma pasión, gracias a esto no he tenido problemas de discriminación. 
Inmigración potencia el desarrollo del país - Diario Financiero	https://www.df.cl/noticias/brandcorner/bci/inmigracion-potencia-el-desarrollo-del-pais/2017-11-02/165111.html	2017-11-02	Inmigración potencia el desarrollo del país	No seamos miopes y aprovechemos bien la oportunidad”, Sergio Lehmann Beresi, economista jefe Corporación Bci. - - - - La inmigración en nuestro país ha venido creciendo con gran rapidez en los últimos años, introduciendo nuevas energías y enriqueciendo la cultural nacional. La evidencia internacional es contundente en señalar que esto potencia el crecimiento de la economía y entrega nuevos bríos al desarrollo. 
fpmr Argentina le quita estatus de refugiado a ex líder del FPMR y se reactiva extradición - LaTercera	https://www.latercera.com/noticia/argentina-le-quita-estatus-refugiado-ex-lider-del-fpmr-se-reactiva-extradicion/	2017-12-06	fpmr Argentina le quita estatus de refugiado a ex líder del FPMR y se reactiva extradición	La relación entre Apablaza y el entonces gobierno argentino no era desconocida, dado que la esposa del ex frentista trabajaba en la Casa Rosada. Horas más tarde, en La Moneda, el ministro de Relaciones Exteriores, Heraldo Muñoz, confirmó la resolución del país transandino. En caso de que se lo rechacen, de inmediato procedería su extradición a Chile (ver entrevista) y sería puesto a disposición del ministro en visita del caso Guzmán, Mario Carroza, quien lo interrogará y definirá si es que lo condena o no por el crimen (ver entrevista). 
Encuesta revela alta valoración al trabajador migrante - LaTercera	https://www.latercera.com/noticia/encuesta-revela-alta-valoracion-al-trabajador-migrante/	2017-12-18	Encuesta revela alta valoración al trabajador migrante	"Una positiva percepción sobre el trabajador extranjero arrojó como conclusión el estudio ""Empresas y Migrantes"", realizada por Cadem en octubre de 2017. Entre las cifras, además, destaca la alta aprobación que obtuvo el trabajador foráneo al ser comparado con su par chileno. Más sobre encuesta El 71% de los apoderados quiere vacunar a sus hijos y no poder hacerlo es uno de los motivos para no enviarlos a clases presenciales La pandemia hizo que la clase media registre su primera baja en Chile: pasó del 65,4% al 62% en 2020 Retiro del estímulo monetario supera a la pandemia como la mayor preocupación de inversionistas chilenos Pese a este favorable escenario, el 65% cree que en las empresas o lugares de trabajo, en general, existe discriminación hacia este grupo. "
La población chilena envejece, pero la migración podría revertir ese proceso - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/actualidad/la-poblacion-chilena-envejece-pero-la-migracion-podria-revertir-ese/2017-12-22/102703.html	2017-12-22	La población chilena envejece, pero la migración podría revertir ese proceso	La población chilena envejece, pero la migración podría revertir ese proceso El INE anunció esta mañana finalmente los resultados del Censo. - - - - Contenido exclusivo suscriptores DF Digital 30 % dcto. $ 4.550 mensual | $ 54.600 anual Suscríbete Si ya estás suscrito ingresa aquí Cuidemos el medio ambiente 
"Próximo ministro del Interior: ""No puede ser que no tengamos una ley de migración moderna, como Chile necesita"" - df.cl"	https://www.df.cl/noticias/economia-y-politica/actualidad/proximo-ministro-del-interior-no-puede-ser-que-no-tengamos-una-ley-de/2018-03-01/162403.html	2018-03-01	"Próximo ministro del Interior: ""No puede ser que no tengamos una ley de migración moderna, como Chile necesita"""	"Próximo ministro del Interior: ""No puede ser que no tengamos una ley de migración moderna, como Chile necesita"" Así, Andrés Chadwick afirmó que la ley de migración será prioritaria para el gobierno de Sebastián Piñera. - - - - Contenido exclusivo suscriptores DF Digital 30 % dcto. $ 4.550 mensual | $ 54.600 anual Suscríbete Si ya estás suscrito ingresa aquí Cuidemos el medio ambiente "
La UE activa 3.000 millones de euros más de ayuda para refugiados en Turquía - LaTercera	https://www.latercera.com/mundo/noticia/la-ue-activa-3-000-millones-euros-mas-ayuda-refugiados-turquia/98740/	2018-03-14	La UE activa 3.000 millones de euros más de ayuda para refugiados en Turquía	"Aquello corresponde a un nuevo tramo de la ayuda con la que la Unión Europea se había comprometido en 2016 para frenar la llegada de migrantes a suelo europeo. A partir de 2018, los europeos debían movilizar ""una financiación adicional"" por el mismo monto si se cumplían los compromisos del acuerdo. Comenta Por favor, inicia sesión en La Tercera para acceder a los comentarios. "
Chile bajo presión para actualizar sus leyes de migración - Diario Financiero	https://www.df.cl/noticias/internacional/eiu/chile-bajo-presion-para-actualizar-sus-leyes-de-migracion/2018-03-15/193651.html	2018-03-16	Chile bajo presión para actualizar sus leyes de migración	Chile bajo presión para actualizar sus leyes de migración Con un nuevo gobierno y un nuevo Congreso que acaba de tomar posesión de su cargo, las autoridades tienen un arduo trabajo por delante. - - - - Contenido exclusivo suscriptores DF Digital 30 % dcto. $ 4.550 mensual | $ 54.600 anual Suscríbete Si ya estás suscrito ingresa aquí Cuidemos el medio ambiente 
Hernán Felipe Errázuriz y visas consulares para la migración: “Es un instrumento perfectamente válido” - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/actualidad/hernan-felipe-errazuriz-y-visas-consulares-para-la-migracion-es-un/2018-03-16/190637.html	2018-03-19	Hernán Felipe Errázuriz y visas consulares para la migración: “Es un instrumento perfectamente válido”	Hernán Felipe Errázuriz y visas consulares para la migración: “Es un instrumento perfectamente válido” El abogado y excanciler dice que la realidad migratoria “es insostenible mirando al largo plazo” y cree que la normalización de los irregulares ayudaría a la descompresión. - - - - Contenido exclusivo suscriptores DF Digital 30 % dcto. $ 4.550 mensual | $ 54.600 anual Suscríbete Si ya estás suscrito ingresa aquí Cuidemos el medio ambiente 
Chile deberá rendir examen ante la ONU por políticas para trabajadores migrantes - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/actualidad/chile-debera-rendir-examen-ante-la-onu-por-politicas-para-trabajadores/2018-03-29/193631.html	2018-04-02	Chile deberá rendir examen ante la ONU por políticas para trabajadores migrantes	Chile deberá rendir examen ante la ONU por políticas para trabajadores migrantes El gobierno tiene que responder a las recomendaciones que el organismo emitió en su primer informe de 2011 y que incluía el llamado a promulgar una nueva ley “en un futuro cercano”. - - - - Contenido exclusivo suscriptores DF Digital 30 % dcto. $ 4.550 mensual | $ 54.600 anual Suscríbete Si ya estás suscrito ingresa aquí Cuidemos el medio ambiente 
"""Yo Migro"", la app para ayudar a migrantes y refugiados hispanohablantes en Chile - LaTercera"	https://www.latercera.com/nacional/noticia/migro-la-app-ayudar-migrantes-refugiados-hispanohablantes-chile/143594/	2018-04-24	"""Yo Migro"", la app para ayudar a migrantes y refugiados hispanohablantes en Chile"	"Más sobre Inmigrantes Juez federal de Texas ordena dar fin al programa DACA, que impide la deportación de algunos “dreamers” estadounidenses Datos de la última Casen detallan el nuevo mapa de la pobreza en el país Alejandra Candia: “La mejor política social para superar la pobreza y revertir la desigualdad es el empleo formal” Ésta es la tercera aplicación móvil del proyecto: ""Por una Migración Informada"" impulsado por #ChileIncluye, alianza liderada por PwC Chile y Fundación Interpreta, que busca repetir el éxito de las aplicaciones anteriores: ""T-zen"" para la comunidad haitiana y ""Salam"" para refugiados y migrantes árabe parlantes. Con esta herramienta se busca acompañar a los migrantes con información sencilla y útil en el momento indicado. La aplicación se enmarca dentro de #ChileIncluye, que tiene como objetivo promover la interculturalidad como un valor fundamental de la sociedad, buscando la construcción de un país más inclusivo, diverso y tolerante y convocar al sector privado a incidir activamente en una inmigración sustentable. "
"Ai Weiwei Ai Weiwei en Chile: ""El gran pueblo del mundo está hecho de refugiados"" - Cultolt"	https://www.latercera.com/culto/2018/05/17/ai-weiwei-en-chile-gran-pueblo-del-mundo-esta-hecho-refugiados/	2018-05-16	"Ai Weiwei Ai Weiwei en Chile: ""El gran pueblo del mundo está hecho de refugiados"""	"Y, algunos pasos más allá, la imponente Ley de viaje (Prototipo B), una gran estructura negra e inflable en PVC reforzado con que Weiwei evoca los botes utilizados por los refugiados que intentaban cruzar el Mar Mediterráneo para llegar a costas europeas. Ayer, mientras Weiwei posaba frente a las cámaras, un equipo daba los últimos ajustes a Paso seguro, la instalación que antes expuso en Berlín y en Yokohama, Japón, y que ahora, hasta el 24 de julio próximo, revestirá la fachada del Archivo Nacional, en calle Miraflores, con miles de chalecos salvavidas usados por refugiados. Eres un soldado"", se lee en el poema Despedida, escrito por su padre, Ai Qing, entre 1954 y 1957, en los diarios que ahora también forman parte de la muestra. "
En dónde trabajan los extranjeros que han llegado a Chile - Publimetro Chile	https://www.publimetro.cl/cl/noticias/2018/05/28/donde-trabajan-los-extranjeros-llegado-chile.html	2018-05-28	En dónde trabajan los extranjeros que han llegado a Chile	Los datos también revelan que, en promedio, el 59,2% de los extranjeros está ocupado en asalariado privado, 16,3% es cuenta propia, 7,6% trabaja en servicio doméstico puertas adentro y puertas afuera lo hace el 6,7% y 10,3% en otro tipo de actividades. Bravo señala que si bien, “es importante que la migración sea ordenada, segura y regular” para evitar la informalidad de quienes vienen de otros países, asegura que “a nivel general los estudios para Chile no han encontrado efectos negativos ni en salarios ni en empleo para los trabajadores nativos, lo cual se debe al bajo porcentaje de inmigrantes respecto al total”. Esta cuota atenta contra la eficiencia, obstaculiza la contratación formal y debe ser adecuada para enfrentar el escenario demográfico en Chile que está cambiando rápidamente hacia un mayor envejecimiento de la población”, acota. 
Sujeto ataca con cuchillo a nueve personas, entre ellas refugiados, en la ciudad de Idaho - LaTercera	https://www.latercera.com/mundo/noticia/sujeto-ataca-cuchillo-nueve-personas-ellas-refugiados-la-ciudad-idaho/227478/	2018-07-01	Sujeto ataca con cuchillo a nueve personas, entre ellas refugiados, en la ciudad de Idaho	"La policía no aclaró cuántos de los heridos son refugiados ni su procedencia, y tampoco dio pistas sobre si el atacante tuvo alguna motivación. Además el sujeto está siendo interrogado para indagar en las motivaciones que tuvo para atacar a las personas. ""Nunca hemos visto tantas víctimas a raíz de un solo acto en Boise en la historia del servicio"", dijo Bones. "
Gobierno reforzará plan de migraciones con nueva sede de 3.200 m2 - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/actualidad/gobierno-reforzara-plan-de-migraciones-con-nueva-sede-de-3-200-m2/2018-06-29/193509.html	2018-07-03	Gobierno reforzará plan de migraciones con nueva sede de 3.200 m2	Gobierno reforzará plan de migraciones con nueva sede de 3.200 m2 - - - - Contenido exclusivo suscriptores DF Digital 30 % dcto. $ 4.550 mensual | $ 54.600 anual Suscríbete Si ya estás suscrito ingresa aquí Cuidemos el medio ambiente 
Las crisis migratorias no suponen crisis económicas, sino todo lo contrario - Diario Financiero	https://www.df.cl/noticias/internacional/economia/las-crisis-migratorias-no-suponen-crisis-economicas-sino-todo-lo/2018-08-23/192943.html	2018-08-24	Las crisis migratorias no suponen crisis económicas, sino todo lo contrario	Las crisis migratorias no suponen crisis económicas, sino todo lo contrario Los resultados del estudio realizado por docentes franceses indican que la inmigración puede generar una oportunidad de crecimiento. - - - - Contenido exclusivo suscriptores DF Digital 30 % dcto. $ 4.550 mensual | $ 54.600 anual Suscríbete Si ya estás suscrito ingresa aquí Cuidemos el medio ambiente 
"La mirada del Central sobre los migrantes: ""Se han integrado de manera fluida al mercado laboral"" - Diario Financiero"	https://www.df.cl/noticias/economia-y-politica/laboral-personas/la-mirada-del-central-sobre-los-migrantes-se-han-integrado-de-manera/2018-09-05/154535.html	2018-09-05	"La mirada del Central sobre los migrantes: ""Se han integrado de manera fluida al mercado laboral"""	"La mirada del Central sobre los migrantes: ""Se han integrado de manera fluida al mercado laboral"" Informe de Política Monetaria sostiene que los migrantes tienen una tasa de desempleo similar a la de los chilenos. - - - - Contenido exclusivo suscriptores DF Digital 30 % dcto. $ 4.550 mensual | $ 54.600 anual Suscríbete Si ya estás suscrito ingresa aquí Cuidemos el medio ambiente "
Los refugiados de Nauru, la isla donde los niños perdieron el deseo de vivir - LaTercera	https://www.latercera.com/mundo/noticia/los-refugiados-nauru-la-isla-donde-los-ninos-perdieron-deseo-vivir/313755/	2018-09-09	Los refugiados de Nauru, la isla donde los niños perdieron el deseo de vivir	"La condición puede ser letal ya que las víctimas a menudo no son capaces de comer o beber. ""Hace unos tres meses teníamos ciertos conocimientos de esto... pero en este periodo el problema parece haber proliferado"", le dijo Blucher a la BBC. Su organización, Médicos para Refugiados, no ha podido visitar Nauru pero recibe pacientes referidos por activistas para análisis y asesoría. "
Historias El cara y sello de los sirios refugiados en Chile - LaTercera	https://www.latercera.com/nacional/noticia/cara-sello-los-sirios-refugiados-chile/344340/	2018-10-05	Historias El cara y sello de los sirios refugiados en Chile	"Eso me hace sentir triste, porque no sé qué futuro les daré a mis hijos"", explica Antakli, con la ayuda de un traductor en línea. Siento que a nosotros como familia nos han discriminado y nos sentimos abandonados por el programa"", dice, con evidentes gestos de aflicción. Son quienes conviven con ellos la mayor parte del tiempo y, por lo mismo, dicen haber estado conscientes de que problemas así se podían generar. "
Talento migrante de cuatro naciones impulsará al béisbol y sóftbol de Chile - Publimetro Chile	https://www.publimetro.cl/cl/grafico-chile/2018/10/08/beisbol-softbol-en-chile.html	2018-10-08	Talento migrante de cuatro naciones impulsará al béisbol y sóftbol de Chile	A primera vista, parece una “asamblea general” de las Naciones Unidas, en un costado del Estadio Nacional. Sus acentos e historias personales son distintas, pero los une la pasión por dos disciplinas deportivas, que esperan potenciar entre los chilenos. Luis Fernando Muñoz Castillo tiene 15 años, es primer base y receptor: oriundo de Cuba, dice que quiere respaldar el crecimiento del beisbol chileno. 
Trump amenaza con cerrar la frontera con México por caravanas de migrantes - La Cuarta	https://www.lacuarta.com/mundo/noticia/trump-amenaza-cerrar-la-frontera-mexico-caravanas-migrantes/300940/	2018-10-18	Trump amenaza con cerrar la frontera con México por caravanas de migrantes	«Además de detener todos los pagos a estos países, que parecen no tener casi control sobre su población, debo, en los términos más enérgicos, pedir a México que detenga este ataque, y si no puedo hacerlo, llamaré al Ejército de EE. UU. y CIERRE NUESTRA FRONTERA SUR!», amenazó Trump en su cuenta de Twitter. I am watching the Democrat Party led (because they want Open Borders and existing weak laws) assault on our country by Guatemala, Honduras and El Salvador, whose leaders are doing little to stop this large flow of people, INCLUDING MANY CRIMINALS, from entering Mexico to U.S….. — Donald J. Trump (@realDonaldTrump) October 18, 2018 Flujo de inmigrantes Los migrantes, entre ellos «varios» niños y adolescentes, provienen de los departamentos de Choluteca y Valle, ubicados al sur de Honduras, según manifestó a Efe Yerlin Sevilla, uno de los centroamericano que busca llegar a EE.UU. Sevilla explicó que las autoridades salvadoreñas «no los dejaron ingresar a este país porque algunos no cuentan con su respectiva documentación y los niños no tienen pasaporte». 
