title	link	date	title_corrected	summary
migrantes 110 migrantes son detenidos en la zona sur de Honduras - Tiempo.hn	https://tiempo.hn/110-migrantes-detenidos-la-zona-sur-honduras/	2016-12-15	migrantes 110 migrantes son detenidos en la zona sur de Honduras	Ya sea vía terrestre o marítima, provenientes de Sudamérica y el Caribe. Por ejemplo, Cuentan con cinco días para regularizar su situación, sin embargo, casi el 100 por ciento no cumplen este requisito. Generalmente porque optan por continuar su camino saliendo por las fronteras antes de que se cumpla el tiempo establecido por el INM. 
"Mark Zuckerberg: ""Ellos son nuestro futuro. Somos un país de inmigrantes"" - Tiempo.hn"	https://tiempo.hn/mark-zuckerberg-somos-pais-de-emigrantes/	2017-01-29	"Mark Zuckerberg: ""Ellos son nuestro futuro. Somos un país de inmigrantes"""	Mientras que a muchísimos indocumentados los pone en un situación difícil, pues temen por su deportación”, añadió. La organización FWD.us financiada por Zuckerberg y otros filántropos como Bill Gates presiona al gobierno para cambios en las políticas migratorias. Sin embargo, la actual administración Trump no parece dispuesta a dejarse influenciar por las ideas de este grupo. 
Efecto Trump: Honduras firma convenio para proteger migrantes — - confidencialhn.com	https://confidencialhn.com/efecto-trump-honduras-firma-convenio-para-proteger-migrantes/	2017-01-30	Efecto Trump: Honduras firma convenio para proteger migrantes —	Efecto Trump: Honduras firma convenio para proteger migrantes Nacional por Redacción ConfidencialHN - 30 enero, 2017 TEGUCIGALPA, HONDURAS “Con el objetivo de fortalecer el apoyo a los migrantes y sus familiares” el Comisionado Nacional de los Derechos Humanos de Honduras (Conadeh) firmó hoy junto a la Pastoral Movilidad Humana un convenio que “garantizará la protección” de los que decidan ejercer el derecho de desplazarse. En ese sentido el ombudsman hondureño, Roberto Herrera Cáceres, manifestó que con la firma del convenio se está forjando una alianza entre las organizaciones de sociedad civil, las instituciones estatales y la empresa privada para proteger los derechos de los migrantes y desplazados forzados. “Cuando una gran parte de nuestra población no tiene trabajo, derecho a la educación y salud publica de calidad, no tienen derecho a una vivienda y a una alimentación saludable y digna es violación de Derechos Humanos y a la vez una causa económica que impulsa la migración”. 
¿Qué hace falta para ser migrante con estatus legal en EEUU? - Diario El Heraldo - ElHeraldo.hn	https://www.elheraldo.hn/mundo/1040007-466/qu%C3%A9-hace-falta-para-ser-migrante-con-estatus-legal-en-eeuu	2017-01-31	¿Qué hace falta para ser migrante con estatus legal en EEUU?Diario El Heraldo	Obtener un permiso de este tipo puede demorarse décadas y supone un meticuloso proceso. El proceso, que dura años, incluye rigurosas comprobaciones de antecedentes por posibles vínculos criminales o con el terrorismo. En esta categoría se incluyen también los extranjeros que trabajan como ingenieros o expertos técnicos en empresas de Silicon Valley. 
La migración — - confidencialhn.com	https://confidencialhn.com/la-migracion/	2017-02-02	La migración —	Pero entre estos últimos, nuestros migrantes son los que más sufren y se angustian. Creemos que la migración es un derecho humano y, por lo tanto, debe pertenecer a la agenda del desarrollo. No hay razón para que seamos insensibles e indiferentes ante el drama de los compatriotas y los demás extranjeros que se van a los Estados Unidos desde nuestro territorio o a través del mismo. 
Cristiano Ronaldo y Angelina Jolie actuarán en una serie de refugiados - Diez.hn	https://www.diez.hn/internacionales/1045851-498/cristiano-ronaldo-y-angelina-jolie-actuar%C3%A1n-en-una-serie-de-refugiados	2017-02-19	Cristiano Ronaldo y Angelina Jolie actuarán en una serie de refugiados	"Cristiano Ronaldo y Angelina Jolie actuarán en una serie de refugiados El jugador del Real Madrid Cristiano Ronaldo, estará al lado de la bella Angelina Jolie por varios días. CR7 ha sido fichado por la televisión turca para participar en una serie en la que se tratará el problema de los refugiados sirios. Según se ha conocido la serie en la que trabajará el jugador del Real Madrid es basada en la ""experiencia de una familia siria que huye de la guerra civil y viaja a Turquía"". "
Honduras, FOSDEH, Triángulo Norte de CA es incapaz de atender a migrantes - quienopina.com	https://www.quienopina.com/2017/02/honduras-fosdeh-triangulo-norte-de-c-a-es-incapaz-de-atender-a-migrantes/	2017-02-24	Honduras, FOSDEH, Triángulo Norte de CA es incapaz de atender a migrantes	Destaca el estudio que en 2015, Estados Unidos y México deportaron a 234.270 ciudadanos del Triángulo Norte y en el 2016 fueron deportados más de 197.873. El director del Fosdeh, Mauricio Díaz, dijo que el retorno de deportados a sus países representan una enorme dificultad para el triángulo Norte. Díaz señaló que los tres países “dependen muchísimo” de las remesas familiares que envían sus ciudadanos para mantener una estabilidad económica, social y política. 
Trump firma nueva orden ejecutiva sobre inmigración — - confidencialhn.com	https://confidencialhn.com/trump-firma-nueva-orden-ejecutiva-sobre-inmigracion/	2017-03-06	Trump firma nueva orden ejecutiva sobre inmigración —	Trump firma nueva orden ejecutiva sobre inmigración Internacional por Redacción ConfidencialHN - 6 marzo, 2017 WASHINGTON, EE.UU. (Spútnik Mundo) Los refugiados no estarán autorizados a ingresar a Estados Unidos durante 120 días según la nueva orden ejecutiva firmada por el presidente Donald Trump, anunció el Departamento de Seguridad Interna. Por fin se comunica que la nueva orden ejecutiva sobre inmigración del presidente de Estados Unidos, Donald Trump, no incluye a los residentes legales permanentes, algunos extranjeros y tampoco a titulares de visados oficiales. La orden tampoco aplica para quienes tengan doble nacionalidad y se encuentren viajando con el pasaporte de un país no designado dentro del decreto. 
Varios estados se unen a Hawai en demandas contra el veto migratorio de Trump - proceso.hn	http://www.proceso.hn/mas-noticias/32-m%C3%A1s-noticias/varios-estados-se-unen-a-hawai-en-demandas-contra-el-veto-migratorio-de-trump.html	2017-03-09	Varios estados se unen a Hawai en demandas contra el veto migratorio de Trump	None 
Así opina Bruce Arena sobre el decreto antiinmigrantes de Donald Trump - Diez.hn	https://www.diez.hn/internacionales/1054679-498/as%C3%AD-opina-bruce-arena-sobre-el-decreto-antiinmigrantes-de-donald-trump	2017-03-21	Así opina Bruce Arena sobre el decreto antiinmigrantes de Donald Trump	"""Es algo que me parece triste ya que nuestro deporte tiene una dimensión global"", dijo Arena en una entrevista con The Washington Post hace un par de semanas desde Chattanooga, Tennessee. Fue contratado para reemplazar al alemán Jurgen Klinsmann, despedido después de que los estadounidenses perdieran sus dos primeros partidos de clasificación para la Copa Mundial Rusia-2018 frente a México y Costa Rica, en noviembre de 2016. ""Nuestros chicos no son inmunes a las noticias. "
Refugiados migrantes realizaron viacrucis en frontera con Estados Unidos » Criterio.hn - criterio.hn	https://criterio.hn/refugiados-migrantes-realizaron-viacrucis-frontera-estados-unidos/	2017-04-16	Refugiados migrantes realizaron viacrucis en frontera con Estados Unidos » Criterio.hn	Este viacrucis del migrante es encabezado por organizaciones sociales como Movimiento Cultura Migrante, Pueblos sin fronteras entre otras más de origen estadounidense, buscan visibilizar la violenta y discriminatoria realidad del refugiado en México y Estados Unidos de Norteamerica. “Centroamérica vive con mucha violencia, El Salvador tiene la tasa más alta de homicidios en el mundo y en Guatemala se reportan casos de violencia sexual, pero aún así se les niega el refugio a los migrantes, México y Estados Unidos violan derechos internacionales”, expresó. Los migrantes del viacrucis de refugiados dormirán en la ciudad de Juchitán y por la mañana se dirigirán al albergue “Hermanos en el Camino” que dirige el sacerdote Alejandro Solalinde Guerra, en Ciudad Ixtepec. 
La ONU advierte que existen más de 65 millones de refugiados - quienopina.com	https://www.quienopina.com/2017/06/la-onu-advierte-que-existen-mas-de-65-millones-de-refugiados/	2017-06-19	La ONU advierte que existen más de 65 millones de refugiados	En un mundo en conflicto, lo que se necesita es determinación y valor, no miedo”, afirmó. La cifra de 65,6 millones está formada por tres componentes importantes. Los diez países con mayor cantidad de refugiados son Siria, Afganistán -2,5 millones-, Sudán del Sur -1,87 millones-, Somalia, Sudán, Congo, República Centroafricana, Myanmar, Eritrea y Burundi. 
ACNUR dice solución a crisis de refugiados es una responsabilidad compartida - La Tribuna.hn	https://www.latribuna.hn/2017/06/20/acnur-dice-solucion-crisis-refugiados-una-responsabilidad-compartida/	2017-06-20	ACNUR dice solución a crisis de refugiados es una responsabilidad compartida	El representante de ACNUR en Honduras señaló que si todos los países no se involucran en la respuesta a la crisis de refugiados y manejan «principios diferentes», se podrían generar «un caos a nivel global». «Si se cierran las puertas en unos países, contrario a principios de derecho internacional de refugiados, lo que vamos a generar es una sobrecarga en otros Estados, que podrían generar la misma respuesta», precisó. El acuerdo global llevará el nombre de «Pacto Mundial para una migración segura, regular y ordenada» y estará acompañado de otro convenio internacional sobre los refugiados, en el que se espera que los países asuman compromisos más explícitos para su protección. 
EEUU no tiene pruebas contundentes de nexo entre niños migrantes y crímenes de MS13 — - confidencialhn.com	https://confidencialhn.com/eeuu-no-tiene-pruebas-contundentes-de-nexo-entre-ninos-migrantes-y-crimenes-de-ms13/	2017-06-27	EEUU no tiene pruebas contundentes de nexo entre niños migrantes y crímenes de MS13 —	Los funcionarios mencionados son representantes de las agencias federales que tienen contacto y responsabilidades administrativas en el trato a los menores indocumentados que ingresan a Estados Unidos sin documentos y sin la compañía de un adulto. Cuando los senadores preguntaron a los otros funcionarios presentes si había forma de saber cuántos de los UAC han estado relacionados con crímenes atribuidos a la MS13, la respuesta, con pequeños matices, fue la misma: no hay estadísticas al respecto. Durante la audiencia del miércoles pasado también se habló de otro argumento con lo que la narrativa oficial en Washington ha relacionado a los UAC con la MS13: la vulnerabilidad social y económica de los UAC, que los hace más propensos a ser reclutados por la pandilla en Estados Unidos. 
4 de julio embarga de sentimientos a migrantes en EEUU - Diario El Heraldo - ElHeraldo.hn	https://www.elheraldo.hn/minisitios/hondurenosenelmundo/1086085-471/4-de-julio-embarga-de-sentimientos-a-migrantes-en-eeuu-	2017-07-03	4 de julio embarga de sentimientos a migrantes en EEUUDiario El Heraldo	"Le perturban además recientes redadas de inmigrantes en las comunidades hispana y musulmana, que generan más temores e incertidumbre. Pese a esos problemas, Ramos dijo que ella y su familia van a marcar la ocasión y visitar Elephant Butte, un popular destino veraniego en Nuevo México. ""Más personas se están expresando debido al ambiente político”, dijo Baker. "
Phoenix, trampa mortal para los migrantes y sede del Honduras-México - Diez.hn	https://www.diez.hn/laseleccion/1090425-498/phoenix-trampa-mortal-para-los-migrantes-y-sede-del-honduras-m%C3%A9xico	2017-07-17	Phoenix, trampa mortal para los migrantes y sede del Honduras-México	"Este sector fronterizo con México ha sido catalogado un lugar de muerte para todos aquellos migrantes que cruzan a suelo americano para comenzar a vivir su sueño, pero que en muchos de los casos se convierte en pesadilla. En los últimos años ha habido un promedio de 300 personas que han fallecido en el desierto anualmente. Pero así es Phoenix, la ciudad sede de esta nueva ""guerra"" futbolística entre México y Honduras. "
Desaparece migrante hondureño en México y emiten Alerta Amber - Tiempo.hn	https://tiempo.hn/migrante-hondureno-alerta-amber/	2017-07-25	Desaparece migrante hondureño en México y emiten Alerta Amber	Si alguien conoce o desea brindar detalles que ayuden a ubicar su paradero lo pueden hacer al teléfono 01-800-00-854-00. Durante una Alerta Amber, se emite un boletín urgente informativo a través de las ondas radiales y televisivas. Países como Estados Unidos, Alemania, Canadá y Australia utilizan este recurso cuando un menor desaparece. 
¿De qué huyen los migrantes que cruzan hacia Estados Unidos? - quienopina.com	https://www.quienopina.com/2017/08/de-que-huyen-los-migrantes-que-cruzan-hacia-estados-unidos/	2017-08-02	¿De qué huyen los migrantes que cruzan hacia Estados Unidos?	No solo es el miedo de la deportación a lo que los inmigrantes se enfrentan al cruzar la frontera mexicana hacia Estados Unidos. Es la posibilidad de una muerte lenta y agonizante mientras cruzan el abrasador desierto o terminar en un camión atiborrado junto con otras 100 personas. Las remesas que envían a sus hogares representan cerca del 20% del PIB y son la segunda fuente de ingresos externos después de las exportaciones y han ayudado a reducir la pobreza. 
Estados Unidos cancela programa CAM que brindaba ayuda a menores hondureños refugiados - Diario El Heraldo - ElHeraldo.hn	https://www.elheraldo.hn/minisitios/hondurenosenelmundo/1099335-471/estados-unidos-cancela-programa-cam-que-brindaba-ayuda-a-menores-hondure%C3%B1os-refugiados	2017-08-16	Estados Unidos cancela programa CAM que brindaba ayuda a menores hondureños refugiadosDiario El Heraldo	"Hernández añadió que la cancelación de este programa no tendría gran impacto para los hondureños, ya que este, no había tenido tanto movimiento comparado con Guatemala y El Salvador, donde las cifras de menores que aplicaron son muy superiores a las de los hondureños. Según la primera dama, esto se debe a que hay muchos hondureños acogidos bajo el Estatus de Protección Temporal (TPS),y esto hizo que disminuyera considerablemente el registro de menores en el programa CAM. ""Debido a las cifras podemos decir que la cancelación de este programa no genera un alto impacto, sin embargo, nosotros siempre hemos dicho que cada uno de estos niños, son una historia de vida, un ser humano con sueños y deseos"", expresó. "
Detienen a 60 migrantes dentro de camión refrigerado en Texas — - confidencialhn.com	https://confidencialhn.com/detienen-a-60-migrantes-dentro-de-camion-refrigerado-en-texas/	2017-08-20	Detienen a 60 migrantes dentro de camión refrigerado en Texas —	Los inmigrantes que viajaban escondidos a temperaturas muy bajas, fueron descubiertos cuando agentes fronterizos realizaron una segunda revisión al vehículo tras la alerta de un perro de inspección. Las puertas del remolque estaban aseguradas con un candado y los indocumentados no tenían forma de escapar y estaban aprisionados bajo una temperatura de solo 9 grados centígrados. La Patrulla Fronteriza del Sector Valle del Río Grande instó a los migrantes no confiar en los denominados ‘polleros’ y advirtió sobre los peligros de cruzar de manera ilegal hacia Estados Unidos. 
Video: Así es la estadía de cientos de refugiados en uno de los albergues de Miami, Florida - Diario El Heraldo - ElHeraldo.hn	https://www.elheraldo.hn/minisitios/hondurenosenelmundo/1106936-471/video-as%C3%AD-es-la-estad%C3%ADa-de-cientos-de-refugiados-en-uno-de	2017-09-10	Video: Así es la estadía de cientos de refugiados en uno de los albergues de Miami, FloridaDiario El Heraldo	El comunicador reporta desde el gimnasio del colegio Ronald Reagan, uno de los refugios habilitados por las autoridades y que actualmente se encuentra en su máxima capacidad tras el paso del potente huracán Irma que hasta el momento ha cobrado la vida de tres personas. Según Gandica, la atención brindada es de la mejor, pues se les ha dado agua, comida: desayuno, almuerzo y cena a todas las personas que llegaron buscado un lugar seguro. Estos vientos se pueden sentir en un radio de 130 kilómetros a partir del ojo del huracán, mientras que los vientos asociados a una tormenta tropical se sienten en un radio de 350 km, agregó el NHC. 
