title	link	date	title_corrected	summary
Odio orteguista contra migrantes - Confidencial	https://www.confidencial.com.ni/opinion/odio-orteguista-contra-migrantes/	2015-11-23	Odio orteguista contra migrantes	Ante ese ridículo despliegue extremista de fuerzas (del país más atrasado de América que no resulta un destino atractivo para inmigrante alguno), los emigrantes cubanos, como práctica pacífica universal, se sentaron en la carretera Panamericana, y pidieron solidaridad con su éxodo. Los métodos militares le son intrínsecos a una dictadura, dado que también en la actividad antisocial hay una dialéctica necesaria entre medios y fines. La solidaridad real, con los sectores sociales empobrecidos, tiene un significado incomprensible para quien usa el término por demagogia desde la lógica perversa de un poder corrupto. 
Murillo sobre migrantes: “chantaje, presión y amenaza” - Confidencial	https://www.confidencial.com.ni/politica/murillo-sobre-migrantes-chantaje-presion-y-amenaza/	2015-11-24	Murillo sobre migrantes: “chantaje, presión y amenaza”	El Canciller costarricense, Manuel González Sanz, dijo que el encuentro tiene como objetivo fundamental encontrar una solución y pasar de la retórica a la acción. Ningún país se debería arrogar el derecho de bloquear una solución a este problema”, afirmó González. “Ante la crisis humanitaria, creemos que la solución más justa es procurar una salida para los miles de compatriotas atrapados entre Costa Rica y Nicaragua”, dijo Pedro López, director del Partido Liberal Cubano. 
Centroamérica frente a la migración cubana - Confidencial	https://www.confidencial.com.ni/opinion/centroamerica-frente-a-la-migracion-cubana/	2015-12-03	Centroamérica frente a la migración cubana	Este movimiento no es nuevo pero refleja cómo los cubanos está usando las mismas redes migratorias que otras nacionalidades usan para lograr llegar a su destino. Finalmente, manifestó ante el SICA que el país no se prestaba a “legitimar políticas ilegales (migratorias)”. La decisión Ecuatoriana de requerir visa ha sido un paso que si bien cierra parcialmente una puerta, permite en el corto plazo dar un espacio a los países, Costa Rica en particular, para buscar una alternativa para los ya 5,000 cubanos en tránsito. 
Joven y en edad fértil, características del migrante nica - El Nuevo Diario	https://www.elnuevodiario.com.ni/nacionales/381919-joven-edad-fertil-caracteristicas-migrante-nica/	2016-01-12	Joven y en edad fértil, características del migrante nica	“Varía un poco, pero el denominador común es que se trata de gente joven con rango de edades que oscilan entre los 15 y 64 años, esta información está elaborada con base en los censos poblacionales en distintos países. Carmen Paola Zepeda, oficial a cargo de OIM en Nicaragua, destacó que el flujo migratorio del país se ha mantenido estable en los últimos años, debido al llamado flujo circular. “Usualmente están los 90 días en los que les autorizan la entrada y luego se regresan y viajan hacia otro país para trabajar en periodos estacionales en labores agrícolas, es un flujo circular que se maneja estable. 
Una foto que escenifica el drama de los refugiados gana el premio World Press - El Nuevo Diario	https://www.elnuevodiario.com.ni/actualidad/385455-foto-que-escenifica-drama-refugiados-gana-premio-w/	2016-02-18	Una foto que escenifica el drama de los refugiados gana el premio World Press	"""Me di cuenta de que había un bebé en la foto 4 ó 6 días después, cuando la vi en el ordenador a mi vuelta en Budapest"", relató. Otros ganadores Entre los premiados hay además dos españoles, Daniel Ochoa de Olza y Sebastián Lize. En la colorida imagen, una niña pequeña vestida con un manto y ataviada con unos enormes collares posa en un altar rodeado de flores. "
El peregrinaje de los migrantes - Confidencial	https://www.confidencial.com.ni/opinion/el-peregrinaje-de-los-migrantes/	2016-03-16	El peregrinaje de los migrantes	Entre las causas están: crisis económicas, persecuciones políticas, conflictos sociales, étnicos y religiosos, falta de empleos, violencia, epidemias, hambrunas, desastres naturales, guerras, revoluciones. La ruta se inicia con los coyotes, que cobran unos US$5 mil dólares (a veces los estafan, o los delatan ante las autoridades), en la ruta sufren asaltos, violaciones y hasta la muerte, y hasta son convertidos en traficantes o criminales. Los US$1,193 millones de remesas serían más efectivos si se reorientara al ahorro y la inversión. 
Costa Rica no recibirá más inmigrantes cubanos - El 19 Digital	https://www.el19digital.com/articulos/ver/titulo:39906-costa-rica-no-recibira-mas-inmigrantes-cubanos	2016-03-18	Costa Rica no recibirá más inmigrantes cubanos	None 
Papa aboga por refugiados en inicio de Semana Santa - El Nuevo Diario • Nicaragua	https://www.elnuevodiario.com.ni/actualidad/388055-papa-aboga-refugiados-inicio-semana-santa/	2016-03-20	Papa aboga por refugiados en inicio de Semana Santa	"El papa Francisco llegó a la plaza vaticana a pie, con una mitra dorada y una casulla roja, y se acercó hasta el obelisco central para ser testigo de la procesión de las palmas e impartir su bendición. Casi todos los otros huyen y lo abandonan; Pedro lo niega tres veces en el patio del templo"", relató. Pero no solo lidió con esta traición, destacó, sino que sufrió ""en el cuerpo violencias atroces, los golpes, los latigazos y la corona de espinas"" desfiguraron ""su aspecto haciéndolo irreconocible"", y Poncio Pilato lo envió ""posteriormente a Herodes"", quien lo devolvió ""al gobernador romano; mientras"" le fue ""negada toda justicia"". "
Papa Francisco lava pies de 11 refugiados en Jueves Santo - El 19 Digital	https://www.el19digital.com/articulos/ver/titulo:40127-papa-francisco-lava-pies-de-11-refugiados-en-jueves-santo	2016-03-24	Papa Francisco lava pies de 11 refugiados en Jueves Santo	None 
Diputado Jiménez presiona por ley de protección al migrante - El Nuevo Diario • Nicaragua	https://www.elnuevodiario.com.ni/politica/388486-diputado-jimenez-presiona-ley-proteccion-migrante/	2016-03-28	Diputado Jiménez presiona por ley de protección al migrante	Nos urge tener una ley que proteja a los migrantes nicaragüenses tanto en términos administrativos como jurídicos. “Estamos discutiendo el plan estratégico de un año, entre los cuales el principal objetivo es promover el diálogo, la reflexión y promover iniciativas que puedan ayudar a impulsar la protección de nuestros compatriotas en la región”, dijo en esa ocasión el legislador. “Los nicaragüenses en México son menos que los guatemaltecos, hondureños, costarricenses o salvadoreños. 
Más refugiados a Nicaragua - El Nuevo Diario • Nicaragua	https://www.elnuevodiario.com.ni/nacionales/389309-habitantes-ca-huyen-violencia/	2016-04-06	Más refugiados a Nicaragua	Esto queda en evidencia al saber que El Salvador, por ejemplo, es el país con la mayor tasa de homicidios del mundo, agregó. Los refugiados reconocidos como tales que viven en Costa Rica son actualmente 3,616, precisó Acnur. En Belice, país de 400,000 habitantes, 633 personas buscaron asilo el año pasado, diez veces más que en 2014. 
Costa Rica responsabiliza a Estados Unidos por crisis migratoria - El 19 Digital	https://www.el19digital.com/articulos/ver/titulo:40823-costa-rica-responsabiliza-a-estados-unidos-por-crisis-migratoria	2016-04-13	Costa Rica responsabiliza a Estados Unidos por crisis migratoria	None 
EE.UU. evita comparar casos de inmigrantes centroamericanos y refugiados sirios - El Nuevo Diario • Nicaragua	https://www.elnuevodiario.com.ni/internacionales/392971-ee-uu-evita-comparar-casos-inmigrantes-centroameri/	2016-05-18	EE.UU. evita comparar casos de inmigrantes centroamericanos y refugiados sirios	"Obama se comprometió a acoger a 10.000 refugiados sirios en EEUU antes de que acabe septiembre, aunque el proceso está avanzando muy lentamente y, hasta ahora, solo se ha admitido en el país a 1.736 de quienes huyen del conflicto en el país árabe, según indicaron hoy varios senadores demócratas en una carta al mandatario. ""La situación en un lugar como El Salvador u Honduras también es difícil, y hay gente que afronta terribles circunstancias en esos países, pero al menos hay un Gobierno central allí con el que Estados Unidos puede trabajar para remediarlo"", agregó. Earnest defendió que todos los migrantes centroamericanos que van a ser deportados han pasado por un ""debido proceso"" en tribunales de inmigración y ""todos sus reclamos pendientes de asilo o alivio humanitario ya se han agotado"". "
Grecia desaloja el criticado campo de refugiados de Idomeni - El Nuevo Diario • Nicaragua	https://www.elnuevodiario.com.ni/internacionales/393643-grecia-desaloja-criticado-campo-refugiados-idomeni/	2016-05-26	Grecia desaloja el criticado campo de refugiados de Idomeni	"Sin embargo, la mayor parte de las 8.400 personas que se encontraban en Idomeni rechazaron trasladarse a los nuevos campos oficiales. El jueves se le sumaba el grupo International Rescue Committee, criticando que los servicios esenciales eran a todas luces ""insuficientes"". ""Hemos elegido estas instalaciones porque los propios migrantes querían quedarse cerca de la ciudad"", alegó este responsable. "
Ocho migrantes africanos se ahogan en río Sapoá - Confidencial	https://www.confidencial.com.ni/nacion/ocho-migrantes-africanos-se-ahogan-rio-sapoa/	2016-08-02	Ocho migrantes africanos se ahogan en río Sapoá	Los siete hombres y la mujer aparentemente intentaban cruzar el país de forma ilegal. A finales de julio se calculaba que habían unos 1,400 africanos varados en la frontera nicaragüense, incluyendo mujeres embarazadas y niños. Desde finales del año pasado, miembros del Ejército de Nicaragua y la Policía Nacional mantienen un férreo control en el sector fronterizo de Peñas Blancas, para impedir el paso, primero a los cubanos, y ahora a los africanos. 
El horror de las migrantes nicas en España - Confidencial	https://www.confidencial.com.ni/principal/horror-las-migrantes-nicas-espana/	2016-08-09	El horror de las migrantes nicas en España	La deuda, que se incrementaba progresivamente (a un interés que a partir del octavo mes llegaba al 10% mensual) se hacía, en ocasiones, imposible de pagar. Las primeras estadísticas recopiladas en 2006 mostraba que en España se habían registrado 1.990 personas, de las que el 69% eran mujeres y la mayoría del total general correspondía a edades entre los 24 y 44 años. Las estadísticas oficiales muestran que hasta 2013 había registrados en España unos 2,600 nicaragüenses. 
Así es el inhumano trato a los migrantes en cárceles de Estados Unidos (+FOTOS) - El 19 Digital	https://www.el19digital.com/articulos/ver/titulo:45419-asi-es-el-inhumano-trato-a-los-migrantes-en-carceles-de-estados-unidos-fotos	2016-08-18	Así es el inhumano trato a los migrantes en cárceles de Estados Unidos (+FOTOS)	None 
Policía Nacional captura a traficante de migrantes - El 19 Digital	https://www.el19digital.com/articulos/ver/titulo:45549-policia-nacional-captura-a-traficante-de-migrantes	2016-08-22	Policía Nacional captura a traficante de migrantes	None 
El hombre de Ángel González ‘refugiado’ en Nicaragua - Confidencial	https://www.confidencial.com.ni/mundo/centroamerica/el-hombre-de-angel-gonzalez-refugiado-en-nicaragua/	2016-08-26	El hombre de Ángel González ‘refugiado’ en Nicaragua	Ángel González ha transado con todos los políticos desde las dictadoras militares y con el retorno a la democracia en 1986. Así ha transado Ángel González con políticos que van desde el alcalde capitalino Álvaro Arzú hasta Manuel Baldizón. ¿Dónde hablaban el expresidente Otto Pérez, la exvicepresidente Roxana Baldetti y el excandidato Manuel Baldizón cuando querían transmitir mensajes sin cuestionamientos a la población? 
Estados Unidos logra meta de acoger a 10,000 refugiados sirios - La Prensa (Nicaragua)	https://www.laprensa.com.ni/2016/08/28/internacionales/2090860-estados-unidos-logra-meta-de-acoger-a-10000-refugiados-sirios	2016-08-28	Estados Unidos logra meta de acoger a 10,000 refugiados sirios	El candidato republicano, Donald Trump, ha dicho que los sirios desplazados son una amenaza potencial a la seguridad. Se da preferencia a las víctimas de violencia, personas con problemas médicos y niños. Wells dijo que mantener a los estadounidenses seguros y traer algunas de las personas más vulnerables al país no son mutuamente excluyentes. 
Cranshaw: “Política migratoria hipócrita” - Confidencial	https://www.confidencial.com.ni/nacion/cranshaw-politica-migratoria-hipocrita/	2016-09-22	Cranshaw: “Política migratoria hipócrita”	Le han aplicado un delito mucho menor (tráfico imprudente)”, declaró la coordinadora de Nica Migrantes. “Es una persona admirada en San Juan del Sur, una intelectual, todos la conocen y saben que ella no trafica con migrantes. La pena que se impondrá a la profesora Mora Alemán, será conocida el próximo cinco de octubre. 
Metallica y Rihanna cantaron en Nueva York en apoyo a los refugiados - El Nuevo Diario • Nicaragua	https://www.elnuevodiario.com.ni/variedades/405401-metallica-rihanna-cantaron-nueva-york-apoyo-refugi/	2016-09-25	Metallica y Rihanna cantaron en Nueva York en apoyo a los refugiados	"Grandes figuras de la música como Metallica y Rihanna se unieron a otras celebridades en un concierto por el ""Global Citizen Festival"" de Nueva York, que este año puso su acento en ayudar a los refugiados. Durante más de seis horas, los espectadores vieron en escena al dúo electrónico Major Lazer, Demi Lovato, Ellie Goulding y a Rihanna, quien recordó a la multitud que ella misma migró desde Barbados. Los organizadores anunciaron recientemente que realizarán un concierto en Bombay el 19 de noviembre, en el que espera reunir al rapero Jay Z, Coldplay y a la estrella de Bollywood Aamir Khan, entre otros. "
Antimotines reprimen a comunidad por auxiliar a migrantes - Confidencial	https://www.confidencial.com.ni/nacion/antimotines-reprimen-comunidad-auxiliar-migrantes/	2016-10-06	Antimotines reprimen a comunidad por auxiliar a migrantes	Según los relatos de los pobladores, los migrantes se encontraban en condiciones extremas, con llagas en la piel y los pies, algunos sin zapatos o sin camisa. “Golpeados como perros” La iglesia “El Jordán” es una edificación sencilla, compuesta únicamente por un salón grande y oscuro. El conflicto dejó varios heridos, incluyendo a la periodista de Canal 10, Elba Ileana Molina, quien fue impactada en la pierna. 
Protestan en solidaridad a migrantes - Confidencial	https://confidencial.com.ni/nacion/protestan-solidaridad-migrantes/	2016-10-14	Protestan en solidaridad a migrantes	Además, se ha reprimido a ciudadanos nicaragüenses que han intentando solidarizarse con los migrantes. Los protestantes intentaron entregar una carta al canciller Samuel Santos pero se les fue denegada la entrada a la institución estatal. Cinco de los cuerpos fueron reconocidos extraoficialmente por una ciudadana haitiana, Irlande Bien-Aime, que asegura que corresponden a sus familiares: Romane Fatjam Domani, de 26 años; Derisma Olgins Fatjam, Skeezy Civil, Claudy Djoudjou Joseph y Viergeline Valery. 
El infierno de los migrantes en Nicaragua - Confidencial - Confidencial	https://www.confidencial.com.ni/nacion/infierno-los-migrantes-nicaragua/	2016-12-26	El infierno de los migrantes en Nicaragua	El gobierno costarricense les ha colocado servicios sanitarios portátiles y unos toldos gigantescos de color blanco que cubren gran parte del lugar. En Nicaragua, su dominio del idioma español le permitió moverse fácilmente, pero al llegar a Las Manos, frontera con Honduras, su sueño se vio nuevamente truncado. Esta coordinación les ha permitido ejecutar planes conjuntos y tener el mayor control posible de las personas que entran a sus territorios. 
La fiesta de fin de año que no olvidó los refugiados - El Nuevo Diario • Nicaragua	https://www.elnuevodiario.com.ni/internacionales/414458-fiesta-fin-ano-que-no-olvido-refugiados/	2017-01-01	La fiesta de fin de año que no olvidó los refugiados	"""Buenas noches a todo el mundo"", saludó el menor en portugués y fue recibido por atronadores aplausos. El deseo por un 2017 de recuperación también fue común entre los practicantes de las religiones afrobrasileñas que despidieron el año arrojando flores al mar para pedirle bendiciones a la diosa Iemanjá o en los pequeños altares que cavaron en las arenas para encender velas y hacer ofrendas. Según el balance divulgado por la alcaldía, los puestos médicos instalados en Copacabana atendieron a 578 personas pero ninguna por asuntos de gravedad y en su gran mayoría por intoxicación alcohólica o por malestares provocados por las altas temperaturas. "
La migración a EE.UU. se vuelve más familiar - El Nuevo Diario • Nicaragua	https://www.elnuevodiario.com.ni/especiales/414904-migracion-ee-uu-se-vuelve-mas-familiar/	2017-01-07	La migración a EE.UU. se vuelve más familiar	Especialmente, Johnson enfatizó que el 90 % de los deportados desde el interior del país correspondía a condenados por delitos graves, una cifra que muestra un giro en la política migratoria con respecto a 2009, cuando el 51 % de los expulsados eran criminales y el resto indocumentados con raíces en EE. Según varias organizaciones, algunos inmigrantes han acelerado su viaje a Estados Unidos por temor al presidente electo, Donald Trump, quien asumirá el poder el 20 de enero y durante la campaña electoral prometió construir un muro con México y deportar a los once millones de inmigrantes indocumentados que se calcula que viven en EE. Las deportaciones realizadas por las autoridades estadounidenses se incrementaron un 11.7 %, mientras que las registradas desde México disminuyeron en un 15.6 % en comparación con el año 2015. 
Donald Trump censura política de refugiados de Angela Merkel - El 19 Digital	https://www.el19digital.com/articulos/ver/titulo:51167-donald-trump-censura-politica-de-refugiados-de-angela-merkel	2017-01-16	Donald Trump censura política de refugiados de Angela Merkel	None 
Ejército de Nigeria mata por error a más de 52 refugiados - La Prensa (Nicaragua)	https://www.laprensa.com.ni/2017/01/17/internacionales/2167071-ejercito-nigeria-mata-error-mas-100-refugiados	2017-01-17	Ejército de Nigeria mata por error a más de 52 refugiados	El Ejército, que no precisó el número de víctimas, confirmó este ataque aéreo ocurrido durante una operación militar contra el grupo terrorista nigeriano Boko Haram y que, «desafortunadamente», ha afectado a civiles y miembros del personal humanitario de MSF y del Comité Internacional de la Cruz Roja (CICR). Le puede interesar: Niñas liberadas por Boko Haram se reúnen con sus familias Aunque el Ejército nigeriano confirmó que durante el ataque murieron civiles y se vio afectado personal de MSF y CICR, todavía no ha proporcionado ninguna cifra oficial de víctimas mortales. Los yihadistas han sufrido numerosas derrotas desde que Nigeria, Chad, Camerún y Níger decidieran crear una fuerza multinacional para coordinar una ofensiva alrededor del lago Chad, zona fronteriza de los cuatro países. 
Trump, la política migratoria y los latinos en Estados Unidos - Confidencial	https://www.confidencial.com.ni/mundo/trump-la-politica-migratoria-los-latinos-ee-uu/	2017-01-20	Trump, la política migratoria y los latinos en Estados Unidos	Actualmente sólo la Oficina de Impuestos (Internal Revenue Service, IRS) exige que los empleados prueben su estatus y, por consiguiente, su derecho a trabajar en el país. En relación a los centroamericanos, los flujos migratorios que hemos observado son producto de la inseguridad regional en el Triángulo Norte. Ciudades santuario Para llevar a cabo todas estas acciones, Trump necesitará la colaboración de fuerzas locales, estatales y federales. 
Helen Aguirre, hija de migrante nica, es asesora especial de Trump - Confidencial	https://www.confidencial.com.ni/politica/hija-migrante-nica-asesora-especial-trump/	2017-01-24	Helen Aguirre, hija de migrante nica, es asesora especial de Trump	Aunque al no ser ‘secretaria’, no es miembro del gabinete, el título de “asesora especial” significa que Aguirre formará parte del equipo de liderazgo más cercano al presidente número 45 de ese país, y explica en parte, por qué la noticia ha sido destacada en medios tan diversos como Univisión, Rusia Today, Telesur y Mundo Hispánico, entre otros. Ante las críticas generadas por ese cambio de discurso, en especial por su ascendencia hispana, Aguirre respondió que “mi punto de vista personal no es lo que está en juego hoy en día. Su biografía señala que ha sido parte del consejo asesor de American Nicaraguan Foundation, y que fue cofundadora de la ‘Operación Salvar Vidas’, organización humanitaria creada para enviar medicina, alimentos y ropa a las víctimas del huracán Mitch, que afectó a Centroamérica en 1998. 
Pedro Pascal, el “refugiado” que triunfa en Hollywood - El Nuevo Diario • Nicaragua	https://www.elnuevodiario.com.ni/variedades/419076-pedro-pascal-refugiado-que-triunfa-hollywood/	2017-02-16	Pedro Pascal, el “refugiado” que triunfa en Hollywood	"Su familia, simpatizante del presidente Salvador Allende, tuvo que abandonar Chile durante la dictadura de Augusto Pinochet cuando él tenía apenas 9 meses. UU., un experimento que ya ha sobrepasado los 200 millones de dólares tras su estreno oriental, dirigida por el maestro Zhang Yimou (""Hero"", ""House of Flying Daggers"") y coprotagonizada por Matt Damon. Es el fiel escudero del protagonista, totalmente como Sancho Panza, pero menos gordito"", dijo entre risas Pascal. "
Hallan 74 cuerpos de migrantes en una playa de Libia - El 19 Digital	https://www.el19digital.com/articulos/ver/titulo:52444-hallan-74-cuerpos-de-migrantes-en-una-playa-de-libia	2017-02-21	Hallan 74 cuerpos de migrantes en una playa de Libia	None 
Alemania aprobó proyecto para acelerar la expulsión de inmigrantes irregulares - El 19 Digital	https://www.el19digital.com/articulos/ver/titulo:52485-alemania-aprobo-proyecto-para-acelerar-la-expulsion-de-inmigrantes-irregulares	2017-02-22	Alemania aprobó proyecto para acelerar la expulsión de inmigrantes irregulares	None 
México, de país de tránsito a país de acogida para los refugiados - El Nuevo Diario • Nicaragua	https://www.elnuevodiario.com.ni/internacionales/420740-mexico-pais-transito-pais-acogida-refugiados/	2017-03-04	México, de país de tránsito a país de acogida para los refugiados	"Aunque teóricamente hay una ""disposición o voluntad política"" por parte del Estado mexicano, todavía persiste una ""tasa baja de reconocimiento"", por lo que la cuestión no es solo ver ""el derecho a solicitar el asilo, sino el derecho a ser reconocido"", señala Gómez. En 2016, México otorgó protección a 2.722 solicitantes, es decir, al 52 % de las personas con el procedimiento concluido, mientras que en el año previo se ubicó en el 39 %. Acnur destaca que en los últimos años el país ha ""mejorado mucho"" en cuanto a la información que las autoridades proporcionan a los migrantes sobre cómo solicitar asilo, para lo cual cuentan con materiales como folletos, videos o murales informativos. "
El fenómeno de la migración en cuentos infantiles - El Nuevo Diario	https://www.elnuevodiario.com.ni/especiales/424187-fenomeno-migracion-cuentos-infantiles/	2017-04-08	El fenómeno de la migración en cuentos infantiles	"En realidad, significa ""hablando estoy creando"", explicó a la AFP el escritor italiano Antonio Ferrara. La editorial francesa Actes Sud también aborda ese tema pero desde un ángulo diferente en ""Planeta migrantes"", firmado por Sophie Lamoureux (texto) y Amélie Fontaine (ilustraciones). Entre los premios que la feria de Bolonia otorgó figura uno nuevo, el ""Premio Digital"", entregado este año a ""Muro"", una aplicación digital creada en el libro ""Un oso llamado Muro"", la historia de un osezno firmado por los finlandeses Kaisa Happonen y Anne Vasko. "
