title	link	date	title_corrected	summary
Hallan 45 extranjeras en cabaret Santiago | Hoy Digital - Hoy Digital (República Dominicana)	https://hoy.com.do/hallan-45-extranjeras-en-cabaret-santiago/	2016-05-07	Hallan 45 extranjeras en cabaret SantiagoHoy Digital	Juan Antonio Fernández Fernández, Magdalena Batista, Jairo Carrera Castillo y el venezolano Jolvert José Ramírez, sindicados como los supuestos miembros de la red, fueron arrestados en el Night Club Casa Blanca, localizado en el municipio de Licey al Medio, donde pernoctaban las 45 mujeres de nacionalidades colombiana y venezolana. Informó que continúan las investigaciones para determinar si hay otras personas vinculadas con ese caso. El procurador general, Francisco Domínguez Brito, dijo el jueves que procurarán por todos los medios evitar que el país siga siendo utilizado como destino turístico sexual, y que ciudadanas y ciudadanos sean víctimas de ese tipo de delito, especialmente en los polos turísticos. 
Actores de Game Of Thrones repudian maltrato a refugiados sirios - Metrord	https://www.metrord.do/do/entretencion/2016/07/03/actores-game-of-thrones-repudian-maltrato-refugiados-sirios.html	2016-07-03	Actores de Game Of Thrones repudian maltrato a refugiados sirios	Las celebridades relataron que conversaron con decenas de refugiados y sus historias son muy conmovedoras. “Son personas inteligentes, con educación y oficios que no les estamos permitiendo ejercer. Pero la crítica más fuerte viento del veterano actor Liam Cunningham, quien encarna a Davos Seaworth. 
Haitianos generan crisis migratoria en Panamá - DiarioDigitalRD - DiarioDigitalRD	https://www.diariodigital.com.do/2016/08/12/haitianos-generan-crisis-migratoria-panama.html	2016-08-12	Haitianos generan crisis migratoria en Panamá	Los caribeños no buscan quedarse en Panamá, sino solo esperan recibir dinero enviado por su familia para continuar viajea Estados Unidos y Canadá. Estos migrantes que ingresaron al país ya atravesaron otros, donde buscaron igualmente la manera de evadir los controles, señaló. Recordó que ya anteriormente se hicieron dos puentes aéreos con Ciudad Juárez, en México, para trasladar a cubanos que ingresaron por ese punto a Panamá, y el presidente Juan Carlos Varela tomó la decisión de no permitirles más el paso. 
La migración de RD es más femenina | Metro Republica Dominicana - Metrord	https://www.metrord.do/do/noticias/2016/09/08/migracion-rd-mas-femenina.html	2016-09-08	La migración de RD es más femeninaMetro Republica Dominicana	Estas estadísticas, recopiladas de distintos informes, quedaron evidenciadas en el taller “Periodismo y migración”, que organizó el Instituto Nacional de Migración, un organismo creado en 2004 por la Ley de Migración y que apenas entró en función en enero del año pasado. El programa, que busca fortalecer la documentación de los medios y orientar nuevas miradas hacia las migraciones, contó también con la coordinación de la Organización Internacional para las Migraciones (OIM). El corredor RD-Estados Unidos es el cuarto en América, luego de México, El Salvador y Cuba, todos con la gran nación del norte. 
Acusan de vandalismo a la reportera húngara que zancadilleó a refugiados - Listín Diario	https://listindiario.com/las-mundiales/2016/09/08/434302/acusan-de-vandalismo-a-la-reportera-hungara-que-zancadilleo-a-refugiados	2016-09-08	Acusan de vandalismo a la reportera húngara que zancadilleó a refugiados	La reportera húngara que se hizo famosa hace un año por patear y poner zancadillas a varios refugiados, entre ellos niños, en la frontera con Serbia, ha sido acusada de vandalismo por la Fiscalía, un delito penado con hasta cinco años de prisión. Petra László, que trabajaba para la televisión N1, cercana al partido de extrema derecha Jobbik, fue despedida y después pidió perdón por sus actos. El caso sucedió antes de que Hungría sellase su frontera con Serbia y cuando todavía entraban al país miles de refugiados a diario. 
La ONU quiere repartir la carga en la atención a los millones de refugiados - Listín Diario	https://listindiario.com/las-mundiales/2016/09/19/435698/la-onu-quiere-repartir-la-carga-en-la-atencion-a-los-millones-de-refugiados	2016-09-19	La ONU quiere repartir la carga en la atención a los millones de refugiados	"""Debemos responder no cerrando las puertas, sino abriendo nuestros corazones con unidad, tolerancia, pluralismo y compasión"", afirmó entonces el dirigente de la ONU, y desde entonces ha venido insistiendo en buscar el éxito de la cumbre. ""Esto no es justo"", afirmó este jueves Karen AbuZaid, a quien Ban le encargó trabajar con las distintas agencias de la ONU y con los países miembros para preparar la cumbre y asegurar que tenga éxito. Pero la ONU ha querido incluir en esta cumbre también el problema de los migrantes, un flujo que, según cálculos oficiales, el año pasado afectaba a 244 millones de personas, frente a los 173 millones que había en el año 2000. "
Cambio climático trae “refugiados” haitianos a RD - Periódico El Caribe - El Caribe	https://www.elcaribe.com.do/sin-categoria/cambio-climatico-trae-haitianos/	2016-11-09	Cambio climático trae “refugiados” haitianos a RDPeriódico 	None 
Denuncian vulneración de los derechos de inmigrantes en R. Dominicana - Metrord	https://www.metrord.do/do/noticias/2016/12/11/denuncian-vulneracion-derechos-inmigrantes-r-dominicana.html	2016-12-11	Denuncian vulneración de los derechos de inmigrantes en R. Dominicana	“Los derechos de las personas son inherentes a ellas, por eso viajan a su lado y deben ser respetados sin importar donde estén”, subrayó el informe. Con relación al tema de la salud, las organizaciones deploraron que mientras los países de la región destinan un promedio el 3 % de su Producto Interno Bruto (PIB) a este sector, en la República Dominicana no se ha superado el 2 % a pesar de los insistentes reclamos para que esta inversión llegue al 5 %. También lamentaron las agresiones que sufrieron este año varios defensores de los derechos humanos, así como activistas del Movimiento Reconocido, que defiende los derechos de los dominicanos de ascendencia haitiana. 
¿Hacia cuáles países emigraron los dominicanos? - Periódico elDinero	https://eldinero.com.do/34935/hacia-cuales-paises-emigraron-los-dominicanos/	2017-01-09	¿Hacia cuáles países emigraron los dominicanos?	“La respuestas tiene que ver con las desigualdades, que siguen dificultando el ascenso social para gran parte de la población”, reflexiona Eddy Tejeda, coautor del estudio junto a Adriana Salcedo, Allison J. Petrozziello, Bridget Wooding y Vita Randazzo. Hasta octubre de este 2016 ingresaron al país por ese concepto US$4,351.9 millones, según el Banco Central. Delito Obmica recoge que en 2015, según la Dirección General de Migración, Estados Unidos deportó 2,717 personas dominicanas (2,314 hombres y 403 mujeres). 
La migración del campo a la ciudad - El Dia.com.do	https://eldia.com.do/la-migracion-del-campo-a-la-ciudad/	2017-01-20	La migración del campo a la ciudad	Sin embargo, cuando estos movimientos humanos se dan en territorios pobres agravan más la miseria que los envuelve. Comunidades enteras se han quedado vacías, trasladándose de una manera u otra sus moradores hacia zonas urbanas, lo que hace daño a la unidad territorial, pero también a todos los elementos que componen la producción agrícola de una región. Todavía en estos momentos, donde se supone que tenemos un crecimiento económico de primer orden y donde debería haber menos pobres, vemos como nadie quiere vivir en zonas rurales, instalándose en territorios urbanos en busca de una supuesta mejor vida que nunca está por llegar. 
Presidente de migrantes en Cataluña se pronuncia contra alza consular en España - ultimasnoticias.com.do	https://www.ultimasnoticias.com.do/2017/01/25/presidente-migrantes-catalunya-se-pronuncia-alza-consular-espana/	2017-01-25	Presidente de migrantes en Cataluña se pronuncia contra alza consular en España	Dijo no entender cómo es posible y dada la casualidad que el coste de vida en Cataluña es muy superior al de resto de España, y al cónsul General en Barcelona no se le ocurre otra cosa que el alza en el importe en los servicios consulares, cuando pensamos que debería actualizarlos pero a la baja. Respondió que el cónsul general de Barcelona y la cúpula política del PLD en Cataluña, en la última campaña presidenciales 2016, estos garantizaron a la comunidad dominicana mejorar las tramitaciones y darían facilidades a todos los ciudadanos para que de esa manera se sientan protegidos y apoyados por la diplomacia cosa que no ha sucedido. Por otra parte; Ignacio Duran; hizo un llamado a la sociedad, así como al excelentísimo Sr. 
migracion . DiarioHispaniola l Un digital a tu alcance - diariohispaniola.com	https://www.diariohispaniola.com/tag/migracion-	2017-06-21	migracion . DiarioHispaniola l Un digital a tu alcance	"La alta comisionada adjunta de las Naciones Unidas para los Refugiados (Acnur), Kelly T. Clements, pidió este sábado ""apoyo urgente para un millón de desplazados centroamericanos"", tras una visita a Honduras, Guatemala y México. Representantes de los países de América Latina y el Caribe se comprometieron este lunes a observar la migración como una contribución a la democracia, la diversidad y el desarrollo sostenible, durante la sesión inaugural de una reunión virtual que mantuvieron para la revisión del Pacto Mundial para la Migración Segura, Ordenada y Regular. República Dominicana pondrá en marcha un carné para facilitar la entrada en el país de los comerciantes haitianos que viven en la zona fronteriza, dijo este viernes a Efe el director general de Migración, Enrique García. "
Abogados migratorios saludan medidas tomas por Dirección de Migración - diariohispaniola.com	https://www.diariohispaniola.com/movil/cambiar_completa.php?uri=%2Fmovil%2Fnoticia%2F31433%2Fnacional%2Fabogados-migratorios-saludan-medidas-tomas-por-direccion-de-migracion.html	2017-06-24	Abogados migratorios saludan medidas tomas por Dirección de Migración	La medida adoptada por la Dirección General de Migración de que solo los usuarios y abogados están autorizados para hacer gestiones en esa dependencia del Estado fue aplaudida y calificada como buena por abogados migratorios. Santo Domingo.- El abogado migratorio William Alcántara califico de atinada y una excelente decisión del Director General de Migración, Teniente General (R)Máximo William Muñoz Delgado, porque con la misma se busca darle más seguridad a los extranjeros que requieren el servicio. “Se le da más garantía a los extranjeros, porque tendrán que auxiliarse de abogados competentes que le darán un servicio de calidad en sus gestiones para estar legal en el país” apunto el experto en asuntos migratorios William Alcántara. 
Estiman que 1.3 millones de dominicanos viven en el extranjero - Periódico elDinero	https://eldinero.com.do/44222/el-12-de-los-dominicanos-vive-en-el-extranjero/	2017-07-07	Estiman que 1.3 millones de dominicanos viven en el extranjero	Recuerda que el país mantiene una frontera “excesivamente permeable”, cuya debilidad en su vigilancia exige sobreesfuerzo de inteligencia. “El hecho de que China sea una potencia mundial y con una gran población tampoco ayuda”, añade. “Tampoco a nadie es ajeno que las mafias chinas y la delincuencia organizada representa un problema más para nuestro país. 
Alcalde de Santiago se atribuye autoridad de Migración y ordena desalojar inmigrantes - Acento	https://acento.com.do/actualidad/alcalde-de-santiago-se-atribuye-autoridad-de-migracion-y-ordena-desalojar-inmigrantes-8473405.html	2017-07-11	Alcalde de Santiago se atribuye autoridad de Migración y ordena desalojar inmigrantes	Aunque la medida que no fue discutida en el Concejo de Regidores, ha sido apoyada por algunas voces. No obstante, otros ciudadanos entienden que se trata de una medida arbitraria y racista. El alcalde ordenó un cerco militar y policial para impedir que los haitianos se acerquen al vertedero. 
RD amplía vigencia de carné para extranjeros en Plan de Migración - Periódico elDinero	https://www.eldinero.com.do/45079/republica-dominicana-amplia-vigencia-de-carne-para-extranjeros-en-plan-de-migracion/	2017-07-25	RD amplía vigencia de carné para extranjeros en Plan de Migración	En caso de no realizar su renovación se declarará la caducidad de los documentos que les hayan sido expedidos y quedarán sujetos a lo que disponen la normativa ordinaria y las leyes migratorias dominicanas al respecto. Amarante Baret aseguró que Migración no maltrata a ningún extranjero sorprendido sin sus documentos legales, tal y como vienen denunciando algunas organizaciones de derechos humanos sobre las deportaciones, principalmente, de ciudadanos haitianos. También tendrá validez un documento que pueda ser verificado como legítimo por la autoridad y que sirva para la identificación del extranjero solicitante y un carne o adhesivo recibido a través del programa Nacional de Regulación. 
Migración informó que el país ha repatriado más de 38,000 extranjeros en lo que va de año - diariohispaniola.com	https://www.diariohispaniola.com/movil/cambiar_completa.php?uri=%2Fmovil%2Fnoticia%2F32473%2F	2017-08-02	Migración informó que el país ha repatriado más de 38,000 extranjeros en lo que va de año	Santo Domingo - Solo en julio, cuando distintos sectores denunciaron una supuesta entrada masiva de haitianos, las autoridades devolvieron a sus países de origen a 13.446 extranjeros que se encontraban en situación migratoria irregular. En cuanto a los movimientos migratorios por la frontera con Haití la institución informó de que fueron registradas 21.403 entradas y 18.447 salidas. Respecto a la vía marítima, los datos estadísticos señalan 60.504 entradas y 60.292 salidas, principalmente por los puertos turísticos de La Romana (este) y Maimón (norte), donde llega la mayor cantidad de cruceros. 
Migración laboral: Cada año más empresas contratan a extranjeros - Periódico elDinero	https://eldinero.com.do/45801/migracion-laboral-cada-ano-mas-empresas-contratan-a-extranjeros/	2017-08-10	Migración laboral: Cada año más empresas contratan a extranjeros	[dropcap]E[/dropcap]migrar siempre ha sido considerada una opción para progresar y buscar nuevas oportunidades laborales en otras naciones. En los últimos años República Dominicana se ha convertido en un destino para ciudadanos que por diversas razones deciden abandonar su país de origen. Migración hacia RD En su memoria del año pasado, la Dirección General de Migración menciona algunos de los aspectos que influyen para que los cubanos y venezolanos emigren hacia República Dominicana. 
EEUU suspende su emisión de visas a no migrantes en Rusia - El Nuevo Diario (República Dominicana)	https://elnuevodiario.com.do/eeuu-suspende-emision-de-visas-rusia/	2017-08-21	EEUU suspende su emisión de visas a no migrantes en Rusia	EEUU suspende su emisión de visas a no migrantes en Rusia EL NUEVO DIARIO, MOSCÚ. Sin embargo, insistió en que podría mantener una plantilla adecuada “para continuar los elementos esenciales de nuestra misión”. Cuando se le preguntó sobre una posible respuesta de Rusia, Lavrov dijo que Moscú “estudiará” el anuncio de la embajada, agregando que a diferencia del gobierno estadounidense, Rusia “no se va a desquitar con los ciudadanos estadounidenses”. 
Los flujos migratorios en tiempos de Trujillo - Almomento.net	https://almomento.net/los-flujos-migratorios-en-tiempos-de-trujillo/	2017-08-25	Los flujos migratorios en tiempos de Trujillo	Tanto la migración española como la judía clamaron ser perseguidos políticos o víctimas de intolerancia racial y religiosa. En aquel pueblo fue asentado un nutrido grupo de inmigrantes húngaros, a los cuales Trujillo le hizo construir un barrio con casitas más o menos cómodas para su alojamiento. Todas migraciones antes mencionadas Trujillo las consideraba “deseables”, y recibían apoyo económico en forma de pagos o raciones a los que se establecían en el campo. 
El Brexit pondrá fin a la migración de comunitarios - Metrord	https://www.metrord.do/do/destacado/2017/09/11/brexit-pondra-fin-la-migracion-comunitarios.html	2017-09-11	El Brexit pondrá fin a la migración de comunitarios	250 Mil es en promedio la cantidad de personas por año que llegan al Reino Unido desde la Unión Europea. Los imigrantes de la UE aportan un 1 por ciento al PIB nacional, y este se reducirá. – La sociedad británica está dividida: la retórica anti inmigración ha convencido a algunos de que sus dificultades económicas son causadas por migrantes; ellos aplaudirán los cambios. 
Abogada de migración Yudith Feliz encabeza desfile en Rhode Island - El Dia.com.do	https://eldia.com.do/abogada-de-migracion-yudith-feliz-encabeza-desfile-en-rhode-island/	2017-09-12	Abogada de migración Yudith Feliz encabeza desfile en Rhode Island	«No hay nada mejor que compartir con mi gente, darles la mano, abrazarlos, ya que sé lo difícil que es emigrar a un país donde no hablan tu mismo idioma, adaptarte a otra cultura y sobre todo, a sus leyes y tratar de no perder tu identidad», manifestó. «Como abogada experta en migración conozco bastante bien esa madre dominicana que emigra con la esperanza de llevarse a sus hijos, hacer o comprar su casita y ‘echar pa’lante’. Es una mujer luchadora y decidida, que anteponiéndose a los obstáculos ha logrado alcanzar sus metas. 
Gobierno dominicano invierte más de RD$3,000 millones en servicios médicos a extranjeros - Periódico elDinero	https://www.eldinero.com.do/47546/gobierno-dominicano-invierte-mas-de-rd3000-millones-en-servicios-medicos-a-extranjeros/	2017-09-18	Gobierno dominicano invierte más de RD$3,000 millones en servicios médicos a extranjeros	Uno de sus integrantes alegó: “no estamos aquí ni por odio ni por racismo, sino porque nuestro país se está perdiendo, y tenemos que salvar nuestro país”. Reafirma compromiso humano de atender a todos “Los hospitales, por razones humanas, deben de atender a todas las personas que demanden servicios, no importa su condición socioeconómica ni su preferencia sexual, tampoco su credo religioso, ni su estatus migratorio. También el presidente del Colegio Médico Dominicano (CMD), Waldo Ariel Suero, rechazó las hostilidades contra los migrantes en los centros sanitarios, aunque abogó por mayores controles en la frontera. 
Foto – Periodista dominicana amamanta chichí de familia refugiada - remolacha.net	https://remolacha.net/2017/09/foto-periodista-dominicana-amamanta-chichi-de-familia-refugiada/	2017-09-21	Foto – Periodista dominicana amamanta chichí de familia refugiada	En medio de un recorrido en la provincia Samaná, que han sido afectada por el paso del huracán María, la periodista de NCDN, canal 37, Shaira Castillo, se detuvo este jueves a amamantar al bebé de una de las familias que se encontraban refugiadas en uno de los albergues habilitados por las autoridades de emergencias. [Sigue leyendo…] #NCDNMaria Periodista de #NCDN amamanta a bebé de familia refugiada por huracán María pic.twitter.com/gaaKPVfw2w — CDN 37 (@CDN37) 21 de septiembre de 2017 
Migración entrega documentos a 7,834 extranjeros por Plan de Regularización - diariohispaniola.com	https://www.diariohispaniola.com/noticia/34896/	2017-10-25	Migración entrega documentos a 7,834 extranjeros por Plan de Regularización	Santo Domingo..- La institución indicó en un comunicado de prensa, que el proceso iniciado este lunes incluye solo a los beneficiados del PNRE con las categorías antes citadas, que representan el 2,7 % del total de los 288.406 registrados. Esta primera etapa del proceso fue iniciada de acuerdo al protocolo elaborado por la DGM conforme a lo dispuesto en la resolución 01-2017 del Consejo Nacional de Migración (CNM), en virtud de la facultad otorgada por la Ley General de Migración 285-04, que en su artículo 9 autoriza a diseñar la política migratoria nacional y a planificar programas en coordinación con las diversas dependencias del Estado. Asimismo, que próximamente la institución dará a conocer la fecha de inicio y los lugares para que los extranjeros acogidos al PNRE con categoría de no residentes acudan a cambiar o renovar su categoría migratoria.EFE ¿Te ha parecido interesante esta noticia? 
Inmigrantes aseguran que ningún muro “impenetrable” detendrá su viaje a EEUU - El Nuevo Diario (República Dominicana)	https://elnuevodiario.com.do/inmigrantes-aseguran-ningun-muro-impenetrable-detendra-viaje-eeuu/	2017-11-05	Inmigrantes aseguran que ningún muro “impenetrable” detendrá su viaje a EEUU	En la misma línea, Jorge Alejandro Morales permanece sentado frente al cerco que divide Mexicali (México) de Calexico (California, EE.UU.), a la espera de poder volver a cruzar la línea fronteriza, y tras haber sido deportado cinco veces. Además, si no tienes dinero te puedes ganar el cruce pasando droga, sé que no es bueno, pero es una forma de llegar”, comentó este inmigrante, nacido en Guadalajara (México) y que antes de ser deportado vivió muchos años en Los Ángeles. Si durábamos tres días, ahora vamos a tardar cinco en cruzarlos, o siempre habrá un corrupto de migración que nos dejará pasar'”, recordó Tamayo. 
CINE: «Patricia, el regreso del sueño” reflejo de una realidad del inmigrante dominicano - ultimasnoticias.com.do	https://www.ultimasnoticias.com.do/2017/11/11/cine-patricia-reflejo-una-realidad-del-inmigrante-dominicano/	2017-11-11	CINE: «Patricia, el regreso del sueño” reflejo de una realidad del inmigrante dominicano	Por Adalberto Domínguez.- NUEVA YORK.- Los dominicanos generalmente emigran por motivos económicos, familiares, sociales, educativos, políticos, Etc., pero siempre con su propósito definido de superarse en todos los aspectos y añorando el retorno a su patria, aún se conviertan en ciudadanos de las naciones que les acogen. Es digno reconocer los aportes hechos por el cineasta René Fortunato con sus producciones anteriores, los documentales “Trujillo: El Poder del Jefe” I, II y III, “Abril: La Trinchera del Honor”, “Bosch: Presidente en la Frontera Imperial”, y “Tras las Huellas de Palau”. También la participación del elenco compuesto por Mario Núñez, Miguel Ángel Martínez, Geisha Montes de Oca, Gabi Desangles, Johnnié Mercedes, Augusto Feria, Alfonsina Bencosme, Miguel Pérez Santana, Raymundo Ortiz y Víctor Pinales, así como los artistas Félix de Oleo, Ramón Orlando y El Poeta Callejero. 
