title	link	source	date	title_corrected	migracion
REVIEW: Trinidad and Tobago Tasting Booth Serves Tasteless Pholourie and Uninspired Pineapple Skewers for Mardi Gras 2021 International Flavors of Carnaval at Universal Studios Florida - wdwnt.com	https://news.google.com/__i/rss/rd/articles/CBMi1QFodHRwczovL3dkd250LmNvbS8yMDIxLzAyL3Jldmlldy10cmluaWRhZC1hbmQtdG9iYWdvLXRhc3RpbmctYm9vdGgtc2VydmVzLXRhc3RlbGVzcy1waG9sb3VyaWUtYW5kLXVuaW5zcGlyZWQtcGluZWFwcGxlLXNrZXdlcnMtYXQtdGhlLW1hcmRpLWdyYXMtMjAyMS1pbnRlcm5hdGlvbmFsLWZsYXZvcnMtb2YtY2FybmF2YWwtYXQtdW5pdmVyc2FsLXN0dWRpb3MtZmxvcmlkYS_SAQA?oc=5	wdwnt.com	2021-02-09	REVIEW: Trinidad and Tobago Tasting Booth Serves Tasteless Pholourie and Uninspired Pineapple Skewers for Mardi Gras 2021 International Flavors of Carnaval at Universal Studios Florida	0
Trinidad and Tobago's First Citizens Group reports 22% decline in net profits - Jamaica Observer	https://news.google.com/__i/rss/rd/articles/CBMihQFodHRwczovL3d3dy5qYW1haWNhb2JzZXJ2ZXIuY29tL2J1c2luZXNzLW9ic2VydmVyL3RyaW5pZGFkLWFuZC10b2JhZ28tcy1maXJzdC1jaXRpemVucy1ncm91cC1yZXBvcnRzLTIyLWRlY2xpbmUtaW4tbmV0LXByb2ZpdHNfMjE0MTM30gGFAWh0dHBzOi8vYW1wLmphbWFpY2FvYnNlcnZlci5jb20vYnVzaW5lc3Mtb2JzZXJ2ZXIvdHJpbmlkYWQtYW5kLXRvYmFnby1zLWZpcnN0LWNpdGl6ZW5zLWdyb3VwLXJlcG9ydHMtMjItZGVjbGluZS1pbi1uZXQtcHJvZml0c18yMTQxMzc?oc=5	Jamaica Observer	2021-02-10	Trinidad and Tobago's First Citizens Group reports 22% decline in net profits	0
PHOTO: TSHD Lange Wapper in Trinidad and Tobago - Dredging Today	https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vd3d3LmRyZWRnaW5ndG9kYXkuY29tLzIwMjEvMDMvMjUvcGhvdG8tdHNoZC1sYW5nZS13YXBwZXItaW4tdHJpbmlkYWQtYW5kLXRvYmFnby_SAQA?oc=5	Dredging Today	2021-03-25	PHOTO: TSHD Lange Wapper in Trinidad and Tobago	0
Wendell Mottley, Former Trinidad & Tobago Minister of Finance, to Retire from Pan-American Life Insurance Group's Board of Directors - PRNewswire	https://news.google.com/__i/rss/rd/articles/CBMiuAFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL3dlbmRlbGwtbW90dGxleS1mb3JtZXItdHJpbmlkYWQtLXRvYmFnby1taW5pc3Rlci1vZi1maW5hbmNlLXRvLXJldGlyZS1mcm9tLXBhbi1hbWVyaWNhbi1saWZlLWluc3VyYW5jZS1ncm91cHMtYm9hcmQtb2YtZGlyZWN0b3JzLTMwMTI5NTQwMi5odG1s0gEA?oc=5	PRNewswire	2021-05-20	Wendell Mottley, Former Trinidad & Tobago Minister of Finance, to Retire from Pan-American Life Insurance Group's Board of Directors	0
Norwich to Barbados & Trinidad and Tobago flights announced - Eastern Daily Press	https://news.google.com/__i/rss/rd/articles/CBMiXWh0dHBzOi8vd3d3LmVkcDI0LmNvLnVrL25ld3MvYnVzaW5lc3Mvbm9yd2ljaC1haXBvcnQtZmxpZ2h0cy1iYXJiYWRvcy10cmluaWRhZC10b2JhZ28tODAyMTU5ONIBAA?oc=5	Eastern Daily Press	2021-06-02	Norwich to Barbados & Trinidad and Tobago flights announced	0
Angus Eve takes over as interim head coach of Trinidad and Tobago's national team - sportsmax.tv	https://news.google.com/__i/rss/rd/articles/CBMiiQFodHRwczovL3d3dy5zcG9ydHNtYXgudHYvaW5kZXgucGhwL2Zvb3RiYWxsL3JlZ2lvbmFsL2l0ZW0vODM0MjYtYW5ndXMtZXZlLXRha2VzLW92ZXItYXMtaGVhZC1jb2FjaC1vZi10cmluaWRhZC1hbmQtdG9iYWdvLXMtbmF0aW9uYWwtdGVhbdIBAA?oc=5	sportsmax.tv	2021-06-13	Angus Eve takes over as interim head coach of Trinidad and Tobago's national team	0
Was Michael B. Jordan's ‘J'ouvert’ rum cultural appropriation or a missed opportunity for Trinidad and Tobago? - Global Voices	https://news.google.com/__i/rss/rd/articles/CBMijQFodHRwczovL2dsb2JhbHZvaWNlcy5vcmcvMjAyMS8wNi8yNC93YXMtbWljaGFlbC1iLWpvcmRhbnMtam91dmVydC1ydW0tY3VsdHVyYWwtYXBwcm9wcmlhdGlvbi1vci1hLW1pc3NlZC1vcHBvcnR1bml0eS1mb3ItdHJpbmlkYWQtYW5kLXRvYmFnby_SAZEBaHR0cHM6Ly9nbG9iYWx2b2ljZXMub3JnLzIwMjEvMDYvMjQvd2FzLW1pY2hhZWwtYi1qb3JkYW5zLWpvdXZlcnQtcnVtLWN1bHR1cmFsLWFwcHJvcHJpYXRpb24tb3ItYS1taXNzZWQtb3Bwb3J0dW5pdHktZm9yLXRyaW5pZGFkLWFuZC10b2JhZ28vYW1wLw?oc=5	Global Voices	2021-06-24	Was Michael B. Jordan's ‘J'ouvert’ rum cultural appropriation or a missed opportunity for Trinidad and Tobago?	0
CAL to restructure ops in Trinidad & Tobago, Jamaica - ch-aviation	https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vd3d3LmNoLWF2aWF0aW9uLmNvbS9wb3J0YWwvbmV3cy8xMDUxMTItY2FsLXRvLXJlc3RydWN0dXJlLW9wcy1pbi10cmluaWRhZC10b2JhZ28tamFtYWljYdIBAA?oc=5	ch-aviation	2021-06-28	CAL to restructure ops in Trinidad & Tobago, Jamaica	0
Trinidad and Tobago readying three upstream ... - BNamericas English	https://news.google.com/__i/rss/rd/articles/CBMiX2h0dHBzOi8vd3d3LmJuYW1lcmljYXMuY29tL2VuL25ld3MvdHJpbmlkYWQtYW5kLXRvYmFnby1yZWFkeWluZy10aHJlZS11cHN0cmVhbS1saWNlbnNpbmctcm91bmRz0gEA?oc=5	BNamericas English	2021-06-29	Trinidad and Tobago readying three upstream ...	0
U Of M Track Star Set To Run For Trinidad and Tobago Olympic Team - CBS Minnesota	https://news.google.com/__i/rss/rd/articles/CBMibGh0dHBzOi8vbWlubmVzb3RhLmNic2xvY2FsLmNvbS8yMDIxLzA3LzAzL3Utb2YtbS10cmFjay1zdGFyLXNldC10by1ydW4tZm9yLXRyaW5pZGFkLWFuZC10b2JhZ28tb2x5bXBpYy10ZWFtL9IBcGh0dHBzOi8vbWlubmVzb3RhLmNic2xvY2FsLmNvbS8yMDIxLzA3LzAzL3Utb2YtbS10cmFjay1zdGFyLXNldC10by1ydW4tZm9yLXRyaW5pZGFkLWFuZC10b2JhZ28tb2x5bXBpYy10ZWFtLz9hbXA?oc=5	CBS Minnesota	2021-07-03	U Of M Track Star Set To Run For Trinidad and Tobago Olympic Team	0
Published inTwo-time Olympic medallist Keshorn Walcott leads Trinidad and Tobago contingent to Tokyo Games - TT Newsday	https://news.google.com/__i/rss/rd/articles/CBMigAFodHRwczovL25ld3NkYXkuY28udHQvMjAyMS8wNy8wNC90d28tdGltZS1vbHltcGljLW1lZGFsbGlzdC1rZXNob3JuLXdhbGNvdHQtbGVhZHMtdHJpbmlkYWQtYW5kLXRvYmFnby1jb250aW5nZW50LXRvLXRva3lvLWdhbWVzL9IBAA?oc=5	TT Newsday	2021-07-04	Published inTwo-time Olympic medallist Keshorn Walcott leads Trinidad and Tobago contingent to Tokyo Games	0
Food Fare: H Street's Cane Pays Tribute to Trinidad Roots With Tiffin Boxes - NBC4 Washington	https://news.google.com/__i/rss/rd/articles/CBMiiAFodHRwczovL3d3dy5uYmN3YXNoaW5ndG9uLmNvbS9lbnRlcnRhaW5tZW50L3RoZS1zY2VuZS9mb29kLWZhcmUtaC1zdHJlZXRzLWNhbmUtcGF5cy10cmlidXRlLXRvLXRyaW5pZGFkLXJvb3RzLXdpdGgtdGlmZmluLWJveGVzLzI3MjEyNzcv0gGMAWh0dHBzOi8vd3d3Lm5iY3dhc2hpbmd0b24uY29tL2VudGVydGFpbm1lbnQvdGhlLXNjZW5lL2Zvb2QtZmFyZS1oLXN0cmVldHMtY2FuZS1wYXlzLXRyaWJ1dGUtdG8tdHJpbmlkYWQtcm9vdHMtd2l0aC10aWZmaW4tYm94ZXMvMjcyMTI3Ny8_YW1w?oc=5	NBC4 Washington	2021-07-06	Food Fare: H Street's Cane Pays Tribute to Trinidad Roots With Tiffin Boxes	0
Gittens, Lendore Named to Trinidad & Tobago Olympic Team - Texas A&M Athletics	https://news.google.com/__i/rss/rd/articles/CBMibGh0dHBzOi8vMTJ0aG1hbi5jb20vbmV3cy8yMDIxLzcvNi90cmFjay1hbmQtZmllbGQtZ2l0dGVucy1sZW5kb3JlLW5hbWVkLXRvLXRyaW5pZGFkLXRvYmFnby1vbHltcGljLXRlYW0uYXNweNIBAA?oc=5	Texas A&M Athletics	2021-07-06	Gittens, Lendore Named to Trinidad & Tobago Olympic Team	0
Scottish student first to represent Trinidad and Tobago in judo at the Olympics - The National	https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vd3d3LnRoZW5hdGlvbmFsLnNjb3Qvc3BvcnQvMTk0MzM2NjEudG9reW8tb2x5bXBpY3Mtc2NvdHRpc2gtc3R1ZGVudC1maXJzdC1yZXByZXNlbnQtdHJpbmlkYWQtdG9iYWdvLWp1ZG8v0gEA?oc=5	The National	2021-07-10	Scottish student first to represent Trinidad and Tobago in judo at the Olympics	0
Increased Security in US for Trinidad and Tobago Footballers - Caribbean News - caribbeannationalweekly.com	https://news.google.com/__i/rss/rd/articles/CBMiamh0dHBzOi8vd3d3LmNhcmliYmVhbm5hdGlvbmFsd2Vla2x5LmNvbS9uZXdzL2luY3JlYXNlZC1zZWN1cml0eS1pbi11cy1mb3ItdHJpbmlkYWQtYW5kLXRvYmFnby1mb290YmFsbGVycy_SAQA?oc=5	caribbeannationalweekly.com	2021-07-15	Increased Security in US for Trinidad and Tobago FootballersCaribbean News	0
Weatherwatch: Trinidad and Tobago – one nation, two very different islands - The Guardian	https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9uZXdzLzIwMjEvanVsLzI0L3dlYXRoZXJ3YXRjaC10cmluaWRhZC1hbmQtdG9iYWdvLW9uZS1uYXRpb24tdHdvLXZlcnktZGlmZmVyZW50LWlzbGFuZHPSAXNodHRwczovL2FtcC50aGVndWFyZGlhbi5jb20vbmV3cy8yMDIxL2p1bC8yNC93ZWF0aGVyd2F0Y2gtdHJpbmlkYWQtYW5kLXRvYmFnby1vbmUtbmF0aW9uLXR3by12ZXJ5LWRpZmZlcmVudC1pc2xhbmRz?oc=5	The Guardian	2021-07-24	Weatherwatch: Trinidad and Tobago – one nation, two very different islands	0
JSU Tiger competing for Trinidad and Tobago in Tokyo - WAPT Jackson	https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vd3d3LndhcHQuY29tL2FydGljbGUvanN1LXRpZ2VyLWNvbXBldGluZy1mb3ItdHJpbmlkYWQtYW5kLXRvYmFnby1pbi10b2t5by0wNy0yOC8zNzE2MTY2MtIBZGh0dHBzOi8vd3d3LndhcHQuY29tL2FtcC9hcnRpY2xlL2pzdS10aWdlci1jb21wZXRpbmctZm9yLXRyaW5pZGFkLWFuZC10b2JhZ28taW4tdG9reW8tMDctMjgvMzcxNjE2NjI?oc=5	WAPT Jackson	2021-07-28	JSU Tiger competing for Trinidad and Tobago in Tokyo	0
The essence of LeRoy Clarke, Trinidad and Tobago's master artist who died this week - Global Voices	https://news.google.com/__i/rss/rd/articles/CBMidmh0dHBzOi8vZ2xvYmFsdm9pY2VzLm9yZy8yMDIxLzA3LzMwL3RoZS1lc3NlbmNlLW9mLWxlcm95LWNsYXJrZS10cmluaWRhZC1hbmQtdG9iYWdvcy1tYXN0ZXItYXJ0aXN0LXdoby1kaWVkLXRoaXMtd2Vlay_SAXpodHRwczovL2dsb2JhbHZvaWNlcy5vcmcvMjAyMS8wNy8zMC90aGUtZXNzZW5jZS1vZi1sZXJveS1jbGFya2UtdHJpbmlkYWQtYW5kLXRvYmFnb3MtbWFzdGVyLWFydGlzdC13aG8tZGllZC10aGlzLXdlZWsvYW1wLw?oc=5	Global Voices	2021-07-30	The essence of LeRoy Clarke, Trinidad and Tobago's master artist who died this week	0
Athletics-Two Trinidad and Tobago competitors, coach test positive for COVID-19 - Reuters	https://news.google.com/__i/rss/rd/articles/CBMie2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL2xpZmVzdHlsZS9zcG9ydHMvYXRobGV0aWNzLXR3by10cmluaWRhZC10b2JhZ28tY29tcGV0aXRvcnMtY29hY2gtdGVzdC1wb3NpdGl2ZS1jb3ZpZC0xOS0yMDIxLTA3LTMwL9IBAA?oc=5	Reuters	2021-07-30	Athletics-Two Trinidad and Tobago competitors, coach test positive for COVID-19	0
Trinidad falters as PriceSmart beats analysts' expectations - Jamaica Observer	https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vd3d3LmphbWFpY2FvYnNlcnZlci5jb20vYnVzaW5lc3MtcmVwb3J0L3QtZm9yZWlnbi1leGNoYW5nZS1zaG9ydGFnZS1nZXR0aW5nLXdvcnNlXzIyODA0M9IBVWh0dHBzOi8vYW1wLmphbWFpY2FvYnNlcnZlci5jb20vYXBwcy9wYmNzLmRsbC9hcnRpY2xlP0FJRD0vMjAyMTA4MDYvQVJUSUNMRS8zMDgwNjk5NzM?oc=5	Jamaica Observer	2021-08-06	Trinidad falters as PriceSmart beats analysts' expectations	0
‘It’s outrageous’: Trinidadian fishers film ‘half-hearted’ oil spill clean-up - The Guardian	https://news.google.com/__i/rss/rd/articles/CBMie2h0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9lbnZpcm9ubWVudC8yMDIxL2F1Zy8xMy9pdHMtb3V0cmFnZW91cy10cmluaWRhZGlhbi1maXNoZXJzLWZpbG0taGFsZi1oZWFydGVkLW9pbC1zcGlsbC1jbGVhbi11cNIBe2h0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS9lbnZpcm9ubWVudC8yMDIxL2F1Zy8xMy9pdHMtb3V0cmFnZW91cy10cmluaWRhZGlhbi1maXNoZXJzLWZpbG0taGFsZi1oZWFydGVkLW9pbC1zcGlsbC1jbGVhbi11cA?oc=5	The Guardian	2021-08-13	‘It’s outrageous’: Trinidadian fishers film ‘half-hearted’ oil spill clean-up	0
Outraged fishers show oil spill 'like porridge' in Trinidad sea – video - The Guardian	https://news.google.com/__i/rss/rd/articles/CBMiaWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS93b3JsZC92aWRlby8yMDIxL2F1Zy8xMy90cmluaWRhZC1zZWEtb2lsLXNwaWxsLWd1bGYtb2YtcGFyaWEtb3V0cmFnZWQtZmlzaGVyc9IBAA?oc=5	The Guardian	2021-08-13	Outraged fishers show oil spill 'like porridge' in Trinidad sea – video	0
Trinidad and Tobago assets in limbo in US$28b BHP oil, gas merger - TT Newsday	https://news.google.com/__i/rss/rd/articles/CBMiYWh0dHBzOi8vbmV3c2RheS5jby50dC8yMDIxLzA4LzE3L3RyaW5pZGFkLWFuZC10b2JhZ28tYXNzZXRzLWluLWxpbWJvLWluLXVzMjhiLWJocC1vaWwtZ2FzLW1lcmdlci_SAQA?oc=5	TT Newsday	2021-08-17	Trinidad and Tobago assets in limbo in US$28b BHP oil, gas merger	0
