title	link	source	date	title_corrected	migracion
"Rosalía revoluciona las redes sociales desde República Dominicana: ""Derritiendo"" - ElNacional.cat"	https://news.google.com/__i/rss/rd/articles/CBMiiQFodHRwczovL3d3dy5lbG5hY2lvbmFsLmNhdC9lbmJsYXUvZXMvdGVsZXZpc2lvbi9yb3NhbGlhLXJlcHVibGljYS1kb21pbmljYW5hLXNhbnRvLWRvbWluZ28tbWUtZXN0b3ktZGVycml0aWVuZG8taW5zdGFncmFtXzYzNjc4Ml8xMDIuaHRtbNIBjQFodHRwczovL3d3dy5lbG5hY2lvbmFsLmNhdC9lbmJsYXUvZXMvdGVsZXZpc2lvbi9yb3NhbGlhLXJlcHVibGljYS1kb21pbmljYW5hLXNhbnRvLWRvbWluZ28tbWUtZXN0b3ktZGVycml0aWVuZG8taW5zdGFncmFtXzYzNjc4Ml8xMDJfYW1wLmh0bWw?oc=5	ElNacional.cat	2021-08-13	"Rosalía revoluciona las redes sociales desde República Dominicana: ""Derritiendo"""	0
Walter Vargas obtiene su TERCER TÍTULO PANAMERCANO de CRI en República Dominicana - Revista Mundo Ciclistico	https://news.google.com/__i/rss/rd/articles/CBMifmh0dHBzOi8vd3d3LnJldmlzdGFtdW5kb2NpY2xpc3RpY28uY29tLzIwMjEvd2FsdGVyLXZhcmdhcy1vYnRpZW5lLXN1LXRlcmNlci10aXR1bG8tcGFuYW1lcmNhbm8tZGUtY3JpLWVuLXJlcHVibGljYS1kb21pbmljYW5hL9IBggFodHRwczovL3d3dy5yZXZpc3RhbXVuZG9jaWNsaXN0aWNvLmNvbS8yMDIxL3dhbHRlci12YXJnYXMtb2J0aWVuZS1zdS10ZXJjZXItdGl0dWxvLXBhbmFtZXJjYW5vLWRlLWNyaS1lbi1yZXB1YmxpY2EtZG9taW5pY2FuYS9hbXAv?oc=5	Revista Mundo Ciclistico	2021-08-13	Walter Vargas obtiene su TERCER TÍTULO PANAMERCANO de CRI en República Dominicana	0
Terremoto en Haití de magnitud 7,2 se sintió de forma leve en República Dominicana - CNN	https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vY25uZXNwYW5vbC5jbm4uY29tL3ZpZGVvL3RlcnJlbW90by1lbi1oYWl0aS1kZS1tYWduaXR1ZC03MS1zZS1zaW50aW8tZGUtZm9ybWEtbGV2ZS1lbi1yZXB1YmxpY2EtZG9taW5pY2FuYS_SAXdodHRwczovL2NubmVzcGFub2wuY25uLmNvbS92aWRlby90ZXJyZW1vdG8tZW4taGFpdGktZGUtbWFnbml0dWQtNzEtc2Utc2ludGlvLWRlLWZvcm1hLWxldmUtZW4tcmVwdWJsaWNhLWRvbWluaWNhbmEvYW1wLw?oc=5	CNN	2021-08-14	Terremoto en Haití de magnitud 7,2 se sintió de forma leve en República Dominicana	0
Inauguran monumento a Fidel Castro en República Dominicana (+Fotos) - Prensa Latina	https://news.google.com/__i/rss/rd/articles/CBMiX2h0dHBzOi8vbS5wcmVuc2EtbGF0aW5hLmN1Lz9wPTk1MzEwL2luYXVndXJhbi1tb251bWVudG8tYS1maWRlbC1jYXN0cm8tZW4tcmVwdWJsaWNhLWRvbWluaWNhbmEv0gEA?oc=5	Prensa Latina	2021-08-14	Inauguran monumento a Fidel Castro en República Dominicana (+Fotos)	0
"La super polémica frase de Mimi Alvarado tras volver a República Dominicana: ""Por suerte, por fin pude..… - Paparazzi"	https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL3d3dy5wYXBhcmF6emkuY29tLmFyL3RldmUvbGEtc3VwZXItcG9sZW1pY2EtZnJhc2UtZGUtbWltaS1hbHZhcmFkby10cmFzLXZvbHZlci1hLXJlcHVibGljYS1kb21pbmljYW5hLXBvci1zdWVydGUtcG9yLWZpbi1wdWRlL9IBigFodHRwczovL3d3dy5wYXBhcmF6emkuY29tLmFyL3RldmUvbGEtc3VwZXItcG9sZW1pY2EtZnJhc2UtZGUtbWltaS1hbHZhcmFkby10cmFzLXZvbHZlci1hLXJlcHVibGljYS1kb21pbmljYW5hLXBvci1zdWVydGUtcG9yLWZpbi1wdWRlL2FtcC8?oc=5	Paparazzi	2021-08-16	"La super polémica frase de Mimi Alvarado tras volver a República Dominicana: ""Por suerte, por fin pude..…"	0
Precios de varios materiales del sector construcción siguen aumentando en República Dominicana - Diario Libre	https://news.google.com/__i/rss/rd/articles/CBMijgFodHRwczovL3d3dy5kaWFyaW9saWJyZS5jb20vZWNvbm9taWEvcHJlY2lvcy1kZS12YXJpb3MtbWF0ZXJpYWxlcy1kZWwtc2VjdG9yLWNvbnN0cnVjY2lvbi1zaWd1ZW4tYXVtZW50YW5kby1lbi1yZXB1YmxpY2EtZG9taW5pY2FuYS1HQzI4MTkzNzY00gGUAWh0dHBzOi8vd3d3LmRpYXJpb2xpYnJlLmNvbS9lY29ub21pYS9wcmVjaW9zLWRlLXZhcmlvcy1tYXRlcmlhbGVzLWRlbC1zZWN0b3ItY29uc3RydWNjaW9uLXNpZ3Vlbi1hdW1lbnRhbmRvLWVuLXJlcHVibGljYS1kb21pbmljYW5hLUdDMjgxOTM3NjQ_YW1wPTE?oc=5	Diario Libre	2021-08-16	Precios de varios materiales del sector construcción siguen aumentando en República Dominicana	0
Rusia levanta todas las restricciones a vuelos desde República Dominicana - Diario Libre	https://news.google.com/__i/rss/rd/articles/CBMif2h0dHBzOi8vd3d3LmRpYXJpb2xpYnJlLmNvbS91c2EvYWN0dWFsaWRhZC9ydXNpYS1sZXZhbnRhLXRvZGFzLWxhcy1yZXN0cmljY2lvbmVzLWEtdnVlbG9zLWRlc2RlLXJlcHVibGljYS1kb21pbmljYW5hLUZDMjgxOTAzNzHSAYUBaHR0cHM6Ly93d3cuZGlhcmlvbGlicmUuY29tL3VzYS9hY3R1YWxpZGFkL3J1c2lhLWxldmFudGEtdG9kYXMtbGFzLXJlc3RyaWNjaW9uZXMtYS12dWVsb3MtZGVzZGUtcmVwdWJsaWNhLWRvbWluaWNhbmEtRkMyODE5MDM3MT9hbXA9MQ?oc=5	Diario Libre	2021-08-16	Rusia levanta todas las restricciones a vuelos desde República Dominicana	0
Notifican cinco muertos y 283 contagios por coronavirus en República Dominicana - Diario Libre	https://news.google.com/__i/rss/rd/articles/CBMihwFodHRwczovL3d3dy5kaWFyaW9saWJyZS5jb20vYWN0dWFsaWRhZC9zYWx1ZC9ub3RpZmljYW4tY2luY28tbXVlcnRvcy15LTI4My1jb250YWdpb3MtcG9yLWNvcm9uYXZpcnVzLWVuLXJlcHVibGljYS1kb21pbmljYW5hLUNEMjgxODYxMTTSAY0BaHR0cHM6Ly93d3cuZGlhcmlvbGlicmUuY29tL2FjdHVhbGlkYWQvc2FsdWQvbm90aWZpY2FuLWNpbmNvLW11ZXJ0b3MteS0yODMtY29udGFnaW9zLXBvci1jb3JvbmF2aXJ1cy1lbi1yZXB1YmxpY2EtZG9taW5pY2FuYS1DRDI4MTg2MTE0P2FtcD0x?oc=5	Diario Libre	2021-08-16	Notifican cinco muertos y 283 contagios por coronavirus en República Dominicana	0
La Restauración de la Republica y la región Sur - Almomento.net	https://news.google.com/__i/rss/rd/articles/CBMiRmh0dHBzOi8vYWxtb21lbnRvLm5ldC9sYS1yZXN0YXVyYWNpb24tZGUtbGEtcmVwdWJsaWNhLXktbGEtcmVnaW9uLXN1ci_SAQA?oc=5	Almomento.net	2021-08-16	La Restauración de la Republica y la región Sur	0
Organizaciones sociales solicitan donaciones para Haití; estos son los insumos que se necesitan - Listín Diario	https://news.google.com/__i/rss/rd/articles/CBMilgFodHRwczovL2xpc3RpbmRpYXJpby5jb20vbGEtcmVwdWJsaWNhLzIwMjEvMDgvMTYvNjg0MTcyL29yZ2FuaXphY2lvbmVzLXNvY2lhbGVzLXNvbGljaXRhbi1kb25hY2lvbmVzLXBhcmEtaGFpdGktZXN0b3Mtc29uLWxvcy1pbnN1bW9zLXF1ZS1zZS1uZWNlc2l0YW7SAZsBaHR0cHM6Ly9saXN0aW5kaWFyaW8uY29tL2xhLXJlcHVibGljYS8yMDIxLzA4LzE2LzY4NDE3Mi9vcmdhbml6YWNpb25lcy1zb2NpYWxlcy1zb2xpY2l0YW4tZG9uYWNpb25lcy1wYXJhLWhhaXRpLWVzdG9zLXNvbi1sb3MtaW5zdW1vcy1xdWUtc2UtbmVjZXNpdGFuL2FtcC8?oc=5	Listín Diario	2021-08-16	Organizaciones sociales solicitan donaciones para Haití; estos son los insumos que se necesitan	0
Abogados del Distrito Nacional agradecen apoyo del Tribunal Constitucional - El Nuevo Diario (República Dominicana)	https://news.google.com/__i/rss/rd/articles/CBMiaGh0dHBzOi8vZWxudWV2b2RpYXJpby5jb20uZG8vYWJvZ2Fkb3MtZGVsLWRpc3RyaXRvLW5hY2lvbmFsLWFncmFkZWNlbi1hcG95by1kZWwtdHJpYnVuYWwtY29uc3RpdHVjaW9uYWwv0gFsaHR0cHM6Ly9lbG51ZXZvZGlhcmlvLmNvbS5kby9hYm9nYWRvcy1kZWwtZGlzdHJpdG8tbmFjaW9uYWwtYWdyYWRlY2VuLWFwb3lvLWRlbC10cmlidW5hbC1jb25zdGl0dWNpb25hbC9hbXAv?oc=5	El Nuevo Diario (República Dominicana)	2021-08-16	Abogados del Distrito Nacional agradecen apoyo del Tribunal Constitucional	0
"Obispo Castro Marte: ""RD necesita de una nueva Restauración"" - Listín Diario"	https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vbGlzdGluZGlhcmlvLmNvbS9sYS1yZXB1YmxpY2EvMjAyMS8wOC8xNi82ODQxNTgvb2Jpc3BvLWNhc3Ryby1tYXJ0ZS1yZC1uZWNlc2l0YS1kZS11bmEtbnVldmEtcmVzdGF1cmFjaW9u0gF2aHR0cHM6Ly9saXN0aW5kaWFyaW8uY29tL2xhLXJlcHVibGljYS8yMDIxLzA4LzE2LzY4NDE1OC9vYmlzcG8tY2FzdHJvLW1hcnRlLXJkLW5lY2VzaXRhLWRlLXVuYS1udWV2YS1yZXN0YXVyYWNpb24vYW1wLw?oc=5	Listín Diario	2021-08-16	"Obispo Castro Marte: ""RD necesita de una nueva Restauración"""	0
Aumenta a 73 el número de refugiados en escuelas por paso de depresión Grace - Diario Libre	https://news.google.com/__i/rss/rd/articles/CBMiiAFodHRwczovL3d3dy5kaWFyaW9saWJyZS5jb20vYWN0dWFsaWRhZC9lZHVjYWNpb24vYXVtZW50YS1hLTczLWVsLW51bWVyby1kZS1yZWZ1Z2lhZG9zLWVuLWVzY3VlbGFzLXBvci1wYXNvLWRlLWRlcHJlc2lvbi1ncmFjZS1NQzI4MTk2OTEy0gGOAWh0dHBzOi8vd3d3LmRpYXJpb2xpYnJlLmNvbS9hY3R1YWxpZGFkL2VkdWNhY2lvbi9hdW1lbnRhLWEtNzMtZWwtbnVtZXJvLWRlLXJlZnVnaWFkb3MtZW4tZXNjdWVsYXMtcG9yLXBhc28tZGUtZGVwcmVzaW9uLWdyYWNlLU1DMjgxOTY5MTI_YW1wPTE?oc=5	Diario Libre	2021-08-16	Aumenta a 73 el número de refugiados en escuelas por paso de depresión Grace	1
La depresión tropical Grace deja deslizamientos, inundaciones y casas afectadas en República Dominicana - CNN	https://news.google.com/__i/rss/rd/articles/CBMiYmh0dHBzOi8vY25uZXNwYW5vbC5jbm4uY29tL3ZpZGVvL2RlcHJlc2lvbi10cm9waWNhbC1ncmFjZS1yZXB1YmxpY2EtZG9taW5pY2FuYS1qZXNzaWNhLWhhc2J1bi1wa2cv0gFmaHR0cHM6Ly9jbm5lc3Bhbm9sLmNubi5jb20vdmlkZW8vZGVwcmVzaW9uLXRyb3BpY2FsLWdyYWNlLXJlcHVibGljYS1kb21pbmljYW5hLWplc3NpY2EtaGFzYnVuLXBrZy9hbXAv?oc=5	CNN	2021-08-16	La depresión tropical Grace deja deslizamientos, inundaciones y casas afectadas en República Dominicana	0
Francisco Pagán, imputado en caso Antipulpo, es ingresado en centro de salud - Listín Diario	https://news.google.com/__i/rss/rd/articles/CBMiggFodHRwczovL2xpc3RpbmRpYXJpby5jb20vbGEtcmVwdWJsaWNhLzIwMjEvMDgvMTYvNjg0MTkxL2ZyYW5jaXNjby1wYWdhbi1pbXB1dGFkby1lbi1jYXNvLWFudGlwdWxwby1lcy1pbmdyZXNhZG8tZW4tY2VudHJvLWRlLXNhbHVk0gGHAWh0dHBzOi8vbGlzdGluZGlhcmlvLmNvbS9sYS1yZXB1YmxpY2EvMjAyMS8wOC8xNi82ODQxOTEvZnJhbmNpc2NvLXBhZ2FuLWltcHV0YWRvLWVuLWNhc28tYW50aXB1bHBvLWVzLWluZ3Jlc2Fkby1lbi1jZW50cm8tZGUtc2FsdWQvYW1wLw?oc=5	Listín Diario	2021-08-16	Francisco Pagán, imputado en caso Antipulpo, es ingresado en centro de salud	0
Seudo Urgencia y Recaudos Excesivos en Línea 2 Metro de Santo Domingo - El Dia.com.do	https://news.google.com/__i/rss/rd/articles/CBMiW2h0dHBzOi8vZWxkaWEuY29tLmRvL3NldWRvLXVyZ2VuY2lhLXktcmVjYXVkb3MtZXhjZXNpdm9zLWVuLWxpbmVhLTItbWV0cm8tZGUtc2FudG8tZG9taW5nby_SAV9odHRwczovL2VsZGlhLmNvbS5kby9zZXVkby11cmdlbmNpYS15LXJlY2F1ZG9zLWV4Y2VzaXZvcy1lbi1saW5lYS0yLW1ldHJvLWRlLXNhbnRvLWRvbWluZ28vYW1wLw?oc=5	El Dia.com.do	2021-08-16	Seudo Urgencia y Recaudos Excesivos en Línea 2 Metro de Santo Domingo	0
Karla Guilfú brilla en la preliminar de Miss Supranational 2021 en Polonia - Diario Metro de Puerto Rico	https://news.google.com/__i/rss/rd/articles/CBMiggFodHRwczovL3d3dy5tZXRyby5wci9wci9lbnRyZXRlbmltaWVudG8vMjAyMS8wOC8xNy9rYXJsYS1ndWlsZnUtYnJpbGxhLWVuLWxhLXByZWxpbWluYXItZGUtbWlzcy1zdXByYW5hdGlvbmFsLTIwMjEtZW4tcG9sb25pYS5odG1s0gGLAWh0dHBzOi8vd3d3Lm1ldHJvLnByL3ByL21ldHJvYW1wL2VudHJldGVuaW1pZW50by8yMDIxLzA4LzE3L2thcmxhLWd1aWxmdS1icmlsbGEtZW4tbGEtcHJlbGltaW5hci1kZS1taXNzLXN1cHJhbmF0aW9uYWwtMjAyMS1lbi1wb2xvbmlhLmh0bWw?oc=5	Diario Metro de Puerto Rico	2021-08-17	Karla Guilfú brilla en la preliminar de Miss Supranational 2021 en Polonia	0
¿Por qué Haití sufre tanto por los terremotos (y no República Dominicana)? – KION546 - KION546	https://news.google.com/__i/rss/rd/articles/CBMigwFodHRwczovL2tpb241NDYuY29tL3QyMy9ub3RpY2lhcy1jbm4vY25uLXNwYW5pc2gvMjAyMS8wOC8xNi9wb3ItcXVlLWhhaXRpLXN1ZnJlLXRhbnRvLXBvci1sb3MtdGVycmVtb3Rvcy15LW5vLXJlcHVibGljYS1kb21pbmljYW5hL9IBAA?oc=5	KION546	2021-08-17	¿Por qué Haití sufre tanto por los terremotos (y no República Dominicana)? – 	0
Lo que debe hacer para que su carro no se le apague en un charco - Listín Diario	https://news.google.com/__i/rss/rd/articles/CBMigAFodHRwczovL2xpc3RpbmRpYXJpby5jb20vbGEtcmVwdWJsaWNhLzIwMjEvMDgvMTcvNjg0Mjg2L2xvLXF1ZS1kZWJlLWhhY2VyLXBhcmEtcXVlLXN1LWNhcnJvLW5vLXNlLWxlLWFwYWd1ZS1lbi11bi1jaGFyY28tZGUtYWd1YdIBhQFodHRwczovL2xpc3RpbmRpYXJpby5jb20vbGEtcmVwdWJsaWNhLzIwMjEvMDgvMTcvNjg0Mjg2L2xvLXF1ZS1kZWJlLWhhY2VyLXBhcmEtcXVlLXN1LWNhcnJvLW5vLXNlLWxlLWFwYWd1ZS1lbi11bi1jaGFyY28tZGUtYWd1YS9hbXAv?oc=5	Listín Diario	2021-08-17	Lo que debe hacer para que su carro no se le apague en un charco	0
Locura por peluquero que hace corte de pelo con la cara de Messi - Diario El Esquiu	https://news.google.com/__i/rss/rd/articles/CBMifGh0dHBzOi8vd3d3LmVsZXNxdWl1LmNvbS9jdXJpb3NpZGFkZXMvMjAyMS84LzE3L2xvY3VyYS1wb3ItcGVsdXF1ZXJvLXF1ZS1oYWNlLWNvcnRlLWRlLXBlbG8tY29uLWxhLWNhcmEtZGUtbWVzc2ktNDA2NTcxLmh0bWzSAXxodHRwczovL3d3dy5lbGVzcXVpdS5jb20vY3VyaW9zaWRhZGVzLzIwMjEvOC8xNy9sb2N1cmEtcG9yLXBlbHVxdWVyby1xdWUtaGFjZS1jb3J0ZS1kZS1wZWxvLWNvbi1sYS1jYXJhLWRlLW1lc3NpLTQwNjU3MS5odG1s?oc=5	Diario El Esquiu	2021-08-17	Locura por peluquero que hace corte de pelo con la cara de Messi	0
PLD manifiesta pesar por la tragedia y solidaridad con el Gobierno de Haití - Almomento.net	https://news.google.com/__i/rss/rd/articles/CBMiYmh0dHBzOi8vYWxtb21lbnRvLm5ldC9wbGQtbWFuaWZpZXN0YS1wZXNhci1wb3ItbGEtdHJhZ2VkaWEteS1zb2xpZGFyaWRhZC1jb24tZWwtZ29iaWVybm8tZGUtaGFpdGkv0gEA?oc=5	Almomento.net	2021-08-17	PLD manifiesta pesar por la tragedia y solidaridad con el Gobierno de Haití	0
Refugian a moradores de El Túnel en Capotillo - Noticias SIN	https://news.google.com/__i/rss/rd/articles/CBMiUGh0dHBzOi8vbm90aWNpYXNzaW4uY29tL3BhaXMvcmVmdWdpYW4tYS1tb3JhZG9yZXMtZGVsLXR1bmVsLWRlLWNhcG90aWxsby0xMTQxNjY50gFQaHR0cHM6Ly9ub3RpY2lhc3Npbi5jb20vcGFpcy9yZWZ1Z2lhbi1hLW1vcmFkb3Jlcy1kZWwtdHVuZWwtZGUtY2Fwb3RpbGxvLTExNDE2Njk?oc=5	Noticias SIN	2021-08-17	Refugian a moradores de El Túnel en Capotillo	0
Duartianos reiteran solicitud sacar restos de Santana del Panteón Nacional - Acento	https://news.google.com/__i/rss/rd/articles/CBMieGh0dHBzOi8vYWNlbnRvLmNvbS5kby9hY3R1YWxpZGFkL2R1YXJ0aWFub3MtcmVpdGVyYW4tc29saWNpdHVkLXNhY2FyLXJlc3Rvcy1kZS1zYW50YW5hLWRlbC1wYW50ZW9uLW5hY2lvbmFsLTg5NzYwMzIuaHRtbNIBAA?oc=5	Acento	2021-08-17	Duartianos reiteran solicitud sacar restos de Santana del Panteón Nacional	0
Leonel Fernández juramenta en la Fuerza del Pueblo diputada Ivannia Rivera - Acento	https://news.google.com/__i/rss/rd/articles/CBMidmh0dHBzOi8vYWNlbnRvLmNvbS5kby9wb2xpdGljYS9sZW9uZWwtZmVybmFuZGV6LWp1cmFtZW50YS1lbi1sYS1mdWVyemEtZGVsLXB1ZWJsby1kaXB1dGFkYS1pdmFubmlhLXJpdmVyYS04OTc1NzYwLmh0bWzSAXZodHRwczovL2FjZW50by5jb20uZG8vcG9saXRpY2EvbGVvbmVsLWZlcm5hbmRlei1qdXJhbWVudGEtZW4tbGEtZnVlcnphLWRlbC1wdWVibG8tZGlwdXRhZGEtaXZhbm5pYS1yaXZlcmEtODk3NTc2MC5odG1s?oc=5	Acento	2021-08-17	Leonel Fernández juramenta en la Fuerza del Pueblo diputada Ivannia Rivera	0
