date	count	summary
2015-08-28	1	El gobernante partido derechista húngaro Fidesz del primer ministro, Viktor Orbán, responsabilizó hoy a los líderes de la Unión Europea (UE) de la tragedia de los 71 supuestos refugiados hallados muertos en un camión abandonado en Austria. Desde Hungría intentan seguir camino hacia países como Austria, Alemania o Suecia, una situación aprovechada por los traficantes de personas para ganar dinero a cambio de transportarlos al destino deseado, con frecuencia en pésimas condiciones de viaje que pueden llegar a arriesgar sus vidas. Ese fue al parecer el caso de las 71 personas halladas el jueves sin vida en un camión en el este de Austria, donde llegó desde Hungría, que posiblemente murieron asfixiadas. 
2015-09-13	1	"ATENAS.- Al menos 34 refugiados, incluidos 15 niños, murieron cuando la balsa en la que intentaban llegar a Europa naufragó frente a la isla griega de Farmakonisi, en el Mar Egeo. Vemos a gente desesperada, llorando a sus muertos"", dijo el alcalde de Leros, Mijalis Kollias, quien señaló que entre los rescatados hay muchos niños y bebés y expresó el temor de que el número de víctimas sea mucho mayor. Las fuerzas de rescate lograron recuperar ilesas a 24 personas, pero, según destacó el domingo la guardia costera, no pudo dar con los cuatro menores desaparecidos. "
2015-09-16	1	Policía dispara gases y cañones de agua contra refugiados en Hungría 
2015-10-05	1	"El documento -que cita, entre otros, el diario ""Bild""- considera que entre octubre y diciembre 920 mil peticionarios de asilo ingresarán a Alemania con lo que se alcanzaría la cifra de 1,5 millones para todo el año sumando las entradas de los meses anteriores. Por las estructuras familiares que existen en los países de origen, cada asilado puede terminar trayendo a Alemania entre 4 y ocho personas más. Ese hecho podría hacer subir exponencialmente la cifra de refugiados en Alemania. "
2015-10-12	1	"Apple, KIDinaKORNER/Interscope e Imagine Dragons donarán lo recaudado a la Oficina del Alto Comisionado de las Naciones Unidas para Refugiados (ACNUR). De acuerdo con el cronograma, Imagine Dragons interpretará I Was Me por primera vez en público esta noche, en vivo desde el SAP Arena en Mannheim, Alemania. ""I Was Me es una canción cuya letra versa sobre rehacer la vida y eso es precisamente lo que millones de personas se han visto forzadas a experimentar. "
2015-11-06	1	La crisis de refugiados continua en Europa, en costas italianas fueron rescatados 949 inmigrantes de Libia, en un operativo por parte de las autoridades. Fueron socorridas en ocho operativos de rescate por medio de lanchas motorizadas y neumáticas; desplegándose en el mar Mediterráneo, con ayuda del Centro Nacional de Socorro de la Guardia Costera de Roma, Marina Militar, la Organización Médicos Sin Fronteras (MSF), que pertenece al Ministerio Italiano de Transportes. Angelino Alfano, Ministro del Interior italiano, notificó de la llegada de 141,000 inmigrantes de lo que va del año, una disminución del 10% a comparación del 2014. agh 
2015-11-26	1	"Europa debería establecer un límite al número de refugiados que recibe y buscar a aquellos que más claramente tengan derecho a ser protegidos, dijo el ministro del Interior alemán, Thomas de Maizière, en una entrevista con el diario austriaco Der Standard publicada el jueves. Cuando se alcance la cuota, no hay más entradas en el año"", explicó tras ser consultado sobre cómo funcionaría su propuesta. El primer ministro francés, Manuel Valls, dijo esta semana que Europa ya no podría albergar a más refugiados. "
2016-01-14	1	Según la información difundida por la primera cadena de la televisión pública alemana, las autoridades están especialmente preocupadas por el aumento de los incendios provocados en estos albergues, 76 en 2015 frente a los seis registrados en 2014. Los investigadores vinculan la gran mayoría de estos delitos (825) a la ultraderecha. Tras las múltiples agresiones sexuales y robos registrados en la Nochevieja en la ciudad de Colonia, con solicitantes de asilo e inmigrantes ilegales entre los sospechosos identificados, el Gobierno ha anunciado que endurecerá las leyes para los extranjeros que delincan. 
2016-01-16	1	"Miles de personas se reunieron el sábado en la ciudad alemana Stuttgart para protestar por el racismo y la violencia que sufren las personas que buscan asilo luego del enorme flujo de migrantes al país. Las manifestaciones en la ciudad del suroeste del país fueron organizadas por iglesias, sindicatos y otros grupos para protestar contra los ataques a los refugiados. Ya sean cobardes incendios intencionales a hogares para personas en busca de asilo, extranjeros perseguidos o violencia sexista, les sacamos la tarjeta roja"", dijo a la prensa el obispo protestante Frank Otfried July. "
2016-02-02	1	Ai Weiwei documenta situación de refugiados en Grecia El artista disidente chino Ai Weiwei creará una obra de arte con 14 mil chalecos salvavidas que los refugiados han ido abandonando en la isla griega de Lesbos, anunciaron hoy las autoridades locales. Ai Weiwei ya anunció a inicios de este mes que iba a instalar en Lesbos, la isla más afectada por la llegada diaria de embarcaciones con refugiados, un taller para llamar la atención sobre esta difícil situación, en el que estudiantes de China y Alemania elaborarán proyectos relacionados con la crisis humanitaria. Solo en enero murieron 276 personas, entre ellas 60 niños menores de 18 años, en varios naufragios. 
2016-02-04	1	La contribución se destinará a atender de manera urgente las necesidades críticas de alimentación y nutrición que aquejan a la población siria afectada. NOTICIA: ¿Por qué algunos países aman o rechazan a los refugiados? La Conferencia en Apoyo a Siria y la Región, o Conferencia de Londres, fue convocada por los Gobiernos de Reino Unido, Kuwait, Noruega, Alemania, la Organización de las Naciones Unidas (ONU) y el Banco Mundial. 
2016-02-13	1	Según avanzó la organización, la actriz Charlize Theron será la encargada de entregar el galardón principal a la película elegida por el jurado, que en esta edición ha tenido a Ai como presidente de honor. El artista se encuentra enfrascado en un nuevo proyecto centrado en los refugiados en la isla griega de Lesbos y estará presente en la gala del lunes a través de su instalación, en la que ha incluido un bote salvavidas junto a los chalecos. Las autoridades chinas devolvieron el pasado julio su pasaporte al artista, autorizándolo a salir del país por primera vez en cuatro años. 
2016-02-20	1	"La nueva misión para el aeropuerto, donde podrían albergarse hasta 7 mil refugiados cuando concluyan las obras, ha hecho que los empleados tengan funciones improvisadas. En el referendo más reciente, en 2014, los berlineses rechazaron un plan para construir 4 mil 700 viviendas y dejar abierto hasta 85 por ciento de su vasto espacio verde. ""Los metían en autobuses, luego, los choferes nos llamaban del ""autobahn"" para decirnos que llegarían a Berlín en tres horas. "
2016-03-03	1	Dos esculturas sumerias, que datan de hace 4 mil 500 años y que se creen han sido transportadas por una red ilegal de tráfico de antigüedades, han sido localizadas en un centro de refugiados en el este de Eslovenia, según informaron hoy fuentes policiales. El Museo Nacional de Eslovenia de Liubliana, que guarda temporalmente las estatuillas, determinó que se trata de obras de arte auténticas, hechas de alabastro en la región que hoy es Siria o Iraq y datas en la era pre cristiana, precisó Sadl. Los medios eslovenos aseguran que se trata de tres estatuillas que datan de hace 4 mil 500 años y que pertenecen a la más antigua civilización del mundo, la sumeria. 
2016-03-18	1	Cabe mencionar que en estos centros se les brinda atención integral a niñas, niños y adolescentes migrantes, en lo que se trabaja para retornarlos a su lugar de origen; en los municipios de Nuevo Laredo, Reynosa, Matamoros. La titular del Sistema DIF Tamaulipas, explicó a la Directora del DIF Nacional Laura Vargas Carrillo, que en el sur del estado, los migrantes menores de edad que son detectados por autoridades migratorias, y que no están acompañados, no contaban con un espacio ideal, por lo que se les ofrecía la atención en otro tipo de Centro Asistencial dependiente del DIF Municipal. “Hoy queremos refrendar el compromiso del gobierno del estado de Tamaulipas y del Sistema DIF Estatal para que, al igual como lo hacemos en la frontera norte del estado, aquí en el sur, también se brinde atención digna e integral, que merecen las niñas, niños y adolescentes migrantes” dijo María del Pilar. 
2016-04-01	1	“Por eso me parece un montón de tonterías lo que dice Trump, históricamente los muros sólo han srvido para crear violencia, la historia lo muestra”, agrega el cantante, artista y diseñador. Ya en tierra azteca, Mika no sólo conoció los platillos tradicionales, también probó las delicias del mezcal y el tequila. “Baco hubiera brindado mejor con estas bebidas y no con vino, de ser así hubiera tenido mejores fiestas”, dice el cantante libanés quien llegó para hacer promoción de su nuevo disco con un concierto gratuito ayer. 
2016-04-19	1	Las autoridades afirman desde hace tiempo que asignan a los niños con familiares y amigos independientemente de su status migratorio. La máxima prioridad para los menores, afirman, es ser enviados con padres o familiares cercanos para que tengan estabilidad en Estados Unidos. A los tutores que no sean los padres del menor se les toman las huellas dactilares. 
2016-06-01	1	Policías de Tepotzotlán detienen a 11 migrantes indocumentados Al viajar en el interior de la caja de un tráiler, 11 migrantes indocumentados, entre ellos cinco mujeres, fueron detenidos por policías de Tepotzotlán, para ser remitidos a autoridades de migración y puedan ser deportados a sus países de origen. Fue en la caseta de peaje de la autopista México-Querétaro donde uniformados municipales detectaron el traslado de los migrantes por medio de el tracto camión con placas de circulación 87AB45, con destino a la frontera norte. Los centroamericanos viajaban la madrugada del martes pasado, para no levantar sospechas, sin embargo policías les marcaron el alto y exigieron revisar el vehículo, fue entonces cuando detuvieron a los once migrantes. 
2016-06-03	1	"El superastro puertorriqueño de 44 años habló durante una visita a Líbano con UNICEF para reunirse con niños sirios refugiados. Durante su visita, Martin también se reunió con adolescentes que reciben entrenamiento de conocimientos prácticos, según UNICEF. Dijo que la joven refugiada de 11 años, llamada Batoul, está ""trabajando en agricultura, 12 horas al día, y le pagan con agua"". "
2016-07-02	1	Y es por eso que cuando cruza la frontera sin papeles, ruega no ser devuelto a su lugar de residencia habitual. La ley secundaria y la reforma constitucional promovida por la senadora Gabriela Cuevas, que muy pronto obtendrá su declaratoria para poder después ser promulgada, reflejan los más altos estándares internacionales en la materia. México hoy recibe un gran número de personas migrantes salvadoreñas y hondureñas que en realidad son refugiadas. 
2016-07-12	1	El gobierno alega que el campamento se ha vuelto un riesgo de seguridad. La comunidad internacional ha instado a la cautela y ha advertido contra desalojos forzosos. Muchos vivieron toda o la mayoría de sus vidas en Dabaab, que lleva abierto 25 años y es un amplio asentamiento de casas junto a chozas improvisadas erigidas por los recién llegados usando ramas espinosas y otros materiales. 
2016-07-13	1	"Así es la última obra del artista y activista chino Ai Weiwei con la que quiere remover conciencias sobre la actual crisis de los refugiados. La reconstrucción da nombre a la exposición ""transformation - translocation"" ya que cuando Weiwei compró el edificio le dio otro uso artístico. Además, el artista chino eligió el museo 21er Haus por tener una historia similar a la del templo, ya que este edificio fue construido como un pabellón efímero para la Exposición Universal de Bruselas en 1958, pero en la década de los años 1960 volvió a Viena para darle un uso artístico. "
2016-09-18	1	"En la sede de la Organización de las Naciones Unidas, en Nueva York, la secretaria federal participó en el evento ""Seguridad humana para refugiados, migrantes y comunidades receptoras: herramientas y planteamientos para la acción colectiva"", encuentro con el objetivo de discutir acciones para promover la seguridad y dignidad de los migrantes, refugiados y comunidades receptoras. La canciller mexicana expresó que México considera que se requiere un enfoque coordinado, así como de la cooperación internacional para atender el fenómeno global de la migración, al tiempo que reiteró el compromiso de nuestro país para que en el mundo los flujos migratorios sean seguros, ordenados y respetuosos de los derechos humanos. Este evento es previo a la Cumbre 919, dedicada al tema migratorio, en la que participará este lunes el Presidente Enrique Peña Nieto. "
2016-09-21	1	"""Libero"" es la muestra más grande de Ai en Italia y podrá verse en el histórico Palazzo Strozzi de Florencia Weiwei se acerca al México real El artista contemporáneo chino Ai Weiwei presentó hoy en Florencia una exposición retrospectiva en la que reflexiona sobre el drama de los refugiados en línea con su actividad como destacado disidente intelectual. ""Son personas egoístas, cortas de mente, con las que no se puede hablar ni debatir. Los ha acogido, no los ha echado como ocurre en otros países en el contexto europeo"", condenó. "
2016-09-26	1	"La agencia Anadolu reportó el lunes que la actriz estadounidense de 30 años estuvo acompañada por el viceministro turco de Juventud y Deporte, Abdurrahim Boynukalin. Boynukalin explicó que no se le informó con anticipación a los medios de comunicación sobre la visita de Lohan para evitar crear un espectáculo y no especificó cuándo ocurrió. ""Lo importante es que una estrella de Hollywood tome este asunto con seriedad y lo lleve al escenario mundial"", dijo. "
2016-11-06	1	“Este fenómeno apenas empieza a darse, seguramente también más adelante empezaremos a ver lo contrario, o sea, hombres de Mexicali o Tijuana que se casen con mujeres afrodescendientes”, expresó Sergio Tamai Quintero, encargado del Hotel del Migrante. Yazmín, en tanto, mostraba el anillo de compromiso que le dio Leslie Eduardo. Según la pareja haitiano-mexicana, Yazmín tiene un trabajo seguro que les permitirá afrontar los primeros gastos sin problemas, mientras que Leslie Eduardo ha logrado hacer trabajos en diversos establecimientos del Centro Histórico, pues tiene conocimientos de albañilería, plomería, electricidad y demás. 
2016-12-14	1	Las niñas y adolescentes en estos tres países son acosadas incluso en sus propias escuelas para obligarles a ser ‘novias’ de los pandilleros. En muchos casos, las víctimas no reportan estos incidentes ni buscan ayuda porque lo consideran algo cotidiano o un costo del viaje que han decidido emprender. Todas las mujeres y niñas tienen el derecho a vivir una vida libre de violencia, sin importar su nacionalidad o situación migratoria. 
2017-01-28	2	"La guerra contra la igualdad del presidente Trump ya está teniendo un terrible peaje humano. En principio los países afectados son Libia, Sudán, Somalia, Siria, Irak, Yemen e Irán. ""En esta hora de incertidumbre y turbulencias en el mundo, pide al presidente Trump que no de la espalda a los niños y a las familias más indefensas del mundo"", concluyó la activista paquistaní. "
2017-01-30	3	El Consejo Nacional para Prevenir la Discriminación (Conapred) expresó su preocupación ante las órdenes impuestas por el presidente de Estados Unidos, Donald Trump, al considerar que su contenido es discriminatorio, racista y xenófobo en contra de la población migrante y refugiada. Para México, indicó, esta coyuntura no solo impone la responsabilidad de encontrar medios para defender a la comunidad en el exterior, sino la oportunidad de hacer reformas en las políticas públicas nacionales para construir un ambiente favorable para las personas migrantes, tanto nacionales como extranjeras. Esto, dijo Lea, “porque cientos de mexicanos sucios e indigentes que cruzan diariamente traerán y esparcirán el tifus”, si no se adoptaban medidas. 
2017-01-31	2	El proceso, que dura años, incluye rigurosas comprobaciones de antecedentes por posibles vínculos con delincuentes o con el terrorismo. El proceso, que dura años, incluye rigurosas comprobaciones de antecedentes por posibles vínculos con delincuentes o con el terrorismo. En esta categoría se incluyen también los extranjeros que trabajan como ingenieros o expertos técnicos en empresas de Silicon Valley. 
2017-02-03	1	Se trata de Samah Habuldhamid, quien huyó de Beirut, para poder continuar con sus estudios en arte, los cuales se habían complicado por el conflicto bélico que afecta al mencionado país de medio oriente desde 2011. Personas con banderas de México acudieron al aeropuerto para recibir a Samah, quien llegó procedente de La Habana, lugar por donde pasó antes de arribar a territorio nacional. La estudiante libanesa estará por unos días en la capital, para después trasladarse hasta Aguascalientes donde tomará un curso de español. 
2017-02-09	1	"García de Rayos fue deportada a México este jueves después de su arresto ayer miércoles durante una visita rutinaria a las oficinas del Servicio de Inmigración y Control de Aduanas (ICE). Por su parte, el Consulado de México en Nogales (Arizona) ""supervisó que su repatriación se realizara de forma digna y segura"", manifestó el ministerio mexicano. Bajo las nuevas órdenes ejecutivas de Trump, migrantes como García de Rayos se han convertido en prioridad para deportación debido a un cargo que le fue presentado por trabajar con un número de Seguro Social que no le pertenecía. "
2017-02-12	1	Zonas Económicas Especiales generarán empleos para enfrentar regreso de migrantes: PAN El coordinador de los diputados panistas, Marko Cortés Mendoza, afirmó que la correcta implementación de las Zonas Económicas Especiales ayudará a enfrentar las medidas migratorias impulsadas en Estados Unidos, mediante la generación de los empleos que México requiere. El legislador pevemista añadió que las medidas son relevantes porque van encaminadas a lograr el equilibrio regional, revirtiendo las diferencias económicas y sociales que prevalecen entre el norte, centro y sur del país. Así como apuntalar la diversificación de mercados comerciales a nivel internacional y promover el interno, añadió en un comunicado el legislador federal. 
2017-02-18	1	El jefe de Gobierno, Miguel Ángel Mancera, pidió a los capitalinos que tengan a familiares en Estados Unidos recordarles que pueden recurrir a la línea migrante de Médico en tu casa, en la cual ofrecen atención psicológica y médica las 24 horas. En caso de necesitar la ayuda los connacionales deberán marcar en su teléfono el signo + y posteriormente teclear el número 1 866 261 900 04. “Sé que muchos tienen familiares en Estados Unidos y están preocupados; algún hijo, sobrino, díganles que tenemos una línea migrante en Médico en tu casa, y ahora que tanto se les dice a los migrantes que no salgan de su casa, tienen miedo de ir a preguntar a hospitales”, refirió el mandatario capitalino. 
2017-02-27	1	Entrevistado, el religioso advirtió que “la política entre líneas” del presidente de Estados Unidos, “es provocar miedo entre los migrantes con la operación del crimen organizado en todo el país y que cada día lleguen menos a la frontera norte”. Conrado Zepeda agregó que quienes esperan solicitudes de refugio o asilo en México son enviados a ese albergue conocido como “San Rafael”, donde ya viven algunas personas. El albergue o dormitorio “San José”, se encuentra en la cabecera de ese municipio fronterizo. 
2017-03-04	1	"NOTICIA: Peña: ""México no acepta imposiciones migratorias"" The Southern Poverty Law Center (SPLC) Fundado en 1971 por los abogados civilistas Morris Dees y Joseph J. Levin Jr., como un despacho especializado en casos de discriminación, fundamentalmente en casos relacionados con el Ku Klux Klan. American Civil Liberties Union (ACLU) La segunda organización de este corte es, quizá, la más antigua. Fundada en 1920 por Robert Nash Baldwin, la ACLU es una organización no lucrativa cuyas oficinas centrales se encuentran en Nueva York. "
2017-03-14	1	"El funcionario de la ONU destacó que en los últimos años, la Organización Internacional para las Migraciones (OIM) y la Oficina del Alto Comisionado de Naciones Unidas para los Refugiados (ACNUR) han incrementado su personal respectivo en Chiapas para atender las necesidades crecientes de los migrantes y refugiados centroamericanos que llegan a esta zona del país. ""Muchos son transitorios, otros tienen la intención de quedarse, hay mucha gente que está saliendo por problemas de seguridad en sus respectivos países. La Organización Internacional para las Migraciones (OIM) estima que en el país se ha registrado la llegada de más de 450 mil personas que cruzan cada año la frontera entre México y Guatemala para pedir asilo o seguir su camino hacia Estados Unidos. "
2017-03-16	1	En segundo lugar está la industria textil y fabricantes de ropa con un 36% del mercado, y posteriormente está la industria de la agricultura con un 33%. En cuanto a los trabajadores latinos, la mayoría se ubica en industrias como construcción, agricultura, hotelería, minería, transportación, comercio al menudeo, servicios profesionales, manufacturas, administración, finanzas e informática. El Pew también analizó cuáles son los trabajos u ocupación más específicos que desarrollan los migrantes, donde el área de belleza y apariencia personal es la que muerta un mayor porcentaje de extranjeros con el 63% de los trabajadores, la proporción más alta que en cualquier otra profesión. 
2017-04-03	1	Aunque el biogás es un insumo que ya existía, estos jóvenesestudiantes decidieron innovar con uno de los elementos delprocedimiento del este gas, ya no sería con las heces fecales,sino en este caso, con la orina. Lo que hacemos nosotros es, después del estudio de campo,ver en dónde podemos entrar y ahí instalamos baños secos”,comentó Rebeca Toledo. No hay un perfil, todos podemos ayudar ala sociedad”, concluyó Anhara Gamez Rueda, estudiante eintegrante del proyecto. 
2017-04-25	1	—La MS, la Mara Salvatrucha que ha inundado México: hace y deshace en toda la ruta migratoria… Son caminantes ajenos a las tarifas desmedidas de los polleros. Ahí, atada por sus propios secretos, se ubica la llamada “vecindad del chavo”, una vieja construcción de puertas y ventanas amordazadas, donde gobierna la Mara Salvatrucha. Desde el cruce a México “mandan ellos —dice José—, pero su poder es bárbaro en Tabasco, en los pueblos de Los Limones, Francisco Rueda, Pino Suárez y Chontalpa. 
2017-05-06	1	Sin embargo, aún hay estados en la Unión Americana en los que se la migración legal puede hacer planes para trabajar, comprar una casa, hacer una familia y … vivir seguros. Si bien Alaska tiene varias industrias, es el sector primario el que domina la actividad económica del estado, destacando las relacionadas con el petróleo, la pesca, la minería y la forestal. De hecho, cuenta con elevados ingresos, aunque en los últimos años su crecimiento ha estado por debajo del promedio nacional. 
2017-06-19	1	"En su reporte anual sobre la situación mundial de los desplazados, el organismo destacó que la guerra, la violencia y la persecución obligaron el desplazamiento forzado de más hombres, mujeres y niños alrededor del mundo que en cualquier momento en la historia en siete décadas. El conflicto armado en Siria, que entró a su séptimo año, fue el mayor productor mundial de refugiados con 5.5 millones, sin embargo, en 2016 otros países, como Sudán del Sur, Colombia y Afganistán, fueron en los que se registró un mayor aumento en el número de personas desplazadas. Para un mundo en conflicto, lo que se necesita es determinación y coraje, no miedo"", subrayó Grandi, al final del informe. "
2017-08-09	1	Los refugiados en edad escolar serán matriculados en la junta de la escuela francesa de Montreal a partir del próximo mes. Muchos de esos haitianos llevaban años viviendo en territorio estadunidense, pero ahora temen ser expulsados luego de que el presidente Donald Trump dijera que no extenderá el asilo temporal que había sido concedido a 60 mil haitianos, afectados por el devastador terremoto que afectó ese país en 2010. Su status especial expirará al final de este año. 
2017-09-12	1	Basta con seis minutos para que cualquier trabajador pueda abrir su cuenta de Afore en su celular a través de la nueva aplicación que lanzó la Comisión Nacional para el Sistema de Ahorro para el Retiro (Consar). El trabajador sólo requerirá tener a la mano su Clave Única de Registro de Población (CURP), una identificación oficial y tomarse una selfie para abrir una cuenta; además podrán realizar ahorro voluntario desde una cuenta bancaria o incluso domiciliarlo. Entre ellos destacan: los microempresarios, artesanos, plomeros, empleados domésticos, electricistas, taxistas, abogados, contadores, médicos, psicólogos, arquitectos, entre otros. 
2017-10-19	1	Por Óscar Reyes La migración también se vive en México, prueba de ello es “Al otro lado del muro”, documental del español Pau Ortiz que muestra la vida de dos hermanos hondureños que viven en tierra azteca, mientras que su mamá se encuentra en la cárcel, culpada injustamente de secuestro. Una historia trágica Dos años y cuatro meses estuvo encarcelada la mamá de Rocío y José, por lo que ambos adolescentes tuvieron que hacerse cargo de sus hermanos pequeños, los cuales sufrían desnutrición. Actualmente, los dos tienen la residencia mexicana; sin embargo, con el documental quieren expresar que muchos migrantes sufren discriminación y abusos. 
2017-11-06	1	Texto y foto: Óscar Reyes @18versatil En el 2010, año en que inició su trayectoria artística, Calibre 50 se caracterizó por ser un grupo que interpretaba corridos dedicados a personajes que se encontraban dentro del mundo del narcotráfico, algunos de ellos ficticios y otros reales. En cuanto al título del disco, Muñoz aseguró que se refiere al contexto social y político de las personas y las apariencias, así como a la guerra que existe entre el gobierno mexicano con el narcotráfico; misma que comenzó sexenios atrás y afecta a la sociedad. Cabe destacar que el disco tiene una colaboración con Banda Carnaval con quien interpretan “De buen perfil”, en ese sentido, Calibre 50 aseguró que les gustaría realizar más duetos con otras bandas como MS o La Arrolladora, pero las disqueras y la burocracia impide que colaboren juntos. 
2017-11-08	1	El Gobierno del presidente Donald Trump dijo al Congreso en septiembre que eliminaría gradualmente el programa de Menores Centroamericanos (CAM, por su sigla en inglés) durante el año fiscal 2018, que comenzó el 1 de octubre. Un decreto sobre seguridad fronteriza firmado por Trump días después de que asumió el poder inició una revisión del programa. Más de 13 mil personas han postulado al programa desde su comienzo, agregó. 
2017-11-13	1	Por lo pronto, ya tiene ofrecimiento de dos familias para darle alojamiento durante su permanencia en la entidad, destacó Meléndez. En octubre pasado, el embajador del Servicio Exterior Mexicano Francisco, Olguín Uribe, en una carta dirigida al alcalde Maloro Acosta, agradeció su apertura y compromiso humanista en el que suma a Hermosillo a los ejemplos excepcionales de ciudades en países de todos los continentes que muestran su solidaridad con los refugiados. La joven Rasha Salah huyó de su país debido a la inseguridad y violencia generalizada provocadas por el conflicto armado en Siria y se encuentra actualmente en Líbano trabajando como colaboradora con menores refugiados sirios. 
2017-12-24	1	"Todo lo que sucedió esa noche se convirtió en una fuente de esperanza"". Al destacar que María y José llegar a una tierra ""en donde no había sitio para ellos"", Francisco comparó ese momento con la actualidad. 1 ""Tantos otros pasos se esconden en los de José y María"", dijo durante la homilía. "
2018-01-15	1	Esta migración norte-sur, ha sido poco documentada, pero las investigaciones más sólidas, hechas en la Universidad Autónoma de Sinaloa, concluyen que este fenómeno comenzó a acelerarse en 2011 y todavía puede crecer en los próximos 10 o 15 años. El experto en migración realizó estudios de casos particulares en dos ciudades: Mazatlán, Sinaloa, y Cabo San Lucas, Baja California Sur. Entre las principales razones por las que se mudan a México está el bajo costo de vida en relación con Estados Unidos, las condiciones favorables del clima y la cercanía con su país. 
