date	count	summary
2017-04-27	1	Debido a la crisis que afronta Venezuela y por la entrada en rigor de nuevas disposiciones legales a través del Ministerio del Interior para regularizar el movimiento migratorio en Arequipa, este aumentó en un 30% en lo que va del año en comparación con el mismo período en 2016, informó el jefe zonal de Migraciones, Óscar Miranda. En ese sentido, en marzo, al día se tramitó 50 pasaportes, lo que significó en el mes, mil 639. Óscar Miranda señaló que las citas por línea para tramitación del pasaporte electrónico ya están copadas hasta julio; no obstante, solo los usuarios que tengan urgencia de viajar, debidamente acreditados, podrán pedir un adelanto de cita. 
2017-04-28	1	"El grupo británico de pop rock Coldplay ha puesto a la venta un polo con la frase ""I Am You"" (Yo soy tú). Es que según la Organización Mundial para las Migraciones (OIM), más de 27.000 personas han sido rescatadas en el Mediterráneo y trasladadas a Italia desde inicios de este año, lo que supone un fuerte aumento respecto al mismo periodo en el año anterior. En la publicación se resaltó el trabajo que la organización realiza en el mar para mitigar la pérdida de vidas humanas. "
2017-04-30	1	Ganas dinero para pagar el alquiler y al mismo tiempo haces amigos, recibes el amor, el cario de las personas. Nunca me imagin que iba a ser refugiado, sal de mi pas por obligacin. Abrao cultural no solo es un proyecto autosustentable, sino un modelo de integracin posible que incluso se quiere replicar en pases como Francia, ante una realidad tristemente generalizada. 
2017-05-16	1	El último en sumarse a la lista de sentenciados ha sido el argentino, Facundo González tras decir una grosería irrepetible en el programa. Quien se estaría salvando de estas eliminaciones sería la esposa del 'llavero alucinado', Korina Rivadeneira. MIRA TAMBIÉN: EEG: Sentencian a Facundo González por decir tremenda grosería en vivo [VIDEO] 
2017-05-18	1	Entre esas acciones está concederles asilo, visados humanitarios y protección temporal, dice el informe. El 92,2% de los inmigrantes y refugiados que atendió Médicos Sin Fronteras, “sufrieron un evento violento en su país o durante la ruta a través de México”, dice el reporte. La encuesta de MSF fue realizada en 2015 entre 467 inmigrantes y refugiados que atendió en sus instalaciones en México; además entre 2015 y 2016, recopiló datos médicos en las clínicas en las que hace presencia en ese país. 
2017-06-30	1	ROMA.- La Oficina Internacional para las Migraciones confirmó que el naufragio de una lancha neumática frente a Libia, provocó la desaparición de 60 refugiados pese al esfuerzo de los brigadistas que rescataron a 80 sobrevivientes. “No saben cuánto tiempo pasó antes de que llegara ayuda. Muchos de ellos se aferraron al bote hasta que un buque logró rescatarlos”, explicó a la AFP Flavio Di Giacomo, vocero de la OIM. 
2017-07-26	1	"El trauma que estas personas han experimentado es tan grave y potencialmente destructivo, así que voy a llevar la danza a este campo de refugiados como herramienta de terapia"", dice Mathis. Ser un refugiado en Iraq es como renunciar a prácticamente cualquier esperanza. ""La danza es este canal realmente sorprendente para que la curación pueda tener lugar, porque se trata de lo físico y conectar consigo mismo y con su cuerpo"", dice la profesora. "
2017-08-04	1	"""Fui en busca de mi taladradora y recogí madera encontrada por casualidad en la calle que llevé al lugar donde esperaba la gente"" y, junto con algunos refugiados, ""empezamos a construir"", cuenta a la AFP Van Bo Le-Mentzel, un arquitecto berlinés de 40 años. La tendencia surgió hace unos años, principalmente en Estados Unidos, como elección política para preservar el medio ambiente o como necesidad financiera. ""¿Qué pasaría si sustituyéramos estos 1,5 millones de coches por minicasas"" en las que podrían vivir los refugiados?, se pregunta el arquitecto. "
2017-08-09	1	
2017-10-01	1	"El papa Francisco hizo este domingo un llamamiento a los gobiernos para que ""adopten programas"" de acogida a inmigrantes y refugiados y ""abran corredores humanitarios"", y también les animó a apoyar medidas que acaben con el problema del desempleo. A estos les recordó que ""solo juntos se puede salir de la crisis y construir el futuro"" y les ha animado a dialogar para ""encontrar respuestas eficaces e innovadoras para todos"" que permitan avanzar hacia un futuro que responda ""a las necesidades de las personas y las familias"". ""El tejido social, en todos sus componentes, está llamado a realizar esfuerzos para que el trabajo, que es un factor primario de dignidad, sea una preocupación central"", concluyó. "
2017-12-05	1	"Este fin de semana se realizará el primer Concierto Sinfónico de Todas las Músicas, espectáculo en el que la banda de indie pop Tourista subirá al escenario acompañada por primera vez por la orquesta Sinfonía por el Perú, ONG fundada por Juan Diego Flórez. Esta iniciativa busca unir ritmos contemporáneos con ensambles sinfónicos para convocar a distintos públicos con un noble fin: recaudar fondos para el apoyo y acompañamiento a migrantes, refugiados y víctimas de trata, sobre todo en zonas de frontera. No faltarán canciones como ""Lentes"", ""Gato por liebre"" y ""Explotar contigo"" en un espectáculo que es para toda la familia. "
2017-12-15	1	"Alguna vez pensé que el futuro sería muy negro, pero en esos momentos difíciles me ayudó ser una gran seguidora del Barça”, dijo Nujeen, según consigna el portal de El País. Además, Nujeen contó que decidió hacerse hincha del Barcelona cuando tenía 5 años, sin importarle que esto fuera a despertar polémica en casa, donde el fútbol es considerado 'cosa de hombres'. Según consigna El País, ""el Barcelona quiere dar visibilidad a los colectivos menos favorecidos, mejorar la percepción que la ciudadanía tiene de los refugiados y promover el deporte como una herramienta de transformación social"". "
2018-01-22	1	El gobierno hace un inmenso esfuerzo en las zonas pobres del país”, respondió el presidente PPK. “Los pueblos indígenas en la Amazonia están presionados por un hecho del cual no se habla y es la inmensa migración desde la sierra que es pobre hacia la Amazonia donde tienen esperanzas de ingresos y eso es lo que está presionando la agricultura y la minería ilegal”, explicó PPK. El papa Francisco tuvo un encuentro ayer viernes con los ciudadanos de Madre de Dios y los peregrinos que llegaron a esta región para verlo, en el Instituto Jorge Basadre. 
2018-01-28	1	El 'uppgivenhetssyndrom' es un trance parecido al coma que puede alargarse en el tiempo meses o años. Aunque ninguno de los niños ha reaccionado a tratamientos con los que sí se ha logrado algún tipo de respuesta entre pacientes en coma, otras pruebas han demostrado que no hay daño cerebral en los examinados. Pero esta opción tiene críticos, pues no permite un diagnóstico y, por tanto, hace más difícil llegar a encontrar respuestas. 
2018-01-30	1	Según esta data, hasta 2015, los países preferidos por los migrantes vinotintos eran Estados Unidos, España, Colombia, Chile y México. Perú se ubicaba recién en la décima posición, ya que solo recibió 1 708 ciudadanos de Venezuela en ese año. De acuerdo estos datos, los países preferidos por los llaneros son Estados Unidos, Italia, Colombia, Portugal, República Dominicana, Ecuador, Canadá, México y Argentina. 
2018-02-14	1	KUWAIT.- El primer ministro iraquí, Haidar al-Abadi, anunció que 2.5 millones de desplazados regresaron a las provincias de Al-Anbar (oeste), Salah Al-Din (centro) y Nínive (norte), tras la derrota militar del Estado Islámico. Mientras, una comunicación del Ministerio iraquí de Desplazamiento y Migración refiere que los refugiados volvieron a sus hogares en las provincias de Al-Anbar (oeste), Salah Al-Din (centro) y Nínive (norte). En Kuwait, la jefa de la diplomacia europea, Federica Mogherini, prometió ayuda por unos 500 mil millones de dólares para Iraq. 
2018-02-21	1	Todas las mañanas una multitud de personas se reúne en el lado venezolano del puente Simón Bolívar para cruzar la frontera hacia Colombia. La oficina de inmigración colombiana dijo que había 550,000 venezolanos en el país a fines del año pasado. Las personas que tenían buenos empleos en Venezuela ahora piden limosna y duermen en las calles de Cúcuta con sus familias. 
2018-03-04	1	Durante una visita al Perú, manifestó que la migración venezolana constituye un reto difícil para esas personas y también para los Estados de la región, que deben dar medidas para que esa migración se realice de manera ordenada y protegiendo los derechos fundamentales de las personas. El PTP es una medida humanitaria dictada por el Gobierno peruano que permite a los migrantes venezolanos regularizar su situación migratoria, trabajar formalmente, y acceder a servicios de salud y educación. Esa medida fue considerada como un ejemplo en la región por la Comisión Interamericana de Derechos Humanos – CIDH. 
2018-04-03	1	"""Decidí suspender la aplicación de este acuerdo y volver a revisar los términos"", afirmó el lunes Netanyahu en su página Facebook. Al mismo tiempo decenas de manifestantes, entre ellos migrantes africanos, protestaron en Jerusalén y en Tel Aviv contra la suspensión del acuerdo con el ACNUR. El régimen eritreo fue acusado por la ONU de crímenes contra la humanidad ""generalizados y sistemáticos"". "
2018-04-04	1	"""Avísenle al infame personaje del gobierno que controla la identidad de todos los venezolanos en el Saime (Servicio Administrativo de Identificación Migración y Extranjería) que lo que él no me dio en Venezuela, me lo dio el gobierno de los Estados Unidos"", escribió el cantautor en su cuenta de Instagram. ""Mírenlo que no tiene ni un sellito… Mañana lo voy a usar por primera vez"", señaló el artista mientras enseñaba las páginas del documento. Lo acompañarán Nicky Jam, Farruko, Gente de Zona, Abraham Mateo, De la Ghetto, Leslie Shaw, entre otros. "
2018-04-09	1	Esta maniobra, realiza en un área abandonada entre Ciudad Juárez y Sunland Park, Nuevo México, ha durado tan solo 120 segundos en ejecutarse y demuestra la habilidad de muchos migrantes que ante la necesidad, recurren a la ilegalidad para cruzar la frontera. Al otro lado del muro Una vez que los migrantes ilegales cruzan la frontera, deben de evitar a toda costa ser vistos por la Patrulla Fronteriza estadounidense, lo cual implica correr hasta que se divise la ciudad más cercana. *Foto: el Viacrucis Migrante es una caravana que busca protestar contra las leyes migratorias estadounidenses Esta orden del presidente estadounidense se debe en gran medida a la caravana de protesta con casi un millar de migrantes centroamericanos que pretendía cruzar la frontera y que se ha catalogado como Viacrucis Migrante. 
2018-04-19	1	Sevilla explicó que el fenómeno migratorio venezolano es regional y no se circunscribe al Perú, y manifestó que tanto la Organización Mundial para las Migraciones y la Agencia de Naciones Unidas para Refugiados, han solicitado a los países acoger a estos migrantes y adoptar fórmulas para regularizarlos. En esa línea, el Perú implementó en 2017 el Permiso Temporal de Permanencia – PTP; mientras que Colombia activó el Permito Especial de Permanencia (PEP); y recientemente Chile la Visa de Responsabilidad Democrática destinada a los migrantes venezolanos. Indicó que un grupo de ciudadanos venezolanos que se encuentran en condición de turistas en el Perú están optando por tramitar el PTP; mientras que otro continúan su viaje hacia el sur del país, con destino a Chile, Argentina y Uruguay. 
2018-04-27	1	Este servicio se solicita previo al viaje mínimo con 48 horas de anticipación. Nota: Este permiso tiene una duración 30 días de calendario desde que salió del país. Este tipo de trámite está dirigido a los extranjeros(turistas o estudiantes) que necesitar firmar documentos ante una entidad pública o privada dentro del país. 
2018-05-06	1	En el caso delHospital Víctor Larco Herrera, comentó, se reciben entre 5 a 6 pacientes venezolanos por mesy seguro que elnúmero aumentará con el paso del tiempo, en vista que su llegada a nuestro país no deja de crecer. Estamos preparándonos para ese tipo de situaciones y no solo nosotros, otras entidades tendrán que actuar también para prevenir y evitar ese tipo de conductas en personas que están pasando una situación difícil”, comentó. “Si llega una persona con intentos de suicidio y no tiene un soporte familiar, vamos a atenderlo, pero cuando mejore necesitará de otras áreas que puedan darle un soporte emocional. 
2018-05-10	1	
2018-05-14	1	Melania Urbina dejará de lado la imagen de mujer fatal que ha proyectado por años en la pantalla grande gracias a ‘Django’, para explorar su lado humorístico en la película ‘Asu Mare 3’. Aunque ya ha dado pincelazos con ‘Monserrat’ (‘Al fondo hay sitio’) y sus seguidores la ven en la serie ‘De vuelta al barrio’ como la profesora ‘Anita’, en esta nueva entrega su personaje será diametralmente opuesto. Vamos a grabar escenas en Miami en un par de semanas”, explicó el productor Miguel Valladares. 
2018-05-24	1	Según la PNP, a las 19 h del martes 22 la extranjera Jéssica Graterol Bermúdez (24) y sus hijos J.M.G. Jéssica Graterol dijo que le entregó el dinero al sujeto, después con sus hijos y equipajes fue llevada a la playa de estacionamiento del terrapuerto y embarcada en un auto rojo hasta un kilómetro antes del complejo fronterizo Santa Rosa, ahí el transportista le recomendó caminar por la pampa con los niños para ingresar al vecino país, hecho que la madre y sus hijos no concretaron por temor y acudieron al complejo Santa Rosa, donde funcionarios de Migraciones les negaron el pase. Ayer Graterol volvió al terminal Odría para reclamar a Enoc, que se dedicaría al oficio de captar migrantes, y por intermedio de Katherine Rojas se comprometió devolver el dinero cobrado, pero luego ambos fueron intervenidos por policías que fueron alertados del acto ilícito. 
2018-05-28	1	"Y ese niño será separado de ti, como lo establece la ley"", declaró entonces Sessions. El analista de la London School of Economics Brian Klass, juzgó en tanto la imagen como equivocada respecto a la ""política (migratoria) bárbara de la que Ivanka Trump es cómplice"". Los internautas usaron el hashtag #WhereAreTheChildren (DóndeEstánLosNiños) para denunciar la imagen de la hija del presidente. "
2018-05-30	1	Esta medida, resaltó, permitirá tener debidamente registrados a los ciudadanos extranjeros en el país y evitar que caigan en la irregularidad, facilitando el cumplimiento de las normas migratorias, en beneficio de la seguridad y orden interno del país. Del Águila Tuesta informó que los ciudadanos extranjeros que ya cuentan con citas reservadas para realizar sus trámites, tendrán la opción de reprogramarlas para una fecha más cercana , ingresando a www.migraciones.gob.pe , y aprovechando la mayor disponibilidad de atenciones en el horario extendido. Atención a los peruanos La entidad recordó que actualmente ya atiende las 24 horas del día, los 365 días del año, a los ciudadanos peruanos que acuden a la oficina del Aeropuerto Internacional Jorge Chávez, para tramitar de urgencia el Pasaporte Electrónico y poder viajar de forma inmediata al extranjero. 
2018-06-05	1	
2018-06-19	1	"Según un informe presentado hoy por Acnur, la agencia de la ONU para los refugiados, el año pasado 68,5 millones de personas se han visto forzadas a dejar sus hogares atrás. En esa línea, y sin dejar pasar la celebración del Mundial de Fútbol Rusia 2018, la organización humanitaria Médicos sin Fronteras comparte una colección fotográfica llamada ""Ellos también juegan"" en la que la incertidumbre y angustia de quienes viven en campos de refugiados ubicados en Sudán del Sur, Bangladesh o Kenia, se mezcla con la esperanza y el sueño de una vida mejor. ""Frente a todas las incertidumbres sobre el futuro, el fútbol es una de las actividades que los acompañan en su día a día y les permite distraerse aunque sea un rato, de todas sus preocupaciones"", explica Médicos sin Fronteras en un comunicado. "
2018-06-20	2	"¡Papá!” dice un niño en la grabación que fue obtenida inicialmente por ProPublica y fue suministrada a la agencia The Associated Press. ""Vamos a firmar una orden ejecutiva en un rato para mantener juntas a las familias, pero aún así tenemos que seguir siendo duros o nuestro país quedará desbordado (por los inmigrantes)"", aseguró el presidente en un encuentro con miembros del Congreso en la Casa Blanca. La familia Clooney se mostró solidaria ante la cruda realidad de los niños migrantes y precisaron que en un futuro sus hijos se enterarán de la situación, y no querrán enterarse que sus padres fueron indiferentes ante esto. "
2018-06-21	1	"La investigación revelada ayer, justo cuando Trump ordenó el fin de su cuestionada política de separar a los padres e hijos menores que crucen ilegalmente la frontera, fue realizada por el sitio web informativo Texas Tribune y el Center for Investigative Reporting (CIR), conocido por revelar injusticias y abusos. En un comunicado, la compañía dijo que se encontraron deficiencias en menos del 1% de los estándares evaluados. El informe menciona más de 100 deficiencias en nueve de sus instalaciones, incluido ""contacto sexual inapropiado entre el personal y los niños, castigos duros y fallas en la atención médica"". "
2018-06-25	1	En Níger, hacia donde van la mayoría, los afortunados cruzan 15 kilómetros por un territorio desolado y llegan con las justas hasta la aldea fronteriza de Assamaka. Otras personas se extravían en el desierto porque no conocen el camino”, dijo Janet Kamara, que estaba embarazada en ese momento. En total, según la OIM, 11,276 hombres, mujeres y niños han sobrevivido a la marcha. 
2018-06-28	2	Para atraer a los migrantes, Roque Benavides planteó generar políticas para ser atractivos a la mano de obra extranjera calificada, crear sistemas para conocer sus habilidades laborales, reducir los trámites para formalizar los migrantes y poder contratarlos, así como atraer más inversionistas. Durante su participación en el Primer Congreso Internacional sobre Inmigración, que organiza en Lima la Superintendencia Nacional de Migraciones , el máximo representante de la empresa privada señaló que los países atraen a los migrantes porque contribuyen a impulsar diversos sectores productivos. Para atraer a los migrantes, Roque Benavides planteó generar políticas para ser atractivos a la mano de obra extranjera calificada, crear sistemas para conocer sus habilidades laborales, reducir los trámites para formalizar los migrantes y poder contratarlos, así como atraer más inversionistas. 
2018-07-05	1	Señaló que se elevarán los niveles de patrullaje para atrapar a organizaciones similares y acabar con sus delitos. En este sentido, pidió, en nombre de la comunidad venezolana, al fiscal de la Nación, Pablo Sánchez, que instruya a todos los órganos competentes del Ministerio Público para actuar con rigurosidad en los casos en que ciudadanos venezolanos estén presuntamente involucrados en delitos. Reiteró que serán los primeros en aplaudir las acciones del Ministerio Público, Policía y Poder Judicial contra malos venezolanos. 
2018-07-14	1	"Sin embargo, el éxito del mediocampista croata no ocurrió de la noche a la mañana. Estos enfrentamientos causaron la muerte de su abuelo, lo cual motivó que su familia abandonara su hogar. En conversación con el diario croata '24 Sata', un empleado de uno de los hoteles donde se hospedó recordó sus inicios y aseguró que Modric ""rompía más ventanas con el balón que las bombas serbias"". "
2018-07-31	2	Entonces aflora la misma pregunta que se hacían europeos y estadounidenses: ¿la llegada de inmigrantes afecta el empleo, el salario, la economía? En resumen, si bien hay una breve mejora apenas los inmigrantes ingresan al país, el impacto en el PBI recién se observa cuatro años después de su llegada. Sin embargo, el golpe inicial se torna más evidente, pues hay gente que gana y pierde. 
2018-08-04	1	
2018-08-07	1	España se ha convertido en el destino principal de los que cruzan el mar en busca del sueño europeo. En tan solo dos días, se salvó a 1200 personas que huían de la guerra, la persecución, los desastres naturales y la pobreza. Propone, prever visados temporales especiales para las personas que huyen de los conflictos hacia los países vecinos. 
2018-08-11	1	De los 385 mil ciudadanos venezolanos que han ingresado a la fecha al Perú, el 80% lo hizo con su pasaporte, mientras que el 20% restante lo hizo solo con su cédula de identidad, reveló Migraciones. Informó, por ejemplo, que la Policía Nacional capturó la semana pasada a Edinson Agustín Barrera, alias “Catire”, sindicado como un peligroso sicario de la banda venezolana el Tren de Aragua capturado en Plaza Norte, quien había ingresado al Perú con una cédula de identidad falsa. Señaló que esta cifra representa un incremento del 10% respecto a inicios de julio cuando la autoridad migratoria peruana reportó un número de venezolanos que ascendía a 350 mil en el territorio peruano. 
2018-08-14	1	En total fueron 5.100 migrantes, según informó el Centro Binacional de Atención Fronteriza (CEBAF). Esta cifra superó a la marca anterior. La semana pasada, el Ministro del Interior, Mauro Medina, indicó que el 80% de venezolanos realiza su control migratorio con pasaporte; mientras que el 20% lo hace con cédula de identidad, que carece de medidas de seguridad para garantizar plenamente la identidad de las personas. 
2018-08-15	1	Por ejemplo, que en el emblemático colegio Santa Isabel en Huancayo, un 30% de escolares estudian y trabajan. Muchos de ellos no viven con sus padres, porque trabajan o están separados y son dejados a la tutela de otros familiares, afirmó el director del plantel, Carlos Huamán Manrique, indicando que estos problemas afectan su rendimiento escolar. El programa Semilla implementó alternativas de aceleración escolar, para que los chicos estudien dos grados en un año, concluyan la primaria y secundaria. 
2018-08-16	1	"Sin embargo, ""con la finalidad de garantizar tanto la seguridad de los ciudadanos venezolanos como la seguridad de nuestro territorio (...), desde este día sábado próximo exigirá que todas las personas que entren a Ecuador presenten obligatoriamente su pasaporte"", señaló este jueves el ministro del Interior, Mauro Toscanini. A ello se suman las dificultades que enfrentan para obtener un pasaporte en su país, sumido en un profunda crisis que ha llevado al desabastecimiento de alimentos, medicinas y hasta de papel. -""Niveles intolerables""- Poco antes del anuncio, el presidente de Ecuador, Lenín Moreno, se reunió con 13 migrantes venezolanos en el palacio de Carondelet, sede del gobierno nacional. "
2018-08-21	1	El superintendente de Migraciones, Eduardo Sevilla, aseguró que el gobierno peruano viene otorgando plazos más que razonables para regular la situación migratoria de los ciudadanos venezolanos en el Perú. El PTP es un documento otorgado por la Superintendencia Nacional de Migraciones (Migraciones), que autoriza al ciudadano venezolano a laborar y acceder a servicios básicos de salud y educación. Para solicitar el PTP la persona de nacionalidad venezolana debe registrar un ingreso regular al territorio peruano. 
2018-08-22	2	Léderer explica que solo los abogados con una autorización especial pueden entrar en las zonas de tránsito, pero una vez allí deben dirigirse a un contenedor designado para realizar las entrevistas con los solicitantes. El pasado lunes, el pastor metodista Gábor Iványi quiso llevar paquetes con pescado en lata, frutas y otros alimentos a las zonas de tránsito, pero las autoridades le negaron el acceso. Según la última encuesta elaborada por Ipsos, la intención de voto para estas elecciones municipales y regionales 2018 es encabezada por Renzo Reggiardo (16%), seguido por Ricardo Belmont (10%), Daniel Urresti (10%), Humberto Lay (9%), Luis Castañeda Pardo (7%), Esther Capuñay (6%), Enrique Cornejo (6%). 
2018-08-23	2	Humberto Lay, Renzo Reggiardo, Gustavo Guerra García y otros competidores cuestionaron el discurso del postulante de Perú Libertario El candidato a la Alcaldía de Lima, Ricardo Belmont, fue duramente criticado este miércoles por sus competidores tras sus declaraciones contra la migración venezolana. “Esta visa (humanitaria) les permitía trabajar legalmente en forma temporal hasta que dicha crisis fuera superada”, explicó. En tanto, Jorge Muñoz manifestó que las declaraciones de Ricardo Belmont son un “cálculo político”. 
2018-08-25	2	"Por ello, informó que el Ministerio de Justicia y Derechos Humanos ya está trabajando en este tema con diversas entidades del Estado. ""Es necesario que nosotros, con otras instituciones como Naciones Unidas, y la propia Cancillería, Migraciones, Ministerio del Interior, estemos atentos. ""Por unos cuantos e identificados delincuentes no se pueden crear generalizaciones de toda la población migrante que llega al Perú"", indicó Sánchez. "
2018-08-26	2	"LEE MÁS: Daniel Urresti le pide a Renzo Reggiardo que no se ""corra"" y debata [VIDEO] ""¿Quiénes son los primeros perjudicados en el país de recepción? Al contrario, vienen profesionales a realizar esas labores"", dijo Urresti que circula en YouTube. Dicho secto además informó que se está trabajando con diversas entidades del Estado para atender este tema. "
