date	count	summary
2015-12-05	1	El 34% de los refugiados en Panamá son niños En el país hay unas 2,362 personas registradas como asilados. Actualmente, los niños que atiende Onpar proceden de Colombia, El Salvador, Nicaragua y Nigeria, países donde los conflictos armados y el dominio del crimen organizado atormentan a gran parte de su población. Ya varios países han copiado la buena práctica', indicó Yaribeth Abrego, directora de Onpar. 
2015-12-27	1	El cómico británico Sacha Baron Cohen y su esposa, la también actriz Isla Fisher, donarán un millón de dólares para ayudar a los refugiados sirios, anunciaron las oenegés receptoras este domingo. Millones más se encuentran desplazados en otras partes del país. Sacha Baron Cohen y su esposa donarán un millón de dólares a refugiados sirios El cómico británico Sacha Baron Cohen y su esposa, la también actriz Isla Fisher, donarán un millón de dólares para ayudar a los refugiados sirios, anunciaron las oenegés receptoras este domingo. 
2016-01-08	1	"El deseo del papa, según la Gobernación, es que los ingresos procedentes de la ""generosidad de los participantes"" se destinen a los refugiados y a los ""sintecho"". El dirigente de la Limosnería Apostólica, Diego Ravelli, explicó a Radio Vaticano que los premios ""son regalos que ha recibido el papa y que él ha querido donar"". Puede cambiar la configuración u obtener más información aquí "
2016-03-06	1	Como parte del programa del taller se contó con la intervención de HIAS Panamá, quien realizó dinámicas con los adolescentes de dicho plantel educativo que los ayude a identificar al refugiado, además trabajos en grupo donde se habló de la vida de algunos famosos como Albert Einstein e Isabel Allende, quienes huyeron de su nación de origen en busca de protección internacional y al llegar a su país de acogida, aportaron sus conocimientos y talentos Los representantes de la organización RET abordaron el mensaje de la campaña “Lo que nos Une” que busca la no discriminación y xenofobia contra los niños, niñas y adolescentes potenciando en dicha campaña que viene desarrollando dicha organización con jóvenes refugiados en Panamá, a fin de fortalecer su participación, liderazgo y organización, siendo los adolescentes, quienes se establezcan como agentes de cambio constructivo y al final de su participación invitaron a los jóvenes de dicho colegio a pintar con tempera sobre una tela blanca las frases con las cuales ellos pudiesen identificarse con jóvenes refugiados y sumarse de esta forma a la campaña. HlAS es la organización global, sin fines de lucro que ofrece programas internacionales de protección y asistencia a los refugiados, la protección contra la violencia y la prestación de servicios tales como asesoramiento psicológico, terapia de arte, asesoramiento jurídico y la asistencia humanitaria. Por su parte, RET tiene como propósito responder a las necesidades educativas de jóvenes en condiciones de vulnerabilidad por desplazamiento, refugio, desastres naturales, violencia, entre otros. 
2016-03-23	1	"La viceministra de Gobierno, María Luisa Romero, señaló que esta guía informativa explica quiénes son los refugiados y quiénes pueden acceder a la protección, además de informar de los servicios básicos que brinda el Estado a las personas que entran al país bajo esta condición. ""A través de la información, la guía nos ayudará a fortalecer la ayuda del refugio, asegurándonos que los solicitantes sean realmente personas que pueden calificar para ser refugiados y no todos los emigrantes"", indicó Romero. El manual fue realizado por varias entidades como la ONPAR, el Alto Comisionado de Naciones Unidas para Refugiados (ACNUR), la ONG Ret Internacional, el Consejo Noruego de Refugiados (NRC) y la organización global HIAS. "
2016-03-27	1	La guía informativa tiene como objetivo brindar datos prácticos y útiles a los refugiados, desde que llegan al país hasta su plena integración, señala un comunicado del Ministerio de Gobierno. Sin embargo, el país aún debe trabajar en otros aspectos con el fin de mejorar las condiciones que ofrece a los refugiados. Además, deberá insertarlos en los programas y políticas públicas, como si se tratara de ciudadanos. 
2016-03-29	1	‘Diariamente, en todas partes, la gente los está ayudando con pequeños actos de humanidad', dijo Escudero. ‘Estos actos rara vez aparecen en las noticias, pero constituyen una gran diferencia en el mundo de niños refugiados y migrantes individuales. Después de un peligroso escape de Siria, Ivine se encuentra en un campamento para refugiados en Alemania en donde tiene que enfrentar un nuevo desafío. 
2016-04-21	1	Los albergues están dirigidos exclusivamente para los ciudadanos de la isla caribeña, quienes pernoctan en Paso Canoas en su travesía hacia Estados Unidos. Los casos más repetidos son la lluvia de peces o ranas, algunos animales no sobreviven la caída pero otros caen intactos, incluso vivos. Durante este suceso los animales pequeños como los peces son capturados y elevados hasta las nubes, para posteriormente caer como precipitación en otro lugar. 
2016-04-30	1	Esta semana se celebró el Encuentro Binacional Panamá- Costa Rica, con el Asesor del Viceministerio de Asuntos Multilaterales y Cooperación, Alejandro Mendoza, como el líder de la delegación panameña. Mendoza recalcó la importancia del programa para eliminar las brechas y hacer frente a los desafíos que existen, con miras a mejorar la condición de estos migrantes. “Para el Gobierno de Panamá, la promoción, protección y fortalecimiento de los derechos humanos constituye un pilar esencial en su agenda actual, con miras a lograr un país integrado y cohesionado socialmente, para lograr adecuadas y mejores condiciones de vida” agregó Alejandro Mendoza. 
2016-05-04	1	- Los funcionarios se capacitan para analizar las causas que provocan el desplazamiento. Andrés Ramírez, representante Regional de Acnur para Panamá, Centroamérica, México y Cuba, explicó que el objetivo del taller es ofrecer a los funcionarios de la Onpar nuevas herramientas que le permitan tener mejor entendimiento de lo que es la ley panameña sobre el refugio y que manejen claramente los principales elementos que definen a un refugiado. Acnur denunció, recientemente, el incremento de desplazamiento en Centroamérica por la violencia que generan las pandillas, especialmente en El Salvador, Honduras y Guatemala. 
2016-05-12	1	A través de su agencia para los refugiados (ACNUR) y de la oficina del Alto Comisionado para los Derechos Humanos, el organismo indicó en un comunicado que la crisis humanitaria dejó desde marzo más de 6 mil desplazados y 7 mil personas que han visto restringida su movilización. Los desplazados, en su mayoría pertenecientes a comunidades indígenas y negras, han llegado hasta algunas cabeceras de municipios chocoanos en busca de protección. En Chocó, el oeste del país, tienen presencia los narco paramilitares y las guerrillas. 
2016-05-18	1	"(Foto:Ilustrativa) Por: Bogotá/ EFE - Las autoridades colombianas han detectado a casi 6.000 migrantes irregulares que transitaban por el país con destino a Panamá en lo que va de año, informaron hoy fuentes oficiales. En este sentido, explicó que tomó la decisión de cerrar la frontera con Colombia al paso de los indocumentados porque no está capacitado para ""seguir asumiendo esta situación: para eso no fuimos elegidos por el pueblo"". Todos ellos han recibido asistencia humanitaria y ahora se estudia la posibilidad de deportarlos hacia el último país por el que hicieron tránsito de forma regular. "
2016-06-03	1	"Algunos niños desafortunadamente no están yendo a la escuela"", dijo el jueves en una entrevista exclusiva con The Associated Press en Minnieh, en el norte de Líbano. Durante su visita, Martin también se reunió con adolescentes que reciben entrenamiento de conocimientos prácticos, según UNICEF. Dijo que la joven refugiada de 11 años, llamada Batoul, está ""trabajando en agricultura, 12 horas al día, y le pagan con agua"". "
2016-06-20	1	Actualmente el Decreto, solo permite a los niños, adolescentes y jóvenes en condición de refugiados estudiar a nivel de la escuela básica general, pre-media y media, motivo por el cual buscan promover el decreto a nivel de las universidades o a través de un foro con los rectores. (20/6/2016 – web) Voceros del grupo Evolución Artística y Cultural entre Adolescentes y Jóvenes (EACAJ), compuesto por jóvenes refugiados y solicitantes de refugio, entregaron al ministro de Gobierno, Milton Henríquez una propuesta para la ampliación del Decreto Ejecutivo Nº1225, que les permita ingresar a las universidades del país y realizar estudios superiores. Por su parte, Magnolia Santamaría, directora nacional de la Fundación RET en Panamá, resaltó la labor que está realizando la ONPAR como una oficina activa, que está en calle y es líder de las organizaciones de la sociedad civil que trabajan en el apoyo a las personas refugiadas en el país y que participa activamente en sensibilización. 
2016-07-12	1	El gobierno alega que el campamento se ha vuelto un riesgo de seguridad. La comunidad internacional ha instado a la cautela y ha advertido contra desalojos forzosos. Muchos refugiados han vivido toda o la mayoría de sus vidas en Dabaab, que lleva abierto 25 años y es un amplio asentamiento de casas junto a chozas improvisadas erigidas por los recién llegados usando ramas espinosas y otros materiales. 
2016-08-18	2	En el norte de Costa Rica en la frontera con Nicaragua permanecen unos 4,000 cubanos a espera que les permitan cruzar la frontera con Nicaragua; sin embargo este país asegura que sólo ingresa a su país quien porte una visa como lo establece las leyes. Sin embargo, aún permanece en las instalaciones de Aduanas y Migración centenares de estas personas quienes no pierden la esperanza que Costa Rica les otorgue un permiso para atravesar el país y continuar su viaje a los Estados Unidos. En el norte de Costa Rica en la frontera con Nicaragua permanecen unos 4,000 cubanos a espera que les permitan cruzar la frontera con Nicaragua; sin embargo este país asegura que sólo ingresa a su país quien porte una visa como lo establece las leyes. 
2016-09-01	1	"- EFE / @PanamaAmerica - - Actualizado: 01/9/2016 - 04:59 pm Tres migrantes ""extracontinentales"", entre los que hay un menor, fueron encontrados sin vida por las autoridades panameñas en la orilla de un río de la inhóspita selva del Darién. El cuerpo de seguridad indicó este jueves en un comunicado que las víctimas no portaban consigo ningún documento de identidad y que seguramente ""fueron arrastrados por una cabeza de agua"" mientras cruzaban la selva. En lo que va del año, las autoridades panameñas han brindado atención humanitaria a unos 9 mil migrantes irregulares, la mayoría haitianos, africanos y cubanos, que entraron al país a través de esta peligrosa selva. "
2016-09-15	1	El tema fue abordado por la vicecanciller panameña de Asuntos Multilaterales y Cooperación Internacional, María Luisa Navarro, en una reunión con el representante regional y el representante regional adjunto del Alto Comisionado de Naciones Unidas para los Refugiados (ACNUR), José Xavier Samaniego y Giovanni Bassu, respectivamente. La alta funcionaria se refirió además a los esfuerzos nacionales y el apoyo a las acciones regionales y multilaterales para la protección de cada solicitante de refugio o refugiado, a fin de garantizar su trato digno y facilitar soluciones duraderas. El país y la región Centroamericana son además puente de paso para miles de inmigrantes caribeños, africanos y asiáticos que buscan llegar a Estados Unidos por medios terrestres. 
2016-09-20	1	“Invertiremos en startups, compañías establecidas, iniciativas con impacto social y emprendimientos de migrantes y refugiados”, dijo Soros el martes en una declaración. En el plano global, se ha desplazado por la fuerza a 65.3 millones de personas, según el ACNUR. Los refugiados necesitan acceder a servicios legales y financieros, a educación y oportunidades de empleo, dijo Grandi, según la declaración. 
2017-01-13	1	"Laszlo respondió lanzando una patada giratoria a dos personas mientras huían, incluida una niña pequeña. ""No es un crimen si alguien actúa en defensa propia ... ella estaba en peligro y trató de evitarlo con sus acciones"", dijo. El flujo disminuyó luego que el primer ministro conservador Viktor Orban ordenó colocar una cerca de alambre de púas en la frontera sur y fortaleció las leyes para prevenir cruces no autorizados. "
2017-02-01	1	"De acuerdo con distintos organismos multilaterales, Panamá creció en 2016 un 5,2%, mientras que en 2017 ""volverá a liderar el crecimiento"" en la región, afirmó el ministro. Tampoco le preocupa una baja del comercio por el Canal de Panamá, cuyos principales clientes son Estados Unidos y China. ""Si hubiera una disputa comercial entre China y Estados Unidos lo más probable es que esos productos se vean surtidos por algún otro país. "
2017-04-11	1	La educación es prioritaria para las comunidades hispanas, y para todos los contribuyentes, pero aun así en 2015 solamente le dedicamos cuatro centavos de cada dólar en el presupuesto, declaró. Es puro racismo, discriminación, afirmó asegurando que las cifras indican que los inmigrantes latinos pagan cerca de 86.000 millones de dólares en impuestos estatales y federales cada año, y los indocumentados aportarían unos 12.000 millones por el mismo concepto. Los inmigrantes, sin importar el estatus (migratorio), estimulamos la economía con nuestros impuestos y no vamos a aceptar que digan lo contrario porque es simplemente un nuevo intento de discriminarnos, concluyó Victoria. 
2017-04-27	1	(27/4/2017 – web) Panamá.- La Comisión Nacional de Protección y Elegibilidad para la Condición de Refugiados, aprobó en su primera reunión ordinaria del presente año, 7 solicitudes de refugios de los 14 casos presentados. La Comisión que es presidida por el Viceministro de Gobierno Carlos Rubio, señaló que se darán próximas reuniones ordinarias y extraordinarias para bajar la mora en la cantidad de solicitudes de refugio que se han presentado, al ser uno de los temas de importancia para el país, que busca abordar con exactitud las solicitudes y poder garantizar los derechos a los refugiados en Panamá. La Comisión Nacional de Protección y Elegibilidad para la Condición de Refugiados, la conformaron el Viceministro de Gobierno, Carlos Rubio y conformada por la Oficina Nacional para la Atención a los Refugiados (ONPAR), Ministerio de Relaciones Exteriores (ACNUR), Policía Nacional, Ministerio de Trabajo (MITRADEL), Servicio Nacional de Migración, Cruz Roja, entre otras entidades. 
2017-05-22	1	Con el objetivo de analizar la realidad que actualmente viven las personas refugiadas en Panamá, el viceministro del Ministerio de Gobierno (Mingob), Carlos Rubio, se reunió con el Arzobispo de Panamá, Monseñor José Domingo Ulloa y representantes regionales del Alto Comisionado de Naciones Unidas para los refugiados (ACNUR). Prohibida su reproducción total o parcial, sin autorización escrita de su titular Utilizamos cookies propias y de terceros para mejorar nuestros servicios y mostrarles publicidad relacionada con sus preferencias mediante el análisis de sus hábitos de navegación. Puede cambiar la configuración u obtener más información aquí 
2017-06-01	1	- La campaña lanzada este miércoles por ACNUR se denomina la “Niñez que huye” y busca proporcionar refugio y condiciones de vida adecuadas para los menores afectados en la región. La campaña lanzada este miércoles por ACNUR se denomina la “Niñez que huye” y busca proporcionar refugio y condiciones de vida adecuadas para los menores afectados en la región. Para más detalles de la campaña, o realizar un donativo, visite el siguiente enlace: http://www.acnur.org/noticias/noticia/se-necesita-ayuda-urgente-para-los-ninos-y-ninas-que-huyen-de-centroamerica/ Fuente/Foto: ONU-ACNUR 
2017-06-04	1	"EFE/Archivo Por: Panamá / EFE - La migración será el punto central de la Asamblea General del Parlamento Latinoamericano y Caribeño (Parlatino) la próxima semana, de cara al pacto mundial que se debe firmar en 2018, informó hoy la entidad regional. La XXXIII Asamblea General se celebrará en Panamá el 9 y 10 de junio ""con un diálogo parlamentario de alto nivel sobre la migración en América Latina y el Caribe titulado 'realidades y compromisos rumbo al Pacto Mundial'"", indicó un comunicado del Parlatino, que tiene su sede permanente en el país centroamericano. Además, se abordarán las contribuciones de los migrantes y las diásporas al desarrollo sostenible y las migraciones causadas por los efectos el cambio climático o contextos de crisis. "
2017-07-26	1	">VEA TAMBIÉN: Vallarino: Gobierno incumple actual legislación migratoria >VEA TAMBIÉN: Mirones: Extranjeros están trayendo sus problemas a Panamá ""Es importante que la ciudadanía esté vigilante y que sigamos prestándole atención al tema migratorio porque tendrá efectos considerables en los niveles de vida a corto y mediano plazo"", expresó. El economista Juan Jované coincide con el dirigente sindical en que los empresarios no están cumpliendo con las leyes y, a la vez, provocan una depresión en los salarios. En los últimos dos años se han perdido unos 11 mil empleos en el país, de acuerdo con los expertos en el tema laboral. "
2017-07-31	1	George Clooney y su esposa abrirán escuelas para refugiados sirios La Clooney Foundation for Justice anunció una nueva sociedad con Google, HP y UNICEF para proveer educación a más de 3.000 niños refugiados en Líbano. George Clooney y su esposa abrirán escuelas para refugiados sirios Por: Redacción - La fundación de George y Amal Clooney planea abrir siete escuelas públicas para refugiados sirios. La Clooney Foundation for Justice anunció una nueva sociedad el lunes con Google, HP y UNICEF para proveer educación a más de 3.000 niños refugiados en Líbano. 
2017-08-03	1	Con estas modificaciones al Artículo 20 del Código de Trabajo toda empresa o comercio que contrate migrantes informales será sancionado con multas por cada trabajador en condición de ilegalidad: - Primera instancia con quinientos balboas (B/. Las multas actuales fueron establecidas hace 20 años y recoge sanciones propias de esa época cuyos montos hoy en día resultan irrisorios para los que incumplen la ley en materia de migración laboral. El MITRADEL busca hacer cumplir las normativas laborales panameñas, y proteger la mano de obra nacional, evitando la competencia desleal. 
2017-08-07	1	Onpar acepta 5 nuevas solicitudes de refugiados en Panamá Onpar acepta 5 nuevas solicitudes de refugiados en Panamá Por: - En su tercera reunión ordinaria del año 2017, la Comisión Nacional de Protección para Refugiados aprobó cinco nuevas solicitudes de refugio realizadas a la Oficina Nacional para Atención de Refugiados (Onpar). Durante la reunión presidida por la viceministra de Gobierno encargada, Maritza Royo, se evaluaron 16 expedientes, entre los que se encontraban 6 casos nuevos, 2 ampliaciones, 1 reconsideración, 1 caso especial y 6 reunificaciones familiares. Entre los casos evaluados se encontraban ciudadanos de nacionalidad colombiana, guatemalteca y cubana. 
2017-08-16	1	Por lo general, la migración se da de lugares con menores grados de desarrollo en temas vitales como trabajo, salud, educación, etc., a otros que sí cuentan con ellos, y vemos cómo del campo, cuya atención del Estado es mínima, vienen a la ciudad buscando estos elementos y soportando para tales fines discriminación y rechazo, sin saber que parte de ese desarrollo es gracias a las riquezas y al trabajo que se da en los lugares que dejan atrás, pero la población desconoce los procesos que garantizan dicho desarrollo. El trato a los inmigrantes dependerá de cómo hayan sido las relaciones entre los países en cuestión y bajo qué condiciones fue el movimiento, esto tal vez sea debatible; lo que sí es cierto es que cuando la migración se da entre países cuyo trato no está basado en igualdad de condiciones, y aunado a eso la migración dejó de ser un movimiento natural para pasar a ser una explosión multitudinaria y de desesperación producto de una guerra, lo más seguro es que esa relación centro-periferia no haya sido buena, por lo tanto pagarán tanto justos como pecadores en ambas partes. Y cuando las cosas se complican, como pasa en Medio Oriente con los conflictos armados, no solo buscarán refugio, también habrá quienes sentirán un ánimo peligrosamente vengativo, por lo que esperar una reacción distinta al choque con el país anfitrión será difícil, pues ya han entendido de dónde son esas riquezas y cómo las han obtenido, y qué mejor ejemplo para sustentarlo que la guerra de la que huyen. 
2017-10-10	1	"En los últimos años, en Panamá se han mencionado mucho los términos ""refugiados"" y ""asilados"", algunos los desconocen, otros aseguran que son un negociado político, otros lo ven como una obra de caridad. Para el abogado Artemio Alvarado, conocedor de temas penalistas y migratorios, lo primero es diferenciar los términos, aunque en Panamá funcionan como sinónimos. La directora de Onpar, Yaribeth de Calvo, aseguró que se ha dado un aumento en las peticiones, pero el próximo mes la comisión realizará una reunión extraordinaria para evaluar los casos especiales que han quedado pendientes. "
2017-11-03	1	Este proceso de repatriación voluntaria incluyó a 55 migrantes cubanos que habían sido censados y trasladados a Gualaca en abril de este año como resultado del acuerdo entre el Gobierno de Panamá y el Arzobispado, que anteriormente los mantenía en un albergue en las instalaciones de Cáritas Panamá el cual se determinó que no reunía condiciones adecuadas para los migrantes. (3/11/2017 – web) Panamá.- El Ministerio de Seguridad Pública (MINSEG) informó que finalizó exitosamente el proceso de repatriación voluntaria de 55 migrantes irregulares cubanos que se encontraban bajo la custodia del Servicio Nacional de Migración, en el albergue temporal de los Planes en Gualaca, provincia de Chiriquí, donde se les proporcionó alimentación, alojamiento, atención médica, garantizándoles un trato digno y humanitario durante su estancia en el país. A todos los migrantes que se encontraban en Caritas en ese momento se les dio la misma oportunidad de acogerse a esta alternativa, pero muchos decidieron salir de Caritas por sus propios medios y seguir su camino con destino a los Estados Unidos de América a pesar del cambio de política de pies secos, pies mojados anunciado en enero del presente año. 
2017-11-06	2	"Los presuntos delitos se habrían cometido durante protestas contra el presidente Nicolás Maduro que dejaron unos 125 muertos entre abril y julio. El texto fue aprobado en una sesión de urgencia convocada por Delcy Rodríguez, presidenta del organismo que rige en el país como un suprapoder desde agosto. ""Un número creciente de estas personas han solicitado protección internacional como refugiados en los países vecinos, cuyas estructuras necesitan ser fortalecidas para responder a esta crisis"", añadió Grandi. "
2017-12-01	1	"El pontífice esperó a estar en Daca para pronunciar en público la palabra ""rohinyá"", utilizada generalmente por la comunidad internacional y repetida desde la plaza San Pedro en Roma, pero tabú en Birmania. Pocas horas después de aterrizar en Bangladés, pidió acciones internacionales ""decisivas"" para hacer frente a la ""grave crisis"". El papa retorna a Roma el sábado en la tarde, tras haber celebrado tanto en Bangladés como en Birmania multitudinarias misas al aire libre, aunque en ambos países los católicos son minoritarios. "
2017-12-14	1	"La feria, iniciada el miércoles, es coordinada por la Comisión binacional permanente para la protección y asistencia a migrantes en condición de vulnerabilidad. El flujo migratorio va en aumento, agregó a Acan-Efe, tras sostener que vienen desde países suramericanos, que son trasladados por el Servicio Nacional de Fronteras (SENAFRONT) de Panamá desde la frontera con Colombia, del Darién hasta Paso Canoas, en autobuses. ""Por eso tienen un control de cuantas personas van a pasar por esta frontera, que va desde niños, jóvenes, adultos mayores entre hombres y mujeres"", explicó. "
2017-12-16	1	"La oficina latinoamericana de UNICEF, con sede en Panamá, indicó en su declaración que ""el año 2018 podría ser histórico para los niños y niñas migrantes si los países deciden adoptar las mejores prácticas para garantizar su seguridad y bienestar"", al recordar que el 18 de diciembre se celebra el Día Internacional del Migrante. Solo este año, casi 15.000 niños no acompañados han llegado a Italia por mar, en periplos organizados generalmente por tratantes y traficantes de seres humanos. ""Sin embargo, otros millones de niños hacen frente a una realidad diferente: para ellos, la migración es enormemente peligrosa y no es algo que ellos hayan elegido hacer. "
2018-03-13	1	El ACNUR pidió a los países de la región que se muestren “solidarios” con los venezolanos. La agencia advirtió además cada vez más venezolanos, en particular los que viven en el extranjero sin protección jurídica, son “vulnerables” a fenómenos como “la explotación, la trata, la violencia, los abusos sexuales, la discriminación y la xenofobia”. Las autoridades brasileñas anunciaron además medidas de urgencia para mejorar la protección social, la salud y la seguridad en las localidades donde han llegado los migrantes venezolanos. 
2018-03-18	1	Así lo confirmó la Oficina Nacional para la Atención de Refugiados (Onpar) que tramitó durante el 2015 unas 1,500 solicitudes, en 2016 atendió 3,000 casos, pero en 2017 esta cifra ascendió a casi 4,000. Con ello, se mantienen los mismos requisitos para aplicar al refugio que serían de persecución por raza, religión, opinión política, pertenencia a determinado grupo social o género, entre otros. Sin embargo, se trata de una convención que no ha sido ratificada por Panamá. 
2018-03-24	1	Varela realiza más de 50 viajes al extranjero, irá a Jordania e Italia El presidente Varela estará fuera del país una semana completa, ya que partirá desde hoy sábado y regresara el fin de mes tras conversar con Su Majestad, el Rey Abdalá II bin Al Hussein. Varela estará fuera del país una semana completa, ya que partirá desde hoy sábado y regresara el fin de mes tras conversar con Su Majestad, el Rey Abdalá II bin Al Hussein. También la pareja presidencial, participará junto a una delegación conformada por el Director del Consejo de Seguridad, Rolando López, y el Director del Sistema Nacional de Protección Civil, José Donderis, viajará a Roma, en el Foro Univ 2018. 
