date	count	summary
2015-10-28	1	Entre sus recomendaciones, la ACNUR señaló que los países deben “evitar utilizar la detención como forma de contener el fenómeno”, en una sesgada referencia a la política adoptada por Estados Unidos en su frontera sur. Para redactar el documento “Mujeres en fuga” la ACNUR entrevistó a 160 mujeres de El Salvador, Honduras, Guatemala y México que lograron hallar refugio en Estados Unidos o a quienes le fue reconocida la necesidad de protección. Aumentar la protección Para Victoria Rietig, analista del Migration Policy Institute (MPI), el escenario trazado por el informe de ACNUR muestra “una crisis que se ha estado construyendo durante ya varios años”. 
2015-12-28	1	Pero en muchas ciudades de Estados Unidos, se está desarrollando un escenario muy distinto: los inmigrantes están siendo recibidos con los brazos abiertos. En un esfuerzo por atraer inmigrantes, la ciudad ofrece varias oportunidades para que ellos puedan adaptarse y establecerse financieramente más rápido. “Cuando vives en una cuadra en la que hay cinco casas abandonadas y un inmigrante se traslada a una de ellas, eso es algo bueno”, dijo Chandrasekar. 
2016-01-18	1	Por ejemplo, si su cónyuge es de ese país o tiene un trabajo estable se considera que tiene lazos fuertes. Procedimiento para solicitar el estatus de refugiado: El primer paso es siempre contactar con la Embajada Americana o consulado más cercano. Si finalmente el USCIS otorga el estatus de refugiado, la persona recibirá una visa para entrar y vivir en EEUU. 
2016-01-23	1	Luego en 2013 llegó al país para hacerse cargo del Parrillas One en segunda división y lo ascendió. Al no tener oportunidad, se regresó a la Florida en Estados Unidos para seguir con su vida, trabajando en la construcción, pero siempre entrenando niños. Al no tener oportunidad en primera división, se ha refugiado en la Liga de Ascenso y está a cargo del Deportes Savio. 
2016-07-06	1	Será un hecho sin precedentes, pues por primera vez, en las olimpiadas participará una delegación compuesta por 10 atletas refugiados de guerra. Conoce el #teamRefugees (el hashtag utilizado para identificar al equipo de refugiados): Rami Anis, 25 años, Siria, natación, 100 metros mariposa Cuando los bombardeos y secuestros en la localidad de Alepo en Siria, comenzaron a ser más frecuentes, su familia lo mandó hacia Estambul en avión para que pudiera vivir con su hermano mayor, quien estaba estudiando turco. Anjelina Nadai Lohalith, 21 años, Sudán del Sur, 1.500 metros Anjelina Nadai Lohalith no ha visto ni ha hablado con sus padres desde que tenía seis años y se vio obligada a huir de su casa en Sudán del Sur. 
2016-08-01	1	"El futbolista español Xavi Hernández, excentrocampista del Barcelona, donó una embarcación suya a una organización que socorre a refugiados naufragados en el mar Mediterráneo para recaudar fondos para sus misiones, informó este lunes esta entidad. Te puede interesar: Xavi Hernández: ""Para mí no habrá heredero de Leo Messi"" Tras conocer su labor a través de la prensa, el centrocampista del Al Sadd catarí decidió colaborar con la asociación Proactiva Opens Arms, fundada por un socorrista español que lleva meses salvando a refugiados a la deriva cerca de las islas griegas. Te puede interesar: Los cinco grandes candidatos a dirigir el FC Barcelona tras Luis Enrique Antes intentaban entrar a Europa salvando la distancia marítima que separa Turquía de Grecia pero tras el acuerdo entre Ankara y Bruselas para devolver todos los refugiados, el flujo de migración se está desplazando hasta Libia e Italia. "
2016-08-09	1	Contundente, rotundo, cargado de esperanza, así sonó el mensaje que lanzó a los cuatro vientos la nadadora refugiada siria Yusra Mardini, una auténtica heroína, una ganadora, pese a que de su cuello no cuelgue una medalla. Mardini viajaba de Turquía a Grecia en barco cuando su motor falló, así dijo al medio británico The Independent. La joven, quien ahora vive en Berlín, competió en los 100 metros mariposa y en eventos de estilo libre en Río. 
2016-08-11	1	El comentario de la primera dama es muy importante en este sentido ya que la respuesta del gobierno sigue siendo limitada. Los centros vocacionales son típicamente instituciones de enseñanza precarias con un currículo limitado y poca oferta en cuanto a carreras disponibles. El crecimiento dentro del contexto actual es precario, por tanto, explorar aproximaciones innovadoras para aumentar la productividad y la equidad es tema central. 
2016-10-16	1	Vemos a familias pobres subiendo sus pertenencias en un camión y huyendo, dejando vacías calles enteras. Por eso, el secretario general de Amnistía Internacional, Salil Shetty, ha viajado a Honduras para la presentación del informe “¿Hogar, dulce hogar? No en vano, Honduras, Guatemala y El Salvador tienen los índices de homicidios más altos del mundo. 
2016-12-15	1	Ya sea vía terrestre o marítima, provenientes de Sudamérica y el Caribe. Por ejemplo, Cuentan con cinco días para regularizar su situación, sin embargo, casi el 100 por ciento no cumplen este requisito. Generalmente porque optan por continuar su camino saliendo por las fronteras antes de que se cumpla el tiempo establecido por el INM. 
2017-01-29	1	Mientras que a muchísimos indocumentados los pone en un situación difícil, pues temen por su deportación”, añadió. La organización FWD.us financiada por Zuckerberg y otros filántropos como Bill Gates presiona al gobierno para cambios en las políticas migratorias. Sin embargo, la actual administración Trump no parece dispuesta a dejarse influenciar por las ideas de este grupo. 
2017-01-30	1	Efecto Trump: Honduras firma convenio para proteger migrantes Nacional por Redacción ConfidencialHN - 30 enero, 2017 TEGUCIGALPA, HONDURAS “Con el objetivo de fortalecer el apoyo a los migrantes y sus familiares” el Comisionado Nacional de los Derechos Humanos de Honduras (Conadeh) firmó hoy junto a la Pastoral Movilidad Humana un convenio que “garantizará la protección” de los que decidan ejercer el derecho de desplazarse. En ese sentido el ombudsman hondureño, Roberto Herrera Cáceres, manifestó que con la firma del convenio se está forjando una alianza entre las organizaciones de sociedad civil, las instituciones estatales y la empresa privada para proteger los derechos de los migrantes y desplazados forzados. “Cuando una gran parte de nuestra población no tiene trabajo, derecho a la educación y salud publica de calidad, no tienen derecho a una vivienda y a una alimentación saludable y digna es violación de Derechos Humanos y a la vez una causa económica que impulsa la migración”. 
2017-01-31	1	Obtener un permiso de este tipo puede demorarse décadas y supone un meticuloso proceso. El proceso, que dura años, incluye rigurosas comprobaciones de antecedentes por posibles vínculos criminales o con el terrorismo. En esta categoría se incluyen también los extranjeros que trabajan como ingenieros o expertos técnicos en empresas de Silicon Valley. 
2017-02-02	1	Pero entre estos últimos, nuestros migrantes son los que más sufren y se angustian. Creemos que la migración es un derecho humano y, por lo tanto, debe pertenecer a la agenda del desarrollo. No hay razón para que seamos insensibles e indiferentes ante el drama de los compatriotas y los demás extranjeros que se van a los Estados Unidos desde nuestro territorio o a través del mismo. 
2017-02-19	1	"Cristiano Ronaldo y Angelina Jolie actuarán en una serie de refugiados El jugador del Real Madrid Cristiano Ronaldo, estará al lado de la bella Angelina Jolie por varios días. CR7 ha sido fichado por la televisión turca para participar en una serie en la que se tratará el problema de los refugiados sirios. Según se ha conocido la serie en la que trabajará el jugador del Real Madrid es basada en la ""experiencia de una familia siria que huye de la guerra civil y viaja a Turquía"". "
2017-02-24	1	Destaca el estudio que en 2015, Estados Unidos y México deportaron a 234.270 ciudadanos del Triángulo Norte y en el 2016 fueron deportados más de 197.873. El director del Fosdeh, Mauricio Díaz, dijo que el retorno de deportados a sus países representan una enorme dificultad para el triángulo Norte. Díaz señaló que los tres países “dependen muchísimo” de las remesas familiares que envían sus ciudadanos para mantener una estabilidad económica, social y política. 
2017-03-06	1	Trump firma nueva orden ejecutiva sobre inmigración Internacional por Redacción ConfidencialHN - 6 marzo, 2017 WASHINGTON, EE.UU. (Spútnik Mundo) Los refugiados no estarán autorizados a ingresar a Estados Unidos durante 120 días según la nueva orden ejecutiva firmada por el presidente Donald Trump, anunció el Departamento de Seguridad Interna. Por fin se comunica que la nueva orden ejecutiva sobre inmigración del presidente de Estados Unidos, Donald Trump, no incluye a los residentes legales permanentes, algunos extranjeros y tampoco a titulares de visados oficiales. La orden tampoco aplica para quienes tengan doble nacionalidad y se encuentren viajando con el pasaporte de un país no designado dentro del decreto. 
2017-03-09	1	None 
2017-03-21	1	"""Es algo que me parece triste ya que nuestro deporte tiene una dimensión global"", dijo Arena en una entrevista con The Washington Post hace un par de semanas desde Chattanooga, Tennessee. Fue contratado para reemplazar al alemán Jurgen Klinsmann, despedido después de que los estadounidenses perdieran sus dos primeros partidos de clasificación para la Copa Mundial Rusia-2018 frente a México y Costa Rica, en noviembre de 2016. ""Nuestros chicos no son inmunes a las noticias. "
2017-04-16	1	Este viacrucis del migrante es encabezado por organizaciones sociales como Movimiento Cultura Migrante, Pueblos sin fronteras entre otras más de origen estadounidense, buscan visibilizar la violenta y discriminatoria realidad del refugiado en México y Estados Unidos de Norteamerica. “Centroamérica vive con mucha violencia, El Salvador tiene la tasa más alta de homicidios en el mundo y en Guatemala se reportan casos de violencia sexual, pero aún así se les niega el refugio a los migrantes, México y Estados Unidos violan derechos internacionales”, expresó. Los migrantes del viacrucis de refugiados dormirán en la ciudad de Juchitán y por la mañana se dirigirán al albergue “Hermanos en el Camino” que dirige el sacerdote Alejandro Solalinde Guerra, en Ciudad Ixtepec. 
2017-06-19	1	En un mundo en conflicto, lo que se necesita es determinación y valor, no miedo”, afirmó. La cifra de 65,6 millones está formada por tres componentes importantes. Los diez países con mayor cantidad de refugiados son Siria, Afganistán -2,5 millones-, Sudán del Sur -1,87 millones-, Somalia, Sudán, Congo, República Centroafricana, Myanmar, Eritrea y Burundi. 
2017-06-20	1	El representante de ACNUR en Honduras señaló que si todos los países no se involucran en la respuesta a la crisis de refugiados y manejan «principios diferentes», se podrían generar «un caos a nivel global». «Si se cierran las puertas en unos países, contrario a principios de derecho internacional de refugiados, lo que vamos a generar es una sobrecarga en otros Estados, que podrían generar la misma respuesta», precisó. El acuerdo global llevará el nombre de «Pacto Mundial para una migración segura, regular y ordenada» y estará acompañado de otro convenio internacional sobre los refugiados, en el que se espera que los países asuman compromisos más explícitos para su protección. 
2017-06-27	1	Los funcionarios mencionados son representantes de las agencias federales que tienen contacto y responsabilidades administrativas en el trato a los menores indocumentados que ingresan a Estados Unidos sin documentos y sin la compañía de un adulto. Cuando los senadores preguntaron a los otros funcionarios presentes si había forma de saber cuántos de los UAC han estado relacionados con crímenes atribuidos a la MS13, la respuesta, con pequeños matices, fue la misma: no hay estadísticas al respecto. Durante la audiencia del miércoles pasado también se habló de otro argumento con lo que la narrativa oficial en Washington ha relacionado a los UAC con la MS13: la vulnerabilidad social y económica de los UAC, que los hace más propensos a ser reclutados por la pandilla en Estados Unidos. 
2017-07-03	1	"Le perturban además recientes redadas de inmigrantes en las comunidades hispana y musulmana, que generan más temores e incertidumbre. Pese a esos problemas, Ramos dijo que ella y su familia van a marcar la ocasión y visitar Elephant Butte, un popular destino veraniego en Nuevo México. ""Más personas se están expresando debido al ambiente político”, dijo Baker. "
2017-07-17	1	"Este sector fronterizo con México ha sido catalogado un lugar de muerte para todos aquellos migrantes que cruzan a suelo americano para comenzar a vivir su sueño, pero que en muchos de los casos se convierte en pesadilla. En los últimos años ha habido un promedio de 300 personas que han fallecido en el desierto anualmente. Pero así es Phoenix, la ciudad sede de esta nueva ""guerra"" futbolística entre México y Honduras. "
2017-07-25	1	Si alguien conoce o desea brindar detalles que ayuden a ubicar su paradero lo pueden hacer al teléfono 01-800-00-854-00. Durante una Alerta Amber, se emite un boletín urgente informativo a través de las ondas radiales y televisivas. Países como Estados Unidos, Alemania, Canadá y Australia utilizan este recurso cuando un menor desaparece. 
2017-08-02	1	No solo es el miedo de la deportación a lo que los inmigrantes se enfrentan al cruzar la frontera mexicana hacia Estados Unidos. Es la posibilidad de una muerte lenta y agonizante mientras cruzan el abrasador desierto o terminar en un camión atiborrado junto con otras 100 personas. Las remesas que envían a sus hogares representan cerca del 20% del PIB y son la segunda fuente de ingresos externos después de las exportaciones y han ayudado a reducir la pobreza. 
2017-08-16	1	"Hernández añadió que la cancelación de este programa no tendría gran impacto para los hondureños, ya que este, no había tenido tanto movimiento comparado con Guatemala y El Salvador, donde las cifras de menores que aplicaron son muy superiores a las de los hondureños. Según la primera dama, esto se debe a que hay muchos hondureños acogidos bajo el Estatus de Protección Temporal (TPS),y esto hizo que disminuyera considerablemente el registro de menores en el programa CAM. ""Debido a las cifras podemos decir que la cancelación de este programa no genera un alto impacto, sin embargo, nosotros siempre hemos dicho que cada uno de estos niños, son una historia de vida, un ser humano con sueños y deseos"", expresó. "
2017-08-20	1	Los inmigrantes que viajaban escondidos a temperaturas muy bajas, fueron descubiertos cuando agentes fronterizos realizaron una segunda revisión al vehículo tras la alerta de un perro de inspección. Las puertas del remolque estaban aseguradas con un candado y los indocumentados no tenían forma de escapar y estaban aprisionados bajo una temperatura de solo 9 grados centígrados. La Patrulla Fronteriza del Sector Valle del Río Grande instó a los migrantes no confiar en los denominados ‘polleros’ y advirtió sobre los peligros de cruzar de manera ilegal hacia Estados Unidos. 
2017-09-10	1	El comunicador reporta desde el gimnasio del colegio Ronald Reagan, uno de los refugios habilitados por las autoridades y que actualmente se encuentra en su máxima capacidad tras el paso del potente huracán Irma que hasta el momento ha cobrado la vida de tres personas. Según Gandica, la atención brindada es de la mejor, pues se les ha dado agua, comida: desayuno, almuerzo y cena a todas las personas que llegaron buscado un lugar seguro. Estos vientos se pueden sentir en un radio de 130 kilómetros a partir del ojo del huracán, mientras que los vientos asociados a una tormenta tropical se sienten en un radio de 350 km, agregó el NHC. 
2017-09-11	1	«Con letras de periódico, los criminales me pidieron que les pagara la primera cuota al día siguiente. Y, como se señaló en el informe de El Heraldo mediante los numerosos testimonios recogidos, la extorsión que más inciden en la migración. Y estas mafias extorsivas no se centran únicamente en los dueños de pequeños negocios. 
2017-09-26	1	Los magistrados quieren que las partes tengan en cuenta las directivas que emitió ayer Trump para reemplazar su veto, proclamado en marzo y que servía para prohibir durante 120 días la entrada a EEUU de refugiados y, durante 90 días, el ingreso de ciudadanos de Irán, Somalia, Sudán, Siria, Yemen y Libia. Mediante un decreto, Trump reemplazó ese veto, que justo expiraba este domingo, y prohibió la entrada a Estados Unidos de ciudadanos de ocho naciones: Irán, Libia, Siria, Yemen, Somalia, Chad, Corea del Norte y Venezuela, país este último en el que solo se verán afectados algunos funcionarios y su “familia inmediata”. También evaluó Estados Unidos cómo otros países elaboran sus pasaportes para asegurarse de que no pueden ser falsificados. 
2017-09-29	1	La razón por la que Trump rechaza a este tipo de inmigrantes LOS ÁNGELES – El presidente Donald Trump ha rechazado lo que se llama la “migración en cadena”, es decir, la cual se da cuando un inmigrante patrocina a su familia para obtener la “green card” y vivir en los Estados Unidos. Actualmente, los residentes permanentes o los nuevos ciudadanos de EEUU pueden iniciar procesos ante la Oficina de Servicios de Inmigración y Ciudadanía (USCIS, inglés) para que esposos, hijos, padres y hermanos puedan obtener su residencia en el país, lo cual el presidente Trump considera injusto. “Juntas, estas reformas reducirían la inmigración en 135,000 por año, o un poco más del 13%”, concluyó Vaughan. 
2017-11-06	1	Burócratas piden a migrantes “confiar en Dios y ser optimistas” Nacional Portada por Redacción ConfidencialHN - 6 noviembre, 2017 TEGUCIGALPA, HONDURAS Ante una deportación masiva, la canciller María Dolores Agüero recomendó “ser optimistas” porque el gobierno de Honduras “ha hecho todo lo que ha estado a su alcance” para poder conseguir otra ampliación del Estatus de Protección Temporal (TPS). En cuanto a la recomendación del ex embajador James Nealon, que solicita una extensión de 18 meses, aseguró que “él conoce el contexto nacional y esfuerzos emprendidos para atacar las causas de la migración”. Por su parte, el secretario de gabinete Ebal Díaz expuso que EEUU es un país donde las motivaciones políticas “como en cualquier país pesan”, y cuando se logra llegar a “los puntos adecuados” se logra incidir en las decisiones. 
2018-01-18	1	Los Estados Unidos adoptaron durante el último año una serie de medidas para hacer frente a los retos humanitarios en curso en América Central, en particular para una cantidad de individuos vulnerables que intentan salir de la región y venir a los Estados Unidos, a la vez que promueve una migración segura y ordenada, y la seguridad fronteriza. Tras la pre-evaluación inicial, este acuerdo permitirá que el ACNUR y la OIM transfieran a Costa Rica a los solicitantes con mayor necesidad de protección inmediata, donde serán procesados como refugiados y reasentados en los Estados Unidos o en un tercer país. Las acciones adoptadas hoy no van a resolver por si solas este desafío, pero son pasos en la dirección correcta, y son un ejemplo más del continuo compromiso de Estados Unidos con la situación en curso. 
2018-01-19	1	La cifra había sido divulgada la semana pasada por la ONU, pero es la primera vez que el gobierno estadounidense las retoma para acusar directamente a Moscú. Patterson estimó asimismo que “la intervención militar rusa (en Siria) exacerbó peligrosamente un ambiente ya complejo”. Y reiteró que “los ataques rusos han apuntado fundamentalmente a regiones en las que el Estado Islámico no está presente, teniendo en cambio como objetivo a la oposición siria moderada”. 
2018-01-21	1	[toggles title=”XIX Congreso Infantil 2015, bajo el lema “Cuidemos la Educación, Evitemos la Migración Niños”]Representantes de los 18 departamentos presentarán iniciativas a la Cámara Legislativa[/toggles] TEGUCIGALPA- La nueva junta directiva del XIX Congreso Infantil será juramentada esta mañana y tratarán la migración de menores hondureños hacia Estados Unidos. Gracias a estos eventos los niños pueden ejercer sus derechos humanos, mediante la participación comunitaria que nace desde sus lugares donde los aspirantes a diputados son electos, en un proceso transparente y participativo. Estos jóvenes son evaluados y según su puntuación llegan a competencias regionales hasta terminar en departamentales donde salen los diputados que vienen al Congreso Infantil. 
2018-01-26	1	TEGUCIGALPA- Honduras podría refugiar a los cinco ciudadanos sirios que arribaron al país con pasaportes fraudulentos. Cabe destacar que el Gobierno ya le da el trámite correspondiente a la solicitud de refugio que ya fue avalada por el Alto Comisionado de las Naciones Unidas (ACNUR). Los cinco ciudadanos sirios, provenientes de San José de Costa Rica, llegaron al aeropuerto Toncontín de Tegucigalpa el martes por la noche con pasaportes falsos y fueron identificados por las autoridades como Majd Ghanout Kousa (21 años), Fady Freej Shehada (26), Mazen Mikhail (30), Lourans Samaan (21) y William Gahnem (21). 
2018-01-28	1	Espero que los demás países puedan seguir este ejemplo”, dijo el técnico español de 44 años. Guardiola dijo sentirse “muy orgulloso del pueblo alemán y muy orgulloso de vivir en Alemania” por el recibimiento afectuoso a los refugiados en los estadios de la Bundesliga. Alemania estima que tendrá que acoger a entre 800.000 y un millón de demandantes de asilo en 2015, según diversas fuentes, un récord en Europa. 
2018-02-07	1	La migración es un derecho y no se podrá detener: sociólogo Nacional Portada por Redacción ConfidencialHN - 7 febrero, 20187 febrero, 2018 TEGUCIGALPA, HONDURAS Mientras en el país abunda el desempleo y la inseguridad, en Estados Unidos los migrantes encuentran “empleo pleno” y por eso no se podrá frenar que las personas sigan abandonando Honduras explicó el sociólogo Ricardo Puerta. Según el experto analista del fenómeno migratorio, los cuestionamientos del presidente de EEUU, Donald Trump dirigidos a los países del triángulo norte, debe “ser una excusa” para presentar una política migratoria “que aún no se define”. De igual manera el entrevistado aseguró que las declaraciones del presidente de Estados Unidos, Donald Trump, es un claro aviso que el Sistema de Protección Temporal (TPS) desaparecerá. 
2018-02-12	1	"Desde que asumió, hace un año, Trump ha adoptado una postura mucho más dura con los inmigrantes y refugiados de todos los países en relación a su predecesor Barack Obama. Patinkin ha sido nominado a tres Emmys por su papel en ""Homeland"", aunque la estatuilla se la ganó en 1995 por su trabajo en el drama ""Chicago Hope"". En sus 40 años de carrera, trabajó en producciones como ""Ragtime"", ""Yentl"", ""La princesa prometida"", ""Alien nación"" y ""Dick Tracy"". "
2018-02-15	1	Con la ausencia de Alfredo Talavera los felinos deberán afrontar el partido ante los potosinos con Julio González en la portería, además los auriazules no podrán contar con Johan Vázquez, quien está con la Selección Mexicana en Tokio; ni con Nicolas Freiré y Washington Corozo, quienes se encuentran lastimados y están en sus respectivos procesos de recuperación. Pumas, hasta el momento, suman un empate y una derrota en el inicio del torneo mexicano, los felinos no han podido encuentra su mejor ritmo de juego y esperan ante San Luis en casa comenzar a sumar tres puntos para no rezagarse en la lucha por un boleto a la Liguilla del GritaMexicoA21. Por ahora, el rumoreo dice que el futbolista nacido en Rosario, Argentina, adelanta conversaciones para ser nuevo jugador de la escuadra parisina. 
2018-02-27	1	"La estadounidense Kelly Clements, alta comisionada adjunta del ACNUR, dijo a periodistas en la capital guatemalteca que ""es de mucha preocupación"" el aumento de venezolanos que ""están buscando asilo"" en la región, aunque no precisó una cantidad. ""Hay mucho movimiento hacia el norte de Venezuela a América Central. ""Es de mucha preocupación en el país y en la región"", agregó al explicar que también han notado una situación similar en México. "
2018-03-05	1	En este estudio se señala que 8 por ciento de los hogares venezolanos reporta al menos una persona emigrante en los últimos 5 años. Este estudio coincide en que “casi el 80% de la emigración reciente desde Venezuela ha salido básicamente durante los años 2016 y 2017”. Este incremento ha tenido como blanco Chile, Colombia y Brasil, los cuales han visto crecer en hasta 13 veces la cantidad de venezolanos en su territorio. 
2018-03-09	1	El delantero del Houston Dynamo, Alberth Elis, compartió en sus redes sociales la experiencia de poder llevar a 30 niños refugiados de una escuela a ver la película Black Panther, la Pantera Negra, tal cual apodan al delantero hondureño. Elis, estuvo junto a los chicos de Las Americas Newcomer School, una escuela a la que asisten en su mayoría, niños migrantes y refugiados. De todos es sabido que Elis viene de los barrios pobres de Honduras y que su bondad y carisma le han acompañado desde que el fútbol le abrazó en la fortuna, por lo que el jugador no ha perdido el piso y se mantiene haciendo obras altruistas y muchas veces casi en silencio. 
2018-04-04	1	"Trump arremete con furia contra México y Honduras por ""Viacrucis Migrante"" La medida fue anunciada tras el rechazo de Trump a una caravana de migrantes centroamericanos en territorio mexicano que se proponía llegar a la frontera con Estados Unidos, objetivo que el grupo abandonó este miércoles. ""Viajan demasiados niños, 450 (...) y subirnos al tren, como hacíamos antes, sería una locura"", añade Mujica. A los que quieren buscar refugio en México les dan un plazo de 30 días para iniciar el trámite. "
2018-04-17	1	Los más grandecitos se han integrado y vistiendo chalecos fosforescentes apoyan a los grandes en seguridad de todo el contingente. Las enfermedades respiratorias afloran y las madres solo oran pidiendo que lleguen hasta un lugar donde un médico pueda examinar a los niños. Y allí van, confiando en llegar a su próximo destino, mientras sólo recuerdan porqué un día La Bestia fue su motivación para seguir viviendo. 
2018-04-19	1	Rescatan 191 migrantes que viajaban en paupérrimas condiciones Nacional Portada por Redacción ConfidencialHN - 19 abril, 2018 TEGUCIGALPA, HONDURAS Unos 191 migrantes que pretendian llegar a EE.UU. de forma irregular fueron rescatados dentro de varios camiones en los estados mexicanos de Hidalgo y Veracruz. Asimismo, el organismo señaló que rescataron unos 100 menores de edad que iban en condiciones de hacinamiento. “El INM se comunicó de manera inmediata con los consulados de Guatemala, Honduras y Brasil para llevar a cabo un retorno asistido de los migrantes”, dijo el comunicado hecho público el jueves. 
2018-05-05	1	Honduras lamenta que EEUU cancele protección migratoria para miles de connacionales Nacional Portada por Redacción ConfidencialHN - 5 mayo, 2018 TEGUCIGALPA, HONDURAS (Spútnik) El Gobierno de Honduras deploró en un comunicado la revocación del Estatus de Protección Temporal (TPS) resuelta por EEUU, que actualmente comprende a más de 56.000 inmigrantes hondureños. El Gobierno hondureño «reconoce y agradece la solidaridad del Gobierno y pueblo de EEUU por haber acogido a más de 100.000 compatriotas bajo el amparo del TPS durante dos décadas, en consecuencia de la devastación del huracán Mitch (1998) y por las ampliaciones otorgadas hasta esta fecha, (…) un total de 24 meses», agrega el texto. El Gobierno de Honduras asegura que se compromete a facilitar el proceso de retorno a los migrantes que deban volver al país una vez finalizado el TPS. 
2018-06-19	2	El senador demócrata Jeff Merkley fue quien lideró el equipo de legisladores durante la visita al complejo Úrsula el domingo. Según Merkley, una vez separados ya no importa si se barre el piso o si están bien arropados. Ben Ray Lujan, representante demócrata por Nuevo México, dijo que el lugar era antes un hospital, ahora convertido en centro habitacional para niños, dividido en sectores por edad. 
