date	count	summary
2017-02-27	1	DIGEMIG ratificó a través de un comunicado que los errores son de una anterior versión, sin embargo, en redes sociales aseguran que ese documento se siguió entregando esta mañana en Viru Viru. “La DIGEMIG pide disculpas a la población en general por los errores”, cita un breve comunicado que fue enviado por Migración a la Agencia de Noticias Fides (ANF). Asimismo, Migración anunció que desde marzo próximo ya no se utilizará esta tarjeta migratoria debido a la digitalización de controles, inicialmente, en los aeropuertos y posteriormente en los controles terrestres. 
2017-03-05	1	"Para nosotros los bolivianos es un éxito, es una muestra de que el sacrificio vale la pena”, manifestó Daysi a Página Siete. ""La necesidad económica nos obligó, la mejor opción que vieron mis padres fue migrar”, cuenta Fortunado, quien vive más de 30 años en Buenos Aires, Argentina. Fortunato agrega que todo el sacrificio valió la pena porque ahora tienen una casa propia, un negocio y una profesión. "
2017-03-18	1	
2017-03-29	1	“Si, también los jodidos bolitas paramos”, inicia el comunicado al paro convocado por el colectivo Simbiosis Cultural y que contará con la participación de colectividades de Paraguay, Perú, Bolivia, Chile, Brasil, Ecuador, Colombia, Guatemala y México, entre otros. Desde el 2016 –con la implementación de una cárcel migrante- inició una serie que “intentan criminalizar la migración, al asociarla constantemente con la delincuencia”, aseguró Vásquez.Esas medidas fueron también observadas por la comisionada de Comisión Interamericana de Derechos Humanos (CIDH), Margarette Macaulay, que calificó la adopción del DNU como un retroceso para las políticas del vecino país. El decreto del Gobierno argentino vincula inseguridad con inmigración y ordena deportar de inmediato a quienes cometen delitos graves. 
2017-04-03	1	En 2016, a unos 60 niños se les diagnosticó este síndrome que deja a sus víctimas totalmente pasivas, inmóviles, sin poder beber, comer y ni siquiera hablar, en algunos casos. Los médicos opinan que se trata de una manifestación de su miedo ante un posible regreso a sus países de origen, donde podrían sentirse inseguros y deberían adaptarse a una nueva sociedad. Habitualmente los niños experimentan una mejora varios meses después de que su familia reciba una autorización para permanecer en el país. 
2017-05-02	1	"Para Reinaldo Chávez el artista se constituye en un cronista de su tiempo, interpretando los acontecimientos sociales y culturales que las migraciones traen consigo mismas. Su compañero, Adamo Mollericón se caracteriza por propuestas abstractas, que a través de amplios lienzos combinan iconografía andina con colores grises y cálidos, que dan forma a superficies representativas de tierras andinas conformadas por migrantes. ""Dejar la tierra, transportando la propia identidad cultural, supone para el artista atravesar la franja del límite para constituirse en un protagonista más de nuevos saberes y desafíos. "
2017-05-24	1	Autoridades y organizaciones internacionales se encuentran trabajando para intentar salvar al resto de personas, lanzando salvavidas y enviando embarcaciones de rescate. El naufragio se registró en aguas del mar Mediterráneo, a unos 50 kilómetros de las costas de Libia, la embarcación se acercaba a la costa italiana. Por su parte, el comandante de la Guardia Costera Cosimo Nicastro, entrevistado por Reuters, explicó que “unas 200 personas cayeron al agua cuando una de las embarcaciones se inclinó peligrosamente”. 
2017-06-02	1	En Bolivia radican mayor cantidad de ciudadanos brasileños, peruanos, argentinos y colombianos. Detalló que en su mayoría son ciudadanos brasileños, peruanos, argentinos y colombianos. Adelantó que hasta noviembre del presente año presentarán los resultados finales de este registro y mediante una publicación documental difundirán el perfil migratorio que hay en Bolivia, es decir, se conocerá quiénes vienen al país, los motivos, cuánto tiempo radican y otros datos estadísticos que permitan delinear políticas de Estado respecto a la migración. 
2017-06-22	1	Por el contrario, Pando es el departamento que reporta más inmigrantes, con 22,9%, 32,7% y 41,3% según los tres censos. Para el censo 2012 se registraron 359.435 migrantes, equivalente a 4,1% de la población mayor a cinco años que reside en el país, por tanto, cuatro de cada 100 personas son migrantes recientes. Entre el censo 2001 y 2012, los departamentos de Chuquisaca, La Paz, Oruro, Potosí y Beni registran una tasa de migración neta negativa, en tanto que Cochabamba, Tarija, Santa Cruz y Pando reflejan una tasa de migración neta positiva, según detalla el informe del INE emitido ayer. 
2017-07-20	1	La esposa del Juez Rivadeneyra, Silvia Renjel, negó vínculos con el ministro Romero y aclaró que solo tienen una relación laboral con la autoridad. También aclaró que la funcionaria de Migración y esposa del Juez Fernando Rivadeneira, Silvia Renjel Álvarez, no participó en ningún acto administrativo relacionado con el ciudadano brasileño. Por su parte Renjel indicó que tiene una carrera profesional y labor transparente, descartó algún vínculo con el ministro de Gobierno, Carlos Romero. 
2017-08-03	1	Según medios de prensa, ese proyecto de ley apunta a reducir a la mitad la inmigración legal en Estados Unidos en al menos una década. Morales dijo que esa actitud contra los migrantes resulta incomprensible a estas alturas del siglo XXI. Minutos después, en su cuenta Twitter, el Jefe de Estado criticó esa decisión que consideró discriminatoria tomando en cuenta que segrega la migración de ciudadanos con poca formación. 
2017-08-15	1	
2017-08-16	1	
2017-10-31	1	"""Estamos alrededor de 700 ciudadano extranjeros que se han registrado, en el proceso censo y regularización de ciudadanos extranjeros; sin embargo se continua recibiendo trámites hasta mañana, que culmina el plazo"", explicó. Recordó que ese proceso se cumple en todo el país desde el 1 de noviembre de 2016 y culmina mañana, miércoles, en apego al Decreto Supremo 2965, que establece un censo y registro de extranjeros para una convivencia legal en el territorio nacional. Según la funcionaria, en Oruro existe un gran número de ciudadanos argentinos que son hijos de bolivianos, que retornaron al país y muchos de ellos estudian en unidades educativas, universidades, institutos. "
2017-12-29	1	Indica que la Permanencia Temporal de 1 año por Familia, bajo la modalidad de dependencia económica manteniendo relación sentimental con una ciudadana boliviana, “fue obtenida con esta identidad falsa y tramitada en la gestión 2016. Cabe aclarar, señala la Dirección, que la Policía Internacional (Interpol) “no emitió ninguna alerta a nombre de Jafett Arias Becerra, identidad falsa obtenida por José González Valencia en México, quien utilizó documentos válidos en su traslado y posterior trámite de Permanencia en Bolivia”. González cayó el miércoles en Brasil en la ciudad de Fortaleza mientras vacacionaba con su familia. 
2018-02-15	1	
2018-03-06	1	Se las cuenta cuando se regresa al pueblo, generalmente para la fiesta patronal o en Carnaval, en que, si al migrante le fue bien, tiene que demostrarlo con gastos sin medida para impresionar a los invitados: la mayor cantidad de días de festejo, el mejor local para la recepción, los grupos musicales más famosas y abundante bebida... Al no estar conforme con las oportunidades que se le presentaron en la urbe alteña y en La Paz decidió migrar a Brasil para trabajar como albañil. En caso de recibir estos mensajes dudosos, se sugiere no hacer click en ningún enlace sin verificar su origen. 
2018-04-01	1	Los desafíos y perspectivas de la migración boliviana serán analizados por expertos de Francia, España, Argentina, Bolivia, Chile y Perú. Las migraciones bolivianas en el entorno regional del Cono Sur serán analizadas en dos estudios sobre la movilidad humana en el desierto de Atacama y respecto a la identidad de las migraciones bolivianas en Argentina, realizados por investigadores de esos países. El coloquio culminará con la presentación de una investigación sobre niños, adolescentes y jóvenes migrantes de la Amazonía boliviana. 
2018-04-03	1	"""Mírenlo que no tiene ni un sellito"", agrega Nacho mientras enseña las páginas del documento en un video que publicó en la función de contenido efímero de Instagram, Stories, y que fue reproducido en la cuenta del programa de la cadena Univision ""El Gordo y la Flaca"". ""Mañana lo voy a usar por primera vez"", agrega el artista, que tiene en su agenda un viaje por América Latina para promover el remix de su tema ""No te vas"", con la colaboración de Wisin y Noriel. El músico, crítico con el Gobierno de su país, se quedó varado en Venezuela por varias semanas a finales del año pasado después de fracasar en sus esfuerzos para renovar su pasaporte venezolano, que estaba vencido. "
2018-04-08	1	
2018-04-11	1	Las comunicaciones entre Estados deben ser vía Cancillería y no generar polémica digital con un país que tenemos controversias ante el más alto tribunal como la Corte de La Haya”, manifestó. En Sudamérica, la migración hacia Chile no es muy intensiva, la gente apunta más a Argentina, pues existe una larga historia, redes. En caso de recibir estos mensajes dudosos, se sugiere no hacer click en ningún enlace sin verificar su origen. 
2018-04-20	1	Luego Edwin P. S., que tiene antecedentes penales por hurto y lesiones, habría trasladado a estas personas desde El Alto hacia La Paz para que se alojen en un hostal, desde ese momento los extranjeros desaparecieron. Los acusados mencionaron a otra persona implicada en estos delitos quien estaría en Perú. Estas dos personas encontradas están con Visa Humanitaria hasta que presten declaración para esclarecer su situación y vinculación en este caso. 
2018-05-17	1	Todas las coordinaciones se han hecho a partir de esa fecha con las diferentes instituciones y fundaciones, voluntarios que generalmente suelen apoyarnos, pero ante las bajas temperaturas que estamos teniendo en La Paz, se decidió adelantarlo”, informó. Enfatizó que el albergue priorizará la atención de mujeres con niños y adultos mayores. “Es importante empezar a reflexionar sobre reactivar la economía de Potosí para evitar que esta población venga al municipio de La Paz, porque es preocupante que los niños estén ahora aquí, sin estudiar”, añadió. 
2018-06-06	1	
2018-06-10	1	Teníamos temor si caía agua sobre el bonito mantel, romper un vaso o colocar mal los abrigos al ingreso en la calle 20 de octubre casi Aspiazu. Sobrevive la otra confitería famosa, Elys, que supo siempre renovarse y atender a cada comensal como al único cliente del mundo. La posición oficial aclaraba que Bolivia no se podía hacer copartícipe de odios y persecuciones, texto también relevado por el historiador estadounidense Herbert Klein. 
2018-07-31	1	
2018-08-04	2	“Cuando las migraciones de peces vienen del río Paraguay, este dique se constituye en un obstáculo. Y lo que pase con este especie piscícola afecta también a los tres países”, expresó la autoridad. La actividad pesquera en aguas del Pilcomayo prevé concluir en septiembre próximo, pero podría adelantarse la veda. 
2018-08-24	1	
2018-09-03	1	“Aunque varios gobiernos han hecho esfuerzos extraordinarios por acoger a los venezolanos que huyen, la magnitud creciente de la crisis requiere una respuesta colectiva y uniforme”, señaló José Miguel Vivanco, director para las Américas de Human Rights Watch. “Los gobiernos deberían dar una respuesta consistente para que quienes se ven obligados a irse de Venezuela obtengan la protección necesaria que les permita rehacer sus vidas”, agregó. En el informe “El éxodo venezolano: Urge una respuesta regional ante una crisis migratoria sin precedentes” se conmina a los gobiernos de las Américas a definir una respuesta colectiva y uniforme al éxodo de venezolanos, a fin de darles seguridad y estatus legal. 
2018-09-05	1	Morales confirmó que Bolivia no se sumará a la Declaración de Quito sobre la migración venezolana. El jefe de Estado señaló que los ciudadanos de otros países pueden llegar al territorio boliviano, pero se tendrá un mayor control sobre los delincuentes y narcotraficantes que quieran ingresar. Ayer concluyó en Quito un encuentro sobre la migración venezolana y se instó a todos los países de la región a seguir acogiendo a los ciudadanos de Venezuela, que decidieron dejar su territorio agobiados por la crisis económica, política y social. 
2018-09-10	1	"""Con esta medida hemos ordenado y hecho más seguro el ingreso de los emigrantes venezolanos"", manifestó Sevilla en declaraciones a periodistas. Adicionalmente, hemos incorporado el registro fotográfico y de las diez huellas dactilares"", agregó. El superintendente detalló que 93.000 venezolanos ya se han acogido al PTP, documento especial que permite residir de manera regular en el país, firmar contratos de trabajo y estudiar. "
2018-09-11	1	Migraciones explicó que el nuevo emplazamiento contribuirá a fomentar la actividad turística, el ingreso y salida regular de las personas por esa frontera, así como a prevenir actividades ilícitas para hacer más seguro el tránsito y el orden interno. El puesto de control fronterizo Shiringayoc será el cuarto que tenga la región de Madre de Dios, fronteriza tanto con Bolivia como con Brasil. Migraciones activó este mes el Registró Fotográfico y Decadactilar de las personas extranjeras que a diario ingresan al país por el puesto de Iñapari para reforzar el control migratorio en esa zona fronteriza con Brasil. 
2018-09-19	2	Así, en una carta enviada a la redacción, el Ministerio de Economía y Finanzas explicó que el numeral uno del parágrafo VI del artículo segundo del mencionado proyecto, establece que se permitirá regularizar la situación tributaria, sin el pago de intereses y multas, de aquellos contribuyentes que estando en el Régimen Simplificado deberían pertenecer al Régimen General por su realidad económica, para lo cual se les facilitará el cambio al régimen que corresponda. Jorge Zogbi, analista tributario, dijo que mientras más contribuyentes estén en el Régimen General, mucho mejor para la economía. En caso de recibir estos mensajes dudosos, se sugiere no hacer click en ningún enlace sin verificar su origen. 
2018-09-23	1	Alejandra Pau / La Paz La NASA está embarcada en la carrera porque el ser humano retorne al espacio y sus ojos están puestos en Marte. De lavaplatos a ser becario Tenía cinco años y vivía con sus abuelos cuando su madre, Irma Rosas, que ya radicaba en Estados Unidos, llegó para llevarlo con ella al país del norte, pero enfermó gravemente y tuvo que quedarse en Bolivia para luchar por su vida antes de regresar a Norteamérica. Con ello logró obtener una beca completa en Rensselaer y se graduó como ingeniero informático con especialización en Sistemas de Software. 
2018-10-11	1	"Los ministros esperan que Grandi les informe sobre su visita a la región, aquejada de una ""crisis migratoria"" por los venezolanos que abandonan su país y se dirigen a Colombia, Brasil, Perú o Ecuador, señalaron las fuentes. Los ministros hablarán del ""deterioro"" de la situación en Venezuela y de la ""confrontación con la oposición"", dijeron las fuentes, que agregaron que los titulares europeos se centrarán en ""cómo la UE y sus Estados miembros pueden reabrir la vía para un proceso político"" en el país, junto a actores regionales e internacionales. Por otra parte, los Veintiocho mantienen un embargo de armas a Venezuela por la crisis en el país. "
2018-10-27	1	"""No es una mala oferta, pero creemos que hay más trabajo en Estados Unidos, por eso seguimos pensando en ir allá"", coincide Hugo Pineda, de 32 años. Además, los inmigrantes centroamericanos han solicitado una reunión con Peña Nieto y su sucesor, Andrés Manuel López Obrador, en Ciudad de México. No está claro si el ofrecimiento mexicano seguirá vigente si es que Trump cierra las puertas del sueño americano de los migrantes centroamericanos. "
2018-11-03	1	
2018-11-15	1	
2018-11-18	1	
2018-11-20	3	"Esta hostilidad y xenofobia hacia la caravana es algo inédito en la ciudad fronteriza de Tijuana, coinciden los expertos consultados por BBC Mundo. Dice que las redes sociales jugaron un papel crucial: ""La información circuló fuera de contexto y con nulo espacio para los desmentidos"". En estas ocasiones han sobrado los comentarios xenófobos, fuera de lugar y con muy poco conocimiento del tema, explica la especialista. "
2018-11-24	1	"Ella sabe que es algo muy serio: hace apenas 5 meses mataron a su amiga, una mujer transexual de 22 años. Sus miembros han sido históricamente víctimas de crímenes de odio, hostigamiento, estigmatizazión, acoso y exclusión en los distintos espacios sociales, entre ellos la familia, las escuelas, los trabajos y las iglesias"", dice el artículo académico sobre el acoso a las trans. Como para todos en la caravana, falta ver si Estados Unidos les da asilo. "
2018-11-30	1	El albergue tiene la capacidad para acoger a 150 personas, pero se priorizará el ingreso de niños, adolescentes, mujeres y adultos mayores. Las personas que quieran donar ropa abrigada o frazadas pueden aproximarse directamente al albergue. En caso de recibir estos mensajes dudosos, se sugiere no hacer click en ningún enlace sin verificar su origen. 
2018-12-12	1	
2019-01-20	1	Hilari: “Los jóvenes aymaras son migrantes digitales del siglo XXI” Con una obra que aborda los saberes ancestrales y la tecnología, el ciberactivista ganó el certamen nacional. / La Paz R ubén Hilari pasó su infancia en la comunidad de Walata Chico, cercana a Achacachi, cosechando papa y pastoreando ovejas. Pero nosotros estamos aprovechando los términos actuales que usan en su plataforma para realizar otras traducciones en aymara, tal es el caso de la aplicación sobre seguridad digital ORBOT. 
2019-02-08	1	Para Montaño se trata de un acto de xenofobia del gobernador de esa región, Gerardo Morales, que actúa impulsado por fines políticos por sus diferencias ideológicas con el gobierno boliviano. “Para mí es xenofobia, racismo y discriminación, no tengo otra manera de calificarlo”, apuntó. Si desea acceder a la información completa de esta nota, puede suscribirse al servicio de ANF 
2019-03-07	1	
2019-03-08	2	La Policía asiste a los heridos y la Fiscalía inició una investigación para esclarecer los hechos. Los equipos de rescate llegaron de madrugada al barranco donde cayó el camión que transportaba a unas sesenta personas y que quedó totalmente volcado con varios cuerpos amontonados. A través de un comunicado, la fiscalía del estado indicó que se realizan las indagatorias correspondientes para esclarecer los hechos y deslindar responsabilidades. 
2019-03-24	1	
2019-03-25	1	
2019-03-26	1	
2019-03-27	1	
2019-04-22	1	
2019-05-02	1	Las ciudades, las grandes metrópolis consideradas megaciudades de América Latina, se relacionan con la arquitectura, con el género, la ecología y la naturaleza. Las desigualdades genéricas que expresan las ciudades, funcionales al poder económico cultural y social las vuelve espacios faltos de neutralidad. En caso de recibir estos mensajes dudosos, se sugiere no hacer click en ningún enlace sin verificar su origen. 
2019-05-20	1	En octubre de ese mismo año, la Dirección Antidroga del Perú reportó que 12 narcotraficantes buscados en el vecino país operaban en Beni y Tarija. Tres meses después, el mexicano José González Valencia, alias La Chepa –jefe del cartel Jalisco Nueva Generación– fue capturado en Brasil cuando se encontraba de viaje con su familia. El acuerdo ayudará a la identificación de personas buscadas en otros países que puedan haber ingresado al territorio nacional. 
2019-05-27	1	
2019-06-03	1	No obstante, en abril la variación anual del valor en los envíos de dinero resultó muy inferior al registro de marzo, cuando fue de 7,7 % contra 3,6 % del cuarto mes del año, pero esto no evitó que el indicador acumulara 37 meses con avances a tasa anual. Las cifras del banco central, tanto en el monto como en el número de operaciones con remesas, alcanzaron valores sin precedentes en lapsos comparables. Los migrantes encuestados envían remesas frecuentemente, la mitad lo hace por lo menos una vez cada mes, en su mayoría a sus padres (40 %). 
2019-06-06	1	México implementó un operativo para detener una nueva caravana conformada por 420 centroamericanos mientras continúan las negociaciones con Estados Unidos sobre cómo atender el fenómeno migratorio y evitar un posible aumento de aranceles. Esa organización informó que Irineo Mujica fue arrestado por agentes federales cuando estaba en Sonoyta alrededor de las 14:00 horas (tiempo local). en las negociaciones con México para discutir cómo resolver el flujo migratorio desde Centroamérica y la imposición de aranceles a productos mexicanos. 
2019-06-07	1	"EFE / México El presidente de México, Andrés Manuel López Obrador, respondió hoy a Estados Unidos que su Gobierno ya está actuando para frenar la migración y se mostró ""optimista"" sobre las negociaciones para evitar la imposición de aranceles. Este viernes, López Obrador reiteró una vez más que en esta polémica ""desgraciadamente se mezcla lo migratorio con lo comercial"", sin analizar las causas y solo viendo ""efectos"". En caso de recibir estos mensajes dudosos, se sugiere no hacer click en ningún enlace sin verificar su origen. "
2019-06-12	1	"De esta forma, el mandatario latinoamericano aseguró que se cuenta con los recursos para llevar a cabo el plan de su Gobierno para hacer frente al fenómeno migratorio, una de las exigencias del presidente Donald Trump para evitar la imposición arancelaria. La aeronave, en proceso de venta El avión presidencial está en proceso de venta y bajo resguardo en California (EE.UU.) desde diciembre pasado, cuando López Obrador asumió el mandato. ""Nada de xenofobia, que significa el odio al extranjero, nada de campañas contra migrantes, eso no es humano ni es cristiano. "
2019-06-15	1	Sin embargo, el analista indica que los pilares de desarrollo del Gobierno nacional están dirigidos a la zona oriental. Señaló que esta migración se dio básicamente en sectores históricamente estratégicos en Cochabamba como el avicultor, porcicultor y lechero. Posteriormente, por los conflictos del sector bagallero y finalmente por la relación con el narcotráfico, algo que fue descartado. 
2019-06-18	1	Este martes, la Guardia Nacional, en coordinación con agentes del INM, también realizó una redada en el parque central de Tapachula. La Guardia Nacional intensificó también sus operativos móviles en el tramo carretero de Tapachula a la frontera con Guatemala. El presidente estadounidense, Donald Trump, había amagado con aplicar aranceles a las exportaciones de México si el país no contenía los flujos migratorios. 
2019-06-19	2	Los miembros de la Guardia Nacional ingresaron al interior de la Feria Mesoamericana para contener las protestas y los gritos, y tras una hora lograron restablecer el orden. Ayer la Guardia Nacional, en coordinación con agentes del INM, también realizó una redada en el parque central de Tapachula. En caso de recibir estos mensajes dudosos, se sugiere no hacer click en ningún enlace sin verificar su origen. 
2019-06-26	3	"El vicepresidente de Bolivia, Álvaro García, expresó este martes su dolor e indignación por el deceso del padre y su hija que intentaban cruzar la frontera. ""Estados Unidos necesitar una política de inmigración que combine seguridad en la frontera, justicia y humanidad"", dijo el periódico. En caso de recibir estos mensajes dudosos, se sugiere no hacer click en ningún enlace sin verificar su origen. "
2019-06-27	1	Santa Cruz es la ciudad donde más migrantes regularizaron sus papeles con 379, le sigue La Paz con 175 y Cochabamba con 143. El Plan fue lanzado para que todos los ciudadanos extranjeros que viven en el territorio nacional se acojan a este beneficio sin el pago de multas”, explicó la directora general de Migración, Yanet Senzano, este miércoles. La autoridad destacó que Santa Cruz es la ciudad donde más migrantes regularizaron sus papeles, con 379, le sigue La Paz con 175, Cochabamba con 143, en Tarija son 13, Chuquisaca son 10, Pando cuenta con 8, en Beni con 5, Oruro con 4 y finalmente Pando con dos extranjeros que regularizaron su situación irregular en el país. 
