date	count	summary
2016-04-21	1	"Fernández Díaz rehusó indicar una fecha exacta para el traslado, pero señaló que se producirá ""en los primeros días de mayo"". La cifra total que España espera recibir en los próximos meses entre demandantes de asilo desde Grecia e Italia y los refugiados sirios procedentes de Turquía se eleva a 585 personas, pero el ministro explicó que ambos procesos llevan ritmos distintos y que el reasentamiento desde territorio turco tardará más. Fernández Díaz aclaró que en cualquier caso esta no sería la cifra para todo este año, sino solo la del primer cuatrimestre. "
2016-05-22	1	Murió aguardando el pasaporte que la burocracia del Estado paraguayo le gambeteó durante meses. El comisario principal Gilberto Gauto, jefe del Departamento de Identificaciones, responde a la pregunta explicando que los pasaportes para refugiados son especiales. Es un documento que solo cuenta con 12 páginas y en la carátula se cita la Convención sobre el Estatuto de Refugiados, dice. 
2016-05-25	1	Aún se desconoce el número total de víctimas mortales. Desde comienzos de año, 1.370 migrantes y refugiados perdieron la vida intentando llegar a Europa atravesando el Mediterráneo, un 24% menos que en el mismo periodo del año anterior (1.792), indicó el martes la Organización Internacional para las Migraciones (OIM). Al parecer, el barco lanzó una llamada de socorro, según informó Il Corriere. 
2016-06-06	1	Escobar criticó el hecho de que los políticos quieran manipular a los paraguayos residentes en el extranjero. “(...) queremos ir a manipular también en el extranjero a estos hermanos que se han ido, porque no somos capaces de ver políticas dignas para nuestros compatriotas; educación, salud, trabajo sin excepción alguna”, expresó. Tenemos que pensar en todas las clases sociales de un país y no solamente en un grupo determinado”, aseveró. 
2016-06-15	1	Los recursos institucionales que no se encuentren en libre disponibilidad deberán dar cumplimiento a lo dispuesto en este artículo de manera gradual, una vez finalizados los respectivos acuerdos contractuales con los bancos de plaza. Ello, atendiendo que Hacienda renovó en octubre del año pasado el contrato con siete entidades bancarias, las cuales brindan servicio sin costo alguno para el pago de sueldos: Continental, BBVA, Itaú, Atlas, Regional y Familiar, entre los privados; y BNF, del sector público. En total, hay 57 organismos y entidades del Estado que operan con el sistema de pagos por red bancaria. 
2016-08-09	1	"En este sector están las familias más empobrecidas y muchas de ellas ven como opción migrar a las ciudades. Esto produce una masiva migración, especialmente a Gran Asunción, Encarnación y Ciudad del Este. ""Si potenciamos el desarrollo urbano en esas 40 ciudades, se crean incentivos para los migrantes para irse allí antes que venir a Gran Asunción"", indicó Molinas. "
2016-08-20	1	"Objetos, documentos y testimonios serán expuestos en el Museo Foto: Ilustración - colección de Javier Yubi El Museo, que estará ubicado en el edificio de El Cabildo, propondrá ""un paseo imaginario por el rico universo cultural"" que esa inmigración sedimentó en Paraguay, según un comunicado de los organizadores. ""Es nuestra intención instalar esta noción acerca de quiénes fueron los primeros inmigrantes que llegaron a estas tierras, pues la historia del continente americano no se inició en 1492"", explicó el sacerdote italiano José Zanardini, director de estudios antropológicos en la Universidad Católica de Asunción. A lo largo del siglo XX, Paraguay recibió inmigrantes procedentes de diferentes países europeos, como Rusia o Alemania, así como comunidades menonitas llegadas desde Canadá, o inmigrantes de origen japonés, entre otras colectividades, muchas de las cuales fundaron sus propias colonias repartidas por todo el país. "
2016-08-26	1	"Añadió que en el GSMP espera incorporar nuevas estrategias para impulsar políticas públicas con miras a lograr una sociedad paraguaya inclusiva. Desde el nivel primario hasta el universitario, las personas no reciben educación al respecto"", lamentó, según se lee en la citada materia periodística. Para que ello suceda, claro está, se debe lograr el último paso: el reconocimiento del Comité Paralímpico Internacional. "
2016-09-06	1	"El centro, instalado en una antigua nave industrial en el norte de París, estará destinado a los hombres solos. Podrá albergar ""hasta 600 personas de aquí al final del año"". Correrá a cargo -dijo- de la asociación caritativa Emmaüs Solidarités. "
2016-09-09	1	Por su parte, el presidente paraguayo, Horacio Cartes, destacó en este acto el trabajo, sacrificio y disciplina de los primeros migrantes japoneses, que se enfrentaron a la agreste selva paraguaya y a la falta de caminos e infraestructuras para cultivar la tierra. Cartes destacó que hoy la colectividad japonesa, integrada por unas 10.000 personas en todo el país, se dedica al comercio y la industria, aunque muchos nikkei (descendientes de japoneses) permanecen todavía en las antiguas colonias campesinas fundadas por los primeros inmigrantes en el interior del país. Supone además el segundo viaje oficial en solitario al extranjero de Mako, tras viajar a El Salvador y Honduras en diciembre del año pasado para conmemorar el 80 aniversario del establecimiento de relaciones diplomáticas entre Japón y esos dos países centroamericanos. 
2016-09-10	1	La princesa Mako, de 24 años, pronunció un discurso ante la colectividad nipona y las autoridades invitadas. La nieta del emperador Akihito también agradeció al pueblo paraguayo por haber recibido con los brazos abiertos a los inmigrantes japoneses. Deseó la prosperidad del Paraguay, “esperando que las relaciones amistosas de los países se desarrollen aún más”, expresó. 
2016-10-16	1	En la actualidad, Kuñataî Róga recibe a chicas que cursan la educación básica, media y la terciaria. Las familias recurren a ella para buscar una asistente y la persona seleccionada accede al puesto que le permite solventar sus estudios. Hacen tareas hogareñas, las que estudian enfermería prestan ese servicio y otras trabajan en administración. 
2016-10-17	1	En ese sentido, ya adelantaron varios puntos que serán abordados en la oportunidad. Por otro lado, la Red de Mujeres Paraguayas tendrá una reunión previa al Congreso, el miércoles. El encuentro de las mujeres migrantes se desarrollará en el local del Cabildo Nacional. 
2016-11-27	1	Endurecerán los requisitos para los ingresos a través de cuestionarios más exigentes y crearán una policía migratoria. –Sí, usted se imagina que allí casi en forma permanente los niños paraguayos están ocupando en promedio 100 a 120 camas en terapia intensiva. Fue una promesa del presidente Mauricio Macri durante la campaña y está empezando a recibir presión para cumplirla. 
2016-12-18	1	"La marcha, desde cerca de la sede de la ONU hasta la Torre Trump, donde vive y tiene su cuartel general el presidente electo, se realizó al conmemorarse hoy el Día Internacional del Migrante. ""Esta lucha acaba de empezar"", agregó la política demócrata, que cerró su intervención con el lema ""¡Aquí estamos y no nos vamos!"" ""Con la elección de Trump ha salido a flote un nuevo odio y mucha mala información"" sobre los migrantes, afirmó Martínez. "
2017-02-03	1	"Además, las autoridades alemanas tienen constancia de 2.396 actos delictivos cometidos contra refugiados fuera de los albergues en 2016, según difundieron varios medios locales. Sin querer ""minimizar lo que ha pasado"", el portavoz habló una ""tendencia a la baja"" en el número de ataques a centros de acogida. La oleada masiva de demandantes de asilo en Alemania y otros países del continente europeo ha provocado toda una crisis política en la UE en torno a cómo abordar esta cuestión. "
2017-02-21	1	Arte y Espectáculos Filme Logan contiene mensaje político sobre los refugiados El actor británico Patrick Stewart aseguró que Logan, la última película de la trilogía de Wolverine en la que él y Hugh Jackman se despiden del universo de los X-Men, contiene “una declaración política poderosa sobre el derecho de las personas a buscar un lugar en el que vivir a salvo”. “El objetivo de los personajes en la cinta es llegar a la frontera y cruzarla para estar a salvo; y eso, en este momento en que hay cientos de miles de personas luchando por lo mismo, sin distorsionar la historia principal del filme, implica un fuerte mensaje político del que me siento orgulloso”, señaló el actor de 76 años. Aunque Stewart no es tan rotundo sobre su personaje, el profesor Charles Xavier, ve “improbable” que vuelva. 
2017-06-20	1	"Miles de familias anualmente son obligadas a abandonar sus hogares, ciudades y países, a causa de la violencia imperante que se registran todos los días en distintitas localidades del mundo. En el Día Mundial del Refugiado, que se celebra cada 20 de junio, se conmemora la fuerza, el valor y la perseverancia de cada una de las personas que se ven obligadas a huir de sus regiones originarias, así como también se honra a aquellos que reciben en sus hogares o países, a cada hombre, mujer, niño o niña que intenten recomenzar sus vidas. Es, según el jefe de este organismo, Filippo Grandi, ""la cifra más alta desde que tenemos registros"". "
2017-09-08	1	Hoy tiene 35 años, vive en Luque y se prepara para la corrida de ABC Color este domingo. Con muy poco a su favor, sin conocidos, sin muchas pertenencias ni respaldo diplomático, fue procesado y se ordenó su expulsión. Trabajó limpiando casas y haciendo de jardinero, hasta que la característica calidez paraguaya le tendió una mano. 
2017-09-12	1	"Mundo Emplear a refugiados sirios, la oportunidad para vivir dignamente en campos Conseguir emplear a los refugiados sirios para salir de la tediosa rutina que viven en el campo jordano de Zaatari, el segundo más grande del mundo y a 85 kilómetros al noreste de Ammán, es un rayo de esperanza para que puedan vivir dignamente en esa zona desértica. ""Tal proyecto ya ha tenido lugar en los territorios palestinos, pero, para los sirios en los campamentos de Oriente Medio, es la primera vez"", dice Buffoni. Al Azam agrega que el número de mujeres sirias representa entre el 5 y 6 por ciento del número total de trabajadores sirios. "
2017-10-17	1	"Arte y Espectáculos Serie ""Señora Acero"" incluirá migración ilegal a EE.UU. en su nueva temporada La serie mexicana ""Señora Acero, la Coyote"" incluirá la situación de los migrantes indocumentados que cruzan la frontera entre México y Estados Unidos en su cuarta temporada, que se estrenará el 6 de noviembre por Telemundo. Los inmigrantes buscan a la Coyote, interpretada por la actriz mexicana Carolina Miranda, por su fama de protegerlos con su vida cuando pasan el muro fronterizo. Los inmigrantes buscan a la Coyote, interpretada por la actriz mexicana Carolina Miranda, por su fama de protegerlos con su vida cuando pasan el muro fronterizo. "
2018-01-04	2	Brian Martínez, Rubén Moisés Galeano, Daniel Aquino y Osvaldo Luis Sánchez, llegarán esta mañana al aeropuerto Silvio Pettirossi en el avión del liberal Alfredo Jaeggli. En dicha dependencia, el empleado afectado tiene la opción de formular su denuncia contra la empresa, para lo cual debe necesariamente identificarse y brindar sus datos personales. Según contó, tiene varias cuentas atrasadas y llegó a pensar quedarse con parte de la plata para ponerse al día con sus compromisos. 
2018-01-30	1	En tal sentido, mencionó que inclusive estarán buscando los restos en la zona de la desembocadura del río Paraguay. “Los bomberos manifestaron que buscaron intensamente, no es muy ancho el arroyo y se iba a notar. La señora Zara Elizabeth Alarcón Morel (41) murió ahogada en el accidente, mientras que otra mujer de nombre Marta Garcete (52) desapareció tras ser llevada por las aguas. 
2018-04-02	1	Panamá enviará a Jordania profesores para enseñar idiomas a niños sirios que se encuentran en un campo de refugiados, anunció este lunes el gobierno del país centroamericano. Los maestros irán a centros universitarios de Jordania para estudiar árabe por la mañana y por las tardes impartirán clases de idiomas a niños que habitan en ese campo. Sin embargo, la medida ha sido criticada por distintos gremios, que cuestionaron el envío de profesores a Jordania mientras Panamá tiene deficiencias educativas. 
2018-04-27	1	El líder norcoreano, Kim Jong Un, y el presidente surcoreano, Moon Jae-in, recorrieron caminos diametralmente diferentes hasta llegar al poder, pero ambos celebraron este viernes una cumbre histórica en la Zona Desmilitarizada (DMZ) que divide la península. Pero no tardó en asentar su autoridad, aunque fuera recurriendo a la ejecución por traición de su influyente tío Jang Song Thaek, en 2013. Hasta su viaje sorpresa a Pekín el mes pasado, la personalidad extranjera más importante con la que se había encontrado era Dennis Rodman, la exestrella de los Chicago Bulls. 
2018-04-29	1	Damasco, Siria | AFP Medios estatales sirios anunciaron este domingo un acuerdo de evacuación del campo de refugiados palestinos de Yarmuk, al sur de Damasco, donde los yihadistas del grupo Estado Islámico (EI) están presentes. El acuerdo empezará el lunes e implicará a “grupos terroristas” que serán transferidos a territorios rebeldes en el noroeste del país, según la agencia oficial Sana, que no mencionó a los yihadistas del grupo EI. El anuncio llegó horas después de que el gobierno sirio y los insurgentes hubieran alcanzado un acuerdo para evacuar a los combatientes rebeldes de las zonas de Yalda, Babila y Beit Sahem, también en el sur de Damasco, según la agencia Sana. 
2018-05-05	1	“Para trabajar necesitas la cédula de identidad paraguaya de radicado pero ese proceso tarda entre 3 o 4 semanas, una vez que pases ese trámite tarda entre 3 o 4 meses para que Migraciones te d el documento, y recién allí puedes legalmente insertarte al campo laboral”. No obstante realizan actividades para dar a conocer la cultura venezolana y generar ingresos para que la asociación se pueda desarrollar. Finalmente, mencionó en relación a la situación de su país, “estamos en crisis, producto de una mala administración, no hay un norte para Venezuela en estos momentos, toda esta crisis ha desatado un problema cultural, un deterioro del ser venezolano, que será más complicado que recuperar la economía”. 
2018-05-22	1	Se está observando “un importante aumento del número de personas que huyen de la violencia y la persecución en el Norte de Centroamérica”, por lo que ACNUR “se muestra alarmada”, dice esta agencia cuya representación para América Central, Cuba y México está en Panamá Según ACNUR, a finales de 2017, en todo el mundo se había registrado a más de 294.000 personas solicitantes de asilo y refugiadas procedentes del Norte de Centroamérica, un 58% más que en el año anterior y dieciséis veces más que a finales de 2011. La situación es especialmente crítica en el llamado triángulo norte (Guatemala, El Salvador y Honduras), donde las pandillas MS-13 y Barrio 18, integradas por decenas de miles de jóvenes, siembran el pánico en las barriadas pobres de las principales ciudades, donde trafican con drogas, asaltan, asesinan y extorsionan. “Son muchas las personas que se están desplazando en estos momentos y se hallan en grave peligro”, especialmente niños y adolescentes, que huyen “del reclutamiento forzado por parte de pandillas criminales”, denuncia ACNUR. 
2018-06-26	1	Mundo Banksy pinta París con murales sobre la inmigración El artista callejero clandestino Banksy pintó muros en París con grafitis sobre la migración, en momentos en que los gobiernos europeos discuten sobre qué hacer con la gente que huye al continente buscando una vida mejor. Se cree que las obras comenzaron a aparecer el miércoles pasado, el Día Mundial de los Refugiados según la Organización de Naciones Unidas, y algunos ya han sido maltratados. Un mural, en una calle del norte de París donde inmigrantes duermen a la intemperie, muestra a una niña negra extendiendo un papel mural rosa sobre una esvástica. 
2018-06-29	1	Grupos de jóvenes, recién llegados, su vista todavía en el camino, no han salido a Tenosique, tienen que conservar su dinero. Los niños, muchos, ayudan a soportar el tedio, juegan con lo que sea, malean, buscan atención de forma persistente. A la una, se retoman las tareas de limpieza, son mucha gente (la 72 tiene capacidad para 250 personas) y hay que colaborar en mantener el espacio. 
2018-07-18	1	Al hacer alusión a su departamento (Itapúa), afirmó que muchos de los compatriotas son desplazados por los brasileños. Mencionó igualmente que los productores extranjeros ingresaron en tierras inexplotadas en su momento y las hicieron prósperas, con la colaboración de los agricultores locales. Al referirse a la migración en sí, expresó que ese movimiento de personas es un fenómeno internacional. 
2018-07-21	1	El percance se originó en la madrugada del sábado durante un control rutero en la ciudad de San Lorenzo, Departamento Central. Actualmente, el inspector ya se encuentra en su domicilio con un cuadro estable de salud. Nota relacionada: Automovilista se refugia en motel tras atropellar a un agente de la Caminera 
2018-07-30	1	Según documentos judiciales, el migrante Ebrahim Toure pasó más de cuatro años detenido en Canadá mientras esperaba su remoción. Toure llegó a Canadá en 2011 con un pasaporte francés falso, y se ordenó su deportación. Más tarde afirmó ser un nacional de Guinea, por lo que Canadá intentó enviarlo allí. 
2018-08-20	1	Cientos de venezolanos se lanzan cada día en un periplo terrestre para alcanzar Perú, Chile, Argentina e incluso Uruguay. Gobernadora pide cerrar la frontera con Venezuela La gobernadora del estado de Roraima, Suely Campos, reiteró que debería cerrarse temporalmente la frontera porque las autoridades están desbordadas, especialmente en la capital, Boa Vista, y pidió a Brasilia refuerzos para enfrentar el aumento de la criminalidad. La Policía Federal de Brasil, encargada del trámite migratorio, estima que unos 500 venezolanos ingresan a diario por la frontera. 
2018-08-29	1	Solo llegaron al Perú con las prendas que tenían puestas”, explicó el defensor. El ente gubernamental pide a los bancos informar a sus clientes que, de tener previsto viajar fuera del país, deberán notificarles el lugar o lugares de destino y el periodo correspondiente que durará el viaje. Con esta nueva medida, si un venezolano intenta acceder desde otro país a sus cuentas bancarias vía internet y sin haber notificado previamente a su banco, el ente en cuestión deberá efectuar de manera preventiva un condicionamiento especial que imposibilite los accesos para realizar transferencias en línea. 
2018-09-06	1	"""Los libros sobre refugiados son necesarios porque ayudan a humanizar su historia"", insistió Hosseini, mundialmente conocido por su obra Cometas en el cielo (2003). Por eso es tan importante la literatura; nos hace conectar con esta cruda realidad"", añadió sobre la actual crisis de refugiados. Y la travesía es cada vez más peligrosa"", denunció el escritor afgano, que recibió asilo político en Estados Unido junto con su familia tras la intervención soviética en su país natal. "
2018-10-21	1	Mundo Guatemala logra retorno de casi 1.000 migrantes hondureños Un total de 943 migrantes hondureños fueron repatriados por Guatemala con la implementación del Plan Retorno Seguro. Este proyecto se da tras la caravana de migrantes que intenta llegar a Estados Unidos. Durante la caminata de los migrantes algunos pobladores se acercan a ofrecerles agua, alimentos y otros enseres de higiene personal, como son los pañales desechables para los bebés. 
2018-10-29	2	Este domingo, durante el intento de un grupo por cruzar la frontera, se registraron enfrentamientos entre los migrantes y los policías federales mexicanos. Castiglioni afirmó no tener conocimiento en qué parte del territorio brasileño están los prófugos de la justicia paraguaya. Doce fallecidos registró el fin de semana Entre el sábado y el domingo 12 personas perdieron la vida en trágicas circunstancias. 
2018-10-30	2	Desde la Secretaría de Inteligencia informaron que un ciudadano italiano había estado en la misma condición en Brasil y fue extraditado. Acotaron que seguramente cuando se dé una reunión bilateral entre Abdo Benítez y el presidente electo del Brasil, abordarán el tema. Arrom y Martí tuvieron la protección durante la administración de Luiz Inacio Lula da Silva. 
2018-11-01	1	Representan las migraciones un joven latinoamericano con suéter rojo, un republicano español exiliado por la Guerra Civil (1936-1939) que trae una maleta en la mano, una mexicana indígena con ropajes tradicionales, un judío ultraortodoxo con sus característicos rizos y una mujer asiática con ropas austeras. Tampoco faltan la tradicional flor naranja del cempasúchil, calaveras, velas, fruta, sal, agua, juguetes y el pan de muerto, un dulce que abarrota las panaderías mexicanas durante estas festividades. El recuerdo a los seres queridos que fallecieron mediante ofrendas se reproduce de distintas maneras en todo México. 
2018-11-13	1	Mundo Secuencian ADN del polen que llevan insectos para descubrir sus migraciones Un grupo internacional de investigadores ha logrado secuenciar el ADN del polen que transportan los insectos para descubrir sus rutas migratorias, un trabajo que publica este martes la revista Molecular Ecology Resources. La Vanessa cardui es la mariposa que hace las migraciones más largas del mundo, ya que migra cada año entre África y Europa (cruzando el desierto del Sahara) de ida y vuelta, aunque las rutas exactas siguen siendo desconocidas. El estudio, además, ha descubierto que la polinización transcontinental por insectos migrantes es posible. 
2018-11-15	1	Tijuana, México | AFP | por Yemeli ORTEGA / con Said Betanzos en Tijuana La caravana migrante que salió hace un mes de Honduras siguió acelerando vertiginosamente su paso este miércoles para alcanzar la frontera con Estados Unidos, hacia donde incluso cruzaron unos pocos centroamericanos, desafiando la presencia del secretario de Defensa estadounidense. Al menos nueve migrantes de la caravana cruzaron ilegalmente a Estados Unidos y fueron arrestados por la patrulla fronteriza, constató la AFP. Exhaustos pero determinados, más de 1.000 migrantes pasaron esta tarde por Guaymas, una localidad sobre la costa del Pacífico, donde prolifera el narcotráfico y el crimen organizado. 
2018-11-30	1	"Las mujeres piden al Instituto Nacional de Migración de México ""agilizar las visas humanitarias"" para poder acceder a empleos legales y pagarse una vivienda, dijo Miranda. Este jueves, el refugio se convirtió en un lodazal tras la fuerte lluvia que cayó casi todo el día sobre la ciudad. ""Le recordamos que está firmado ese convenio"" con el gobierno saliente, subrayó Miranda. "
2018-12-02	1	Lo que se busca La marca ciudad, estuvo a cargo de la agencia creativa del interior, Brandi Handy, y con ella se representa los atractivos naturales como el túnel de árboles, la laguna sirena, el estilo rústico de la zona y la cordialidad de sus habitantes, con el fin de mostrarse al mundo como un lugar apto para el desarrollo comercial, cultural y tecnológico. La iniciativa busca fomentar la participación ciudadana en diferentes actividades como: poesía, música, canto, días saludables y deportivos, cine, fiestas, ferias y talleres educativos para la introducción a la ciudadanía al mundo digital, a través de convenios con otras instituciones públicas que puedan aportar al crecimiento de Santa Elena. De esta manera, apuntan a desarrollar pilares como fin de la pobreza, hambre cero, salud y bienestar, agua limpia y saneamiento, educación de calidad, igualdad de género, energía asequible y no contaminante, trabajo decente y crecimiento económico, industria, innovación e infraestructura, entre otros. 
