date	count	summary
2014-12-03	1	Berlín, 3 dic (EFE).- El Gobierno alemán anunció que transferirá 40 millones de euros adicionales a distintas organizaciones internacionales para atender a los refugiados sirios ante la llegada del invierno y la falta de fondos. Según explicó en un comunicado el Ministerio de Asuntos Exteriores ante la reunión que celebra en Bruselas la coalición internacional contra el grupo terrorista Estado Islámico (EI), Berlín destinará 15 millones de euros más a los proyectos del Programa Mundial de Alimentos (PMA) en Siria, Jordania y Turquía. «No puede ser que las familias pasen hambre y se congelen porque las organizaciones de ayuda no tengan más dinero para atenderlas», subrayó en el comunicado el ministro alemán de Exteriores, Frank-Walter Steinmeier. 
2015-03-20	1	Esta tortuga llamó la atención por ser juvenil y existe una larga base de datos sobre sus movimientos. “Aunque varias tortugas verdes equipadas con marcas satelitales en el parque nacional han sido rastreadas migrando hacia la costa de América Central, Gina es la primera tortuga que ha sido detectada en otro sitio de alimentación, y su trayectoria conecta el parque nacional y sus hábitats oceánicos directamente con los ecosistemas costeros. Tortugas verde juveniles como Gina necesitan residir en sitios seguros que proveen una suficiente oferta de alimento para poder crecer y alcanzar la madurez sexual”, manifestó la organización conservacionista. 
2015-04-17	1	Refirió que durante el transcurso del sábado tienen previstos encuentros en la Comisión Nacional de Derechos Humanos, con senadores y diputados, «y si se presta, con (la secretaría de) Gobernación». El sacerdote, quien dirige el albergue para migrantes Hermanos en el Camino, en Ixtepec, precisó que la caravana está integrada por migrantes de Honduras, que son el contingente más numeroso, así como de El Salvador, Guatemala, Nicaragua y dos de Cuba, acompañados por activistas y simpatizantes. Los migrantes y sus acompañantes partieron este viernes desde Juchitán de Zaragoza, a donde llegaron la víspera tras romper un cerco policial que les impedía el acceso a esa ciudad oaxaqueña. 
2015-08-22	1	Berlín, 22 ago (EFE).- El actor alemán Til Schweiger, conocido internacionalmente por su participación en cintas como «Inglourious Basterds», de Quentin Tarantino, ha creado una fundación para ayudar, entre otros, a niños refugiados llegados a Alemania. La «Til Schweiger Foundation», cuya creación ha sido rubricada hoy, según confirmó la empresa del artista, Barefoot-Films, cuenta con el apoyo de personas ilustres como el entrenador de la selección nacional de fútbol, Joachim Löw, y el presidente del Partido Socialdemócrata Alemán, Sigmar Gabriel. El apoyo de la fundación no está sólo destinado a menores refugiados, sino en general a niños traumatizados alemanes, «de los que también hay muchos», precisó. 
2015-09-04	1	Junto a él fueron enterrados su hermano Ghaleb, de cinco años, y la madre de ambos, Rehan, señaló el portavoz kurdo Idriss Nassan. «Espero que mi historia haga que la gente ayude más a los refugiados», dijo el padre de los pequeños, Abdulá Kurdi, en declaraciones a la televisión kurda «Rudaw». «Rudaw» mostró imágenes de ambulancias y de la gente que acompañaba el convoy, escoltados por la policía turca. 
2015-09-05	1	Berlín, 5 sep (EFE).- La policía federal alemana calcula que hoy llegarán al país entre 5.000 y 7.000 refugiados procedentes de Hungría, lo que triplicará el aflujo de los días anteriores. Las autoridades austríacas cuentan con que el curso del día cerca de 10.000 refugiados llegarán al país atravesando la frontera húngara. En Alemania, los trenes procedentes de Austria con refugiados se encaminarán hacia Münich. 
2015-09-08	1	Estrasburgo (Francia), 8 sep (EFE).- El pleno del Parlamento Europeo llamó hoy la atención sobre las posibles vulneraciones de los derechos fundamentales que sufrirían los solicitantes de asilo por las condiciones en los centros de refugiados y procedimientos como las llamadas devoluciones «en caliente» o en frontera en la UE. Asimismo, pusieron en el punto de mira las «devoluciones en caliente, las alambradas y otras medidas disuasorias» para las personas que intentan cruzar la frontera y a las que se les expulsaría sin cotejar adecuadamente si son inmigrantes económicos o solicitantes de asilo. La resolución, no legislativa, fue aprobada por 360 votos a favor, 291 en contra y 58 abstenciones. 
2015-09-15	1	Budapest, 15 sep (EFE).- El Gobierno de Hungría anunció hoy que extenderá hacia su frontera con Rumanía la valla levantada en su límite con Serbia para detener la entrada de refugiados, según la agencia MTI. Por el momento, se trata sólo de los preparativos para luego, en una fecha no determinada aún, construir una valla, un proyecto que Hungría ha comunicado a Rumanía, indicó Szijjártó. El ministro no concretó qué longitud tendrá esa valla y se limitó a decir que, probablemente, se construiría hasta el río Maros, a unos 20 kilómetros de la frontera con Serbia. 
2015-10-14	1	«Creo que en el futuro será necesaria alguna valla u obstáculo físico», confirmó la presidenta conservadora, que se opuso también a las cuotas de reparto de refugiados acordadas en la Unión Europea y que rechazan otros países del este y el centro de Europa, como Hungría y Eslovaquia. La presidenta subrayó que, según datos de la ONU, hay 60 millones de desplazados en el mundo y aseguró que «ni Croacia ni tampoco la UE pueden absorber toda esa pobreza». Unos 173.000 refugiados han entrado en Croacia desde mediados del mes pasado, cuando la ruta de los Balcanes por la que viajan desde Oriente Medio y Asia se desvió hacia este país debido a la valla construida por Hungría en su frontera con Serbia. 
2015-10-15	1	"En realidad insiste en que la ""solidaridad"" es la única opción para Europa y el cierre de las fronteras es ""una ilusión"". LEA: Aumenta la tensión en los centros de acogida de migrantes en Alemania Su longevidad en la cancillería la debía hasta ahora a la buena salud económica del país y al pragmatismo político. es su nuevo lema, un eslogan que trae a la memoria el ""¡Yes we can!"" "
2015-11-11	1	Esos haitianos son acogidos formalmente por Brasil con estabilidad y seguridad», afirmó el ministro de Trabajo. Cardozo aclaró que Brasil no les concedió la ciudadanía brasileña a los inmigrantes sino el visado de residente permanente que generalmente se otorga a extranjeros por tener cónyuge o hijos brasileños. Ese permiso les permitía viajar desde Acre hasta ciudades del sur y del sureste de Brasil en donde diferentes empresas les ofrecieron empleos, en su mayoría sin calificación y de baja remuneración. 
2015-12-13	1	Se dice que desde los inicios del hombre mismo, existe la migración y los flujos migratorios de pueblos enteros por razones diversas como cambios climatológicos, guerras, desigualdades, etcétera, situaciones como la que vive el grupo de cubanos varados en territorio costarricense. Hoy, aunque persisten estos fenómenos, los Estados y sus políticas migratorias enfrentan un nuevo desafío ante la creciente Inversión Extranjera Directa en países en desarrollo, donde el buen funcionamiento del aparato migratorio se convierte en una ventaja competitiva. Más que papeleo El Derecho Migratorio se ha visto como un trámite y como una recopilación de requisitos. 
2016-02-08	1	Estambul, 8 feb (EFE).- Al menos 33 personas han muerto hoy ahogadas en dos naufragios de embarcaciones que transportaban a refugiados desde las costas turcas a la cercana isla griega de Lesbos, informa la cadena NTV. La segunda barca transportaba a unos 40 refugiados, según los primeros testimonios, y hasta el momento sólo se han encontrado cuatro supervivientes, por lo que se teme que la cifra de víctimas aumente en las próximas horas. Las patrullas costeras turcas están realizando labores de rescate y búsqueda con apoyo aéreo en la zona. 
2016-03-29	1	Asunción, 29 mar (EFE).- La ONG internacional Survival criticó hoy que el Gobierno paraguayo siga concediendo licencias para talar en territorios ancestrales del último pueblo nativo en aislamiento voluntario fuera de la Amazonía, los ayoreo totobiegosode, a los que considera «refugiados en su propia tierra». El director de Survival International, Stephen Corry, dijo que el Gobierno de Paraguay «no está haciendo lo suficiente» para proteger «al pueblo indígena más vulnerable» del país, según un comunicado difundido por la ONG, con sede en Reino Unido. Paradójicamente podrá seguir concediendo licencias medioambientales que habilitarán a las empresas agroganaderas para continuar deforestando la tierra», explicó el comunicado de Survival. 
2016-04-05	1	«Los acuerdos pactados entre los países europeos para intercambiar migrantes producen horror, se asemejan a una trata de esclavos en el siglo XXI», dijo la diplomática. Conforme un acuerdo que entró en vigor el pasado 20 de marzo, la UE devolverá a Turquía a todo inmigrante irregular nuevo que llegue a las costas griegas. Por cada migrante sirio devuelto a Turquía, la UE deberá aceptar a un nuevo refugiado del país árabe. 
2016-04-10	1	Tiene ocho años de trabajar en Costa Rica y sus estudios académicos llegaron hasta terminar la secundaria. Por el contrario, la mayor cantidad de inmigrantes atraviesan las fronteras costarricenses con el sexto año aprobado, solo por poner un ejemplo. Sin embargo, favorecer demandas laborales insatisfechas y hasta extender el bono demográfico nacional, son señaladas como aportes reales de esta población para el país. 
2016-04-17	1	Olman Gómez, jefe de Policía en la localidad, indicó que, mientras colaboraban con la atención de un accidente de tránsito en el sector conocido como la Paquita, recibieron una alerta anónima en la que se les brindó el número de placa del autobús que transportaba a los isleños migrantes. Las autoridades de Fuerza Pública coordinaron con sus homólogos de migración para que ellos determinen cómo se procederá con los migrantes detenidos en el bus. Esta acción tuvo lugar la noche de ayer sábado. 
2016-04-22	1	Tardamos dos días y dos noches en encontrar un lugar en la frontera por donde pudimos pasar», cuenta uno de ellos. En Hungría, les esperan alambradas en la frontera con Serbia y una dura legislación que castiga la entrada ilegal en el país con penas de cárcel, aunque no suelen aplicarse y las autoridades se limitan a expulsar a los inmigrantes tras retenerlos varios meses. Una vez en Grecia, pasar luego ilegalmente hasta Austria, a través de Serbia y Hungría, cuesta unos 3.000 euros, estima Rados Djurovic, el director del Centro de protección y ayuda a los refugiados en Belgrado. 
2016-05-31	1	"La representante parisina subrayó la necesidad de acoger a ese colectivo ""dignamente"" y su voluntad de que haya ""un lugar identificado"" para poder redirigir a esas personas ""hacia el circuito que corresponda"". La capital francesa está analizando ""distintos sitios para ver en qué plazos, lo antes posible"", se puede poner a disposición del Estado el centro. Se inspirará, agregó la alcaldesa parisina, en el campamento de Grande-Synthe, construido el pasado marzo por la organización Médicos Sin Fronteras a las afueras de la ciudad de Dunkerque, junto a la frontera belga, para reemplazar a un insalubre poblado situado a pocos kilómetros y en el que pernoctan unos 1.000 iraquíes, iraníes, turcos y sirios, entre otras nacionalidades. "
2016-06-20	1	Desde enero hasta abril, Migración ha recibido 1.492 nuevas solicitudes. Mediante el lema “Nadie elige ser refugiado, pero nosotros podemos elegir integrarlo”, el Gobierno de Costa Rica celebra hoy el primer Día Nacional de la Persona Refugiada y el Día Mundial del Refugiado. Además, desde hoy y hasta el 26 de junio, se desarrollarán actividades que buscan sensibilizar a la población para promover la integración de estas personas. 
2016-07-26	1	LEA: Hermanos, tíos y abuelos podrán pedir refugio para niños centroamericanos en EE. Agregó que en ningún caso Costa Rica albergará temporalmente, por turno, a más de 200 personas del Triángulo Norte. Los ciudadanos que reciban visa humanitaria vivirán en casas particulares dentro de la Gran Área Metropolitana (GAM). 
2016-07-27	1	El 10 de abril, la situación explotó cuando los migrantes quedaron en un limbo en Paso Canoas, en la frontera sur, porque Costa Rica decidió no aceptar más y Panamá se negaba a recibirlos con el argumento de que no le constaba que pasaran por su territorio. En los albergues, a los migrantes se les ofrece agua, alimentación básica, letrinas, duchas y colchones para dormir. Entre las principales afecciones presentadas por los extranjeros están las enfermedades gastrointestinales, diarreas, infecciones respiratorias agudas, problemas de la piel, cuadros febriles, otitis, entre otros. 
2016-08-03	1	Costa Rica y Panamá tienen la mayor migración urbana del istmo Costa Rica y Panamá son las países que registraron mayor migración de habitantes a las zonas urbanas, producto de la modernización y transformación productiva de su economía. {l1}12068{/l1} Las ciudades que lideran la expansión urbana del istmo son Ciudad de Panamá, que entre 1975 y 2014 creció 16 mil hectáreas, y San José, que en el mismo periodo aumentó 13.500 hectáreas. La concentración del desarrollo y el crecimiento poblacional en las principales urbes, tiene consecuencias negativas, según el Estado de la Región. 
2016-08-05	2	“Es vital y muy gratificante ver a los países americanos unirse y adoptar un enfoque regional para buscar soluciones humanas que respondan a la gente que necesita ayuda desesperada para salvar su vida”, apuntó Grandi en un comunicado. A pesar del anuncio presidencial del miércoles, este viernes no había aumentado la presencia de policías en la zona; más bien, se reporta en la delegación de Paso Canoas que el personal es el regular asignado a la zona. ADEMÁS: Costa Rica deportará a cubanos que ingresen al país ilegalmente 
2016-08-07	1	Un análisis realizado por EF sobre la población inmigrante en Costa Rica, evidenció que las características de quienes eligen nuestro país para vivir son diversas. La pobreza y la exclusión social están entre las principales razones por las cuales las personas se ven obligadas a migrar. En educación, por ejemplo, los países del Istmo invierten en promedio cerca de $250 anuales por habitante, mientras que en América Latina y el Caribe ese monto asciende a los $450. 
2016-10-02	1	El Gobierno ha desplegado una intensa campaña a favor del «no», mientras que la oposición de izquierda ha solicitado boicotear el referendo y varias ONG han llamado a votar de forma nula. Consciente de la probable alta abstención, Orbán dijo hoy después de votar que lo importante no es la validez del referéndum, sino que los «noes» sean abrumadores, y prometió aplicar el resultado, sea cuál sea la participación. Orban ha repetido en varias ocasiones que la UE no tiene derecho a cambiar «la identidad cultural y religiosa de Europa». 
2016-10-14	1	La situación de desprotección impulsa a miles de ciudadanos del Triángulo Norte centroamericano a abandonar sus hogares para buscar, muchas veces, algo tan básico como su integridad física, dijo Amnistía en su informe «¿Hogar Dulce Hogar? Amnistía señala que el Triángulo Norte, conformado por Honduras, Guatemala y El Salvador, es una de las regiones «más peligrosas» del mundo, con 17.522 personas asesinadas en 2015. En ambos países, aseveró la organización global no gubernamental, las mujeres «sufren cada vez» por la criminalidad. 
2016-10-18	1	"Mauricio Herrera, ministro de Comunicación, aseguró que la nación vecina devuelve todos los días a suelo tico viajeros ilegales. Hasta a la crianza (hijos pequeños) daban muchos golpes"", relató Adlin Dupervan, uno de los migrantes que viajaban en ese grupo. Según el ministro Herrera, en lo que va del año Costa Rica ha logrado dar con la detención de al menos 60 personas relacionadas con dicha actividad. "
2016-10-24	1	En declaraciones a la BBC, Mango aseguró que esta fábrica había sido subcontratada por uno de sus proveedores sin su conocimiento, y que, al realizar una inspección posterior en sus locales, no halló a ningún sirio y sí «buenas condiciones, excepto algunos aspectos de seguridad personal». Todos nuestros proveedores tienen el requisito contractual de cumplir con nuestros principios», explicó una fuente de la compañía, que subrayó que «no se tolerará ningún incumplimiento y se tomarán medidas» para evitarlos. Una inspección posterior identificó a once adultos sirios y tres menores de 16 años, apunta la BBC. 
2016-12-02	2	"Y dice algo más, poco usual en los migrantes que desde abril fluyen como el Amazonas por Costa Rica: ""La vida en la tierra es complicada"". * * * En una cocina haitiana, en el campamento gubernamental El Cruce, en La Cruz de Guanacaste, varias mujeres y hombres cocinan en fogones que a duras penas sostienen grandes ollas, de las cuales se desbordan caldos con pollo o carne y verduras, también versiones más caribeñas aún del 'rice and beans', también caldosas. * * * Una mujer se baña semidesnuda en un campamento hechizo, a pocos metros de la frontera entre Costa Rica y Nicaragua. "
2016-12-17	1	Los atentados terroristas de los últimos años han aumentado el prejuicio hacia los migrantes islámicos, complicando aún más el asunto. Al llegar a Costa Rica, como todo migrante, mis padres y abuelos tuvieron que trabajar muy duro. El intercambio de conocimiento, ideas y técnicas ayuda a mejorar al país receptor. 
2016-12-19	1	Ni lo uno ni lo otro, se trató de un flash mob (una acción artística que se realiza en espacios públicos y luego sus actores se dispersan rápidamente) organizado por F Proyecto CR, un grupo interdisciplinario de la sociedad civil que trabaja por la fraternidad de las personas, quienes conmemoraron ayer el Día Internacional del Migrante. Según Nayle Yrigoyen, miembro de F Proyecto CR, buscan enviar un mensaje a través del arte. “Queremos sensibilizar sobre lo que sucede en Costa Rica y en el mundo sobre el tema de migraciones”, dijo. 
2016-12-28	1	En estos momentos, unos 1.200 haitianos están varados en la frontera norte con Nicaragua, ya que ese país no les permite continuar su viaje. Costa Rica no es el origen y tampoco tiene entre sus manos la solución, por lo se debe buscar una respuesta regional. En el caso de Haití la situación interna es terrible en todos los sentidos y por eso, mucha gente desea irse. 
2017-01-30	1	La orden ejecutiva firmada el viernes «podría dañar la seguridad estadounidense al reforzar la propaganda del Estado Islámico (EI) sobre la guerra de EE.UU. contra el Islam, al tiempo que crea tensión con socios en la lucha antiterrorista», explicó a Efe David Sterman, analista del centro de estudios New America. «El presidente quiere estar por delante de las amenazas y hacer todo lo posible por defender a los estadounidenses (…). «Nos va a hacer menos seguros», subrayó Morell, al añadir que la mayor amenaza para EE.UU. son los estadounidenses radicalizados dentro del país. 
2017-01-31	1	Coca-Cola manifiesta su oposición a veto migratorio de Trump Coca-Cola, el mayor vendedor de bebidas no alcohólicas en el mundo manifestó su oposición a la prohibición de viajar emitida por el presidente Donald Trump y evaluará cualquier efecto que pueda tener sobre sus empleados, uniéndose así a las filas de empresas que condenan públicamente la política. “Coca-Cola está resuelta a cumplir su compromiso con la diversidad, la justicia y la inclusión, y no apoyamos este veto ni ninguna política que sea contraria a nuestros valores y creencias centrales”, declaró en un comunicado enviado por correo electrónico el máximo ejecutivo de la empresa, Muhtar Kent. La orden ejecutiva, que Trump emitió el viernes, establece nuevos obstáculos para el ingreso de personas provenientes de siete países mayoritariamente musulmanes: Siria, Irak, Irán, Sudán, Somalia, Yemen y Libia. 
2017-02-02	1	Para Arias «Estados Unidos es un país donde la insensatez, la xenofobia y el odio han crecido de una forma espeluznante, un país en donde la exclusión y el proteccionismo comercial han llegado al corazón del gobierno y al de muchos de sus ciudadanos». “Con gran incredulidad vemos como los líderes de la democracia más grande del mundo le faltan el respeto a los derechos humanos y a la diplomacia internacional”, agregó el premio Nobel. “Nos describe a un Gran hermano que nos vigila y vemos a un gobierno que pretende revisar las cuentas de Facebook y de Twitter, así como los contactos de los teléfonos celulares de aquellas personas foráneas que quieren cruzar sus fronteras, nos describe un rechazo a los extranjeros y a los refugiados y tristemente vemos como se intenta continuar con la construcción de un muro que dividirá no solo pueblos si no también conciencias”, concluyó. 
2017-02-03	1	México, 3 feb (EFE).- Activistas mexicanos afirmaron hoy que «las casas del migrante son ahora campos de refugiados», al presentar el informe «Frontera Cerrada», que analiza la migración frente a las nuevas políticas migratorias del presidente de Estados Unidos, Donald Trump. Haití, República Democrática del Congo, Honduras, Senegal y El Salvador son los principales países de origen de estos migrantes llegados a Tijuana y Mexicali (Baja California), reveló el estudio del Instituto Mexicano de Doctrina Social Cristiana (IMDOSOC). En ese sentido, Leticia consideró que México «no puede declararse un país xenófobo» e insistió en que el país latinoamericano debe trabajar mucho en la integración, la interculturalidad y en la inserción de las comunidades migrantes. 
2017-03-02	1	"Atrás quedó su familia, un trabajo en el sector público, su casa, su finca y la primera parte de su historia de vida en Colombia... Desde hace cuatro meses, ""Enrique"" llegó a Costa Rica para solicitar refugio y lo encontró, pero desde el entonces no tiene trabajo. En esa lucha, Enrique se presentó este jueves en la feria de empleo para personas refugiadas que organiza el Alto Comisionado de las Naciones Unidas para los Refugiados en Costa Rica (Acnur) en conjunto con agencias socias y la empresa privada. La Nación conversó con otros aspirantes durante la feria y contaron parte de su historia. "
2017-03-09	1	Ya Nicaragua no les extiende la cortesía, pero han logrado, con la ayuda de “coyotes criollos”, pasar por territorio nica a Honduras o El Salvador. Se puede presumir que esos dos países tampoco van a permitir este flujo de personas en tránsito buscando “el sueño americano”. Igual como está haciendo el presidente Juan Carlos Varela de Panamá con la frontera colombiana tendrá que hacer el presidente Luis Guillermo Solís en la línea que divide Costa Rica de su vecino del sur. 
2017-03-30	1	"La mirada regional es cada vez más importante y además las migraciones se han convertido en un rasgo de Centroamérica"", dijo. En este momento, El Salvador tiene la tasa de homicidio doloso más alta del mundo en países que no se han declarado en guerra. El proceso de creación incluyó visitar cinco países, 35 locaciones y recorrió 4.200 kilómetros. "
2017-04-10	1	Esos dos instrumentos ya no están y eso ha sido un disuasor para que se reduzca el flujo de migrantes”, explicó Herrera. En diciembre hubo una baja, pero nosotros no lo tomamos de una forma eufórica, ni consideramos que el problema se acabó. Al contrario, ya esperábamos, por estimaciones que hemos hecho, que bajara el tránsito, esto por el tema del clima, pero con el inicio de la primavera en Estados Unidos, podría volver”, comentó la directora de Migración y Extranjería, Gisela Yockchen. 
2017-04-17	1	Lea más: Presidente Solís discutirá sobre migración y cambio climático en Casa Blanca Otros datos —incluido el país de residencia— son enviados de forma computarizada por las aerolíneas, mediante el sistema “Información Avanzada del Pasajero”, utilizado por Costa Rica, así como decenas más de países. Otros costos para el público tienen que ver con la impresión, acopio y eventual desecho de los formularios. * Poco probable que alguien controle por rellenarse a mano y no estar tabulados. 
2017-05-25	1	La proyecto se llevó a cabo con el apoyo de la empresa Cachos así como de la Fundación Avina, para dar vida a la campaña digital “Shoe Art, me pongo en tus zapatos”. Cada concepto tiene como objetivo crear conciencia y reflexionar sobre el tema. Lea más: Estudiantes costarricenses ganan premio internacional En total se seleccionaron diez propuestas, que se mostrarán desde el momento de creación hasta el producto final. 
2017-06-02	1	Para responder a los retos que plantea la migración, y facilitar así su adecuada gobernanza, deberíamos avanzar en promover legislaciones que favorezcan la participación política de los migrantes para así construir a una sociedad más inclusiva y plural. Por ejemplo, en Chile se requieren cinco años de residencia para votar, 10 en Venezuela y 15 en Argentina. El autor es director regional de la Organización Internacional para las Migraciones (OIM) en Centroamérica, Norteamérica y el Caribe. 
2017-06-08	1	Lea más: Segunda ronda electoral se vislumbra en el horizonte Aunque para muchos las siglas del PIN no tienen mayor significado, lo cierto es que esa agrupación minoritaria tiene 20 años en la política, en los cuales el doctor Wálter Muñoz fue electo diputado para el periodo 1998-2002, además de ser candidato a la presidencia en cinco ocasiones consecutivas. A partir de ahí, hemos definido varios principios fundamentales que incluyen el gobernar pensando en el bienestar de los ciudadanos, fomentar la solidaridad que nos enseñaron nuestros abuelos y ayudar a la clase media”, dijo Muñoz. En 2010, Muñoz declinó su cuarta aspiración presidencial y apoyo a Ottón Solís del Partido Acción Ciudadana (PAC), con el objetivo de luchar contra el neoliberalismo. 
2017-06-26	1	"En tanto, el portavoz de la Casa Blanca, Sean Spicer, dijo que ""el gobierno está revisando la decisión y determinará como proceder con los próximos pasos"". Además, expresó el DHS, la decisión de la Corte Suprema ""restablece la autoridad constitucional del poder Ejecutivo para defender nuestras fronteras"". El pronunciamiento adoptado por la Corte representa un triunfo para Trump, ya que dos versiones del decreto firmado sobre bloqueo a los viajes fueron cuestionadas y bloqueadas en la Justicia, en medio de una espectacular controversia en todo el país. "
2017-07-21	1	Le siguen en la lista Nicaragua (11%), Honduras (7%), Guatemala (6,5%), Panamá (4%) y Costa Rica (3,5%). Los motivos por los que estas personas dejan sus países son la búsqueda de nuevas oportunidades y un entorno más seguro donde vivir. “Sin embargo, en algunos casos, el efecto sobre las personas que se quedan en los países de origen puede ser negativo, pues los migrantes tienden a ser jóvenes y, tal vez, altamente calificados (médicos, enfermeros o ingenieros) y su partida perjudica el potencial económico del país”, reseña el FMI. 
2017-08-15	1	«Casi dos horas secuestrados bajo duras amenazas y órdenes de guardacostas libios», denunció Proactiva Open Arms. Antes de difundir ese mensaje, la ONG comunicó en otra publicación estar bajo «secuestro» en aguas internacionales a manos de guardacostas libios que amenazaban «con disparar» si los cooperantes no cumplían sus órdenes. «Amenazados con abrir fuego si no ponemos rumbo a sus aguas territoriales, es un secuestro en toda regla», escribió en su perfil de Twitter Oscar Camps, fundador de la organización humanitaria. 
2017-08-25	1	– Unos 5.300 solicitantes de asilo se dan por desaparecidos en Finlandia desde 2015, informó Helsinki Times citando al ministro del Interior, Paula Risikko. Las estimaciones del Ministerio del Interior indican que al menos la mitad de estos inmigrantes abandonaron Finlandia para viajar a su país de origen o a otros países de Europa, dijo Risikko en una entrevista a YLE TV1. Europa vive la peor crisis migratoria desde la Segunda Guerra Mundial, provocada principalmente por conflictos armados y problemas económicos en Oriente Medio y África del Norte. 
2017-09-01	1	Lea también: Correos habilita plataforma digital para tramitar o renovar el pasaporte Para la programación de la cita, puede marcar el 1311, desde ahí usted podrá preguntar por horarios y el tipo de documentación que deberá presentar según el trámite que vaya a realizar el día de su entrevista o bien, puede realizar su cita para los tramites de pasaporte por medio de plataforma digital www.correos.go.cr donde podrá elegir el día, la hora y la sucursal de su conveniencia. Según Kenneth López, del departamento de Relaciones Públicas, en lo que va del 2018, se han tramitado más de 32 mil pasaportes en las ventanillas electrónicas y más de 33 mil cédulas de residencia gracias a la rapidez del servicio. De esta forma, Correos de Costa Rica se convierten en una extensión de Migración y Extranjería, brindando un servicio que busca darle más opciones a las personas para realizar gestiones; facilitando la prestación de los servicios. 
