date	count	summary
2017-01-20	1	Sin embargo, cuando estos movimientos humanos se dan en territorios pobres agravan más la miseria que los envuelve. Comunidades enteras se han quedado vacías, trasladándose de una manera u otra sus moradores hacia zonas urbanas, lo que hace daño a la unidad territorial, pero también a todos los elementos que componen la producción agrícola de una región. Todavía en estos momentos, donde se supone que tenemos un crecimiento económico de primer orden y donde debería haber menos pobres, vemos como nadie quiere vivir en zonas rurales, instalándose en territorios urbanos en busca de una supuesta mejor vida que nunca está por llegar. 
2017-01-25	1	Dijo no entender cómo es posible y dada la casualidad que el coste de vida en Cataluña es muy superior al de resto de España, y al cónsul General en Barcelona no se le ocurre otra cosa que el alza en el importe en los servicios consulares, cuando pensamos que debería actualizarlos pero a la baja. Respondió que el cónsul general de Barcelona y la cúpula política del PLD en Cataluña, en la última campaña presidenciales 2016, estos garantizaron a la comunidad dominicana mejorar las tramitaciones y darían facilidades a todos los ciudadanos para que de esa manera se sientan protegidos y apoyados por la diplomacia cosa que no ha sucedido. Por otra parte; Ignacio Duran; hizo un llamado a la sociedad, así como al excelentísimo Sr. 
2017-06-21	1	"La alta comisionada adjunta de las Naciones Unidas para los Refugiados (Acnur), Kelly T. Clements, pidió este sábado ""apoyo urgente para un millón de desplazados centroamericanos"", tras una visita a Honduras, Guatemala y México. Representantes de los países de América Latina y el Caribe se comprometieron este lunes a observar la migración como una contribución a la democracia, la diversidad y el desarrollo sostenible, durante la sesión inaugural de una reunión virtual que mantuvieron para la revisión del Pacto Mundial para la Migración Segura, Ordenada y Regular. República Dominicana pondrá en marcha un carné para facilitar la entrada en el país de los comerciantes haitianos que viven en la zona fronteriza, dijo este viernes a Efe el director general de Migración, Enrique García. "
2017-06-24	1	La medida adoptada por la Dirección General de Migración de que solo los usuarios y abogados están autorizados para hacer gestiones en esa dependencia del Estado fue aplaudida y calificada como buena por abogados migratorios. Santo Domingo.- El abogado migratorio William Alcántara califico de atinada y una excelente decisión del Director General de Migración, Teniente General (R)Máximo William Muñoz Delgado, porque con la misma se busca darle más seguridad a los extranjeros que requieren el servicio. “Se le da más garantía a los extranjeros, porque tendrán que auxiliarse de abogados competentes que le darán un servicio de calidad en sus gestiones para estar legal en el país” apunto el experto en asuntos migratorios William Alcántara. 
2017-07-07	1	Recuerda que el país mantiene una frontera “excesivamente permeable”, cuya debilidad en su vigilancia exige sobreesfuerzo de inteligencia. “El hecho de que China sea una potencia mundial y con una gran población tampoco ayuda”, añade. “Tampoco a nadie es ajeno que las mafias chinas y la delincuencia organizada representa un problema más para nuestro país. 
2017-07-11	1	Aunque la medida que no fue discutida en el Concejo de Regidores, ha sido apoyada por algunas voces. No obstante, otros ciudadanos entienden que se trata de una medida arbitraria y racista. El alcalde ordenó un cerco militar y policial para impedir que los haitianos se acerquen al vertedero. 
2017-07-25	1	En caso de no realizar su renovación se declarará la caducidad de los documentos que les hayan sido expedidos y quedarán sujetos a lo que disponen la normativa ordinaria y las leyes migratorias dominicanas al respecto. Amarante Baret aseguró que Migración no maltrata a ningún extranjero sorprendido sin sus documentos legales, tal y como vienen denunciando algunas organizaciones de derechos humanos sobre las deportaciones, principalmente, de ciudadanos haitianos. También tendrá validez un documento que pueda ser verificado como legítimo por la autoridad y que sirva para la identificación del extranjero solicitante y un carne o adhesivo recibido a través del programa Nacional de Regulación. 
2017-08-02	1	Santo Domingo - Solo en julio, cuando distintos sectores denunciaron una supuesta entrada masiva de haitianos, las autoridades devolvieron a sus países de origen a 13.446 extranjeros que se encontraban en situación migratoria irregular. En cuanto a los movimientos migratorios por la frontera con Haití la institución informó de que fueron registradas 21.403 entradas y 18.447 salidas. Respecto a la vía marítima, los datos estadísticos señalan 60.504 entradas y 60.292 salidas, principalmente por los puertos turísticos de La Romana (este) y Maimón (norte), donde llega la mayor cantidad de cruceros. 
2017-08-10	1	[dropcap]E[/dropcap]migrar siempre ha sido considerada una opción para progresar y buscar nuevas oportunidades laborales en otras naciones. En los últimos años República Dominicana se ha convertido en un destino para ciudadanos que por diversas razones deciden abandonar su país de origen. Migración hacia RD En su memoria del año pasado, la Dirección General de Migración menciona algunos de los aspectos que influyen para que los cubanos y venezolanos emigren hacia República Dominicana. 
2017-08-21	1	EEUU suspende su emisión de visas a no migrantes en Rusia EL NUEVO DIARIO, MOSCÚ. Sin embargo, insistió en que podría mantener una plantilla adecuada “para continuar los elementos esenciales de nuestra misión”. Cuando se le preguntó sobre una posible respuesta de Rusia, Lavrov dijo que Moscú “estudiará” el anuncio de la embajada, agregando que a diferencia del gobierno estadounidense, Rusia “no se va a desquitar con los ciudadanos estadounidenses”. 
2017-08-25	1	Tanto la migración española como la judía clamaron ser perseguidos políticos o víctimas de intolerancia racial y religiosa. En aquel pueblo fue asentado un nutrido grupo de inmigrantes húngaros, a los cuales Trujillo le hizo construir un barrio con casitas más o menos cómodas para su alojamiento. Todas migraciones antes mencionadas Trujillo las consideraba “deseables”, y recibían apoyo económico en forma de pagos o raciones a los que se establecían en el campo. 
2017-09-11	1	250 Mil es en promedio la cantidad de personas por año que llegan al Reino Unido desde la Unión Europea. Los imigrantes de la UE aportan un 1 por ciento al PIB nacional, y este se reducirá. – La sociedad británica está dividida: la retórica anti inmigración ha convencido a algunos de que sus dificultades económicas son causadas por migrantes; ellos aplaudirán los cambios. 
2017-09-12	1	«No hay nada mejor que compartir con mi gente, darles la mano, abrazarlos, ya que sé lo difícil que es emigrar a un país donde no hablan tu mismo idioma, adaptarte a otra cultura y sobre todo, a sus leyes y tratar de no perder tu identidad», manifestó. «Como abogada experta en migración conozco bastante bien esa madre dominicana que emigra con la esperanza de llevarse a sus hijos, hacer o comprar su casita y ‘echar pa’lante’. Es una mujer luchadora y decidida, que anteponiéndose a los obstáculos ha logrado alcanzar sus metas. 
2017-09-18	1	Uno de sus integrantes alegó: “no estamos aquí ni por odio ni por racismo, sino porque nuestro país se está perdiendo, y tenemos que salvar nuestro país”. Reafirma compromiso humano de atender a todos “Los hospitales, por razones humanas, deben de atender a todas las personas que demanden servicios, no importa su condición socioeconómica ni su preferencia sexual, tampoco su credo religioso, ni su estatus migratorio. También el presidente del Colegio Médico Dominicano (CMD), Waldo Ariel Suero, rechazó las hostilidades contra los migrantes en los centros sanitarios, aunque abogó por mayores controles en la frontera. 
2017-09-21	1	En medio de un recorrido en la provincia Samaná, que han sido afectada por el paso del huracán María, la periodista de NCDN, canal 37, Shaira Castillo, se detuvo este jueves a amamantar al bebé de una de las familias que se encontraban refugiadas en uno de los albergues habilitados por las autoridades de emergencias. [Sigue leyendo…] #NCDNMaria Periodista de #NCDN amamanta a bebé de familia refugiada por huracán María pic.twitter.com/gaaKPVfw2w — CDN 37 (@CDN37) 21 de septiembre de 2017 
2017-10-25	1	Santo Domingo..- La institución indicó en un comunicado de prensa, que el proceso iniciado este lunes incluye solo a los beneficiados del PNRE con las categorías antes citadas, que representan el 2,7 % del total de los 288.406 registrados. Esta primera etapa del proceso fue iniciada de acuerdo al protocolo elaborado por la DGM conforme a lo dispuesto en la resolución 01-2017 del Consejo Nacional de Migración (CNM), en virtud de la facultad otorgada por la Ley General de Migración 285-04, que en su artículo 9 autoriza a diseñar la política migratoria nacional y a planificar programas en coordinación con las diversas dependencias del Estado. Asimismo, que próximamente la institución dará a conocer la fecha de inicio y los lugares para que los extranjeros acogidos al PNRE con categoría de no residentes acudan a cambiar o renovar su categoría migratoria.EFE ¿Te ha parecido interesante esta noticia? 
2017-11-05	1	En la misma línea, Jorge Alejandro Morales permanece sentado frente al cerco que divide Mexicali (México) de Calexico (California, EE.UU.), a la espera de poder volver a cruzar la línea fronteriza, y tras haber sido deportado cinco veces. Además, si no tienes dinero te puedes ganar el cruce pasando droga, sé que no es bueno, pero es una forma de llegar”, comentó este inmigrante, nacido en Guadalajara (México) y que antes de ser deportado vivió muchos años en Los Ángeles. Si durábamos tres días, ahora vamos a tardar cinco en cruzarlos, o siempre habrá un corrupto de migración que nos dejará pasar'”, recordó Tamayo. 
2017-11-11	1	Por Adalberto Domínguez.- NUEVA YORK.- Los dominicanos generalmente emigran por motivos económicos, familiares, sociales, educativos, políticos, Etc., pero siempre con su propósito definido de superarse en todos los aspectos y añorando el retorno a su patria, aún se conviertan en ciudadanos de las naciones que les acogen. Es digno reconocer los aportes hechos por el cineasta René Fortunato con sus producciones anteriores, los documentales “Trujillo: El Poder del Jefe” I, II y III, “Abril: La Trinchera del Honor”, “Bosch: Presidente en la Frontera Imperial”, y “Tras las Huellas de Palau”. También la participación del elenco compuesto por Mario Núñez, Miguel Ángel Martínez, Geisha Montes de Oca, Gabi Desangles, Johnnié Mercedes, Augusto Feria, Alfonsina Bencosme, Miguel Pérez Santana, Raymundo Ortiz y Víctor Pinales, así como los artistas Félix de Oleo, Ramón Orlando y El Poeta Callejero. 
2017-11-19	1	Ella trabaja como asesora del hogar y no es primera vez que concurre a las urnas en Chile. Se ha hecho un esfuerzo para que toda la gente pueda votar”, señaló brevemente a Publimetro cerca de las 14:20 horas. En tanto, otra votante nacida en el extranjero, Yolanda, originaria de Huacho (en Perú) encontró “rápido” el trámite. 
2017-11-27	1	Igualmente esta disposición aplica para los extranjeros regularizados en la República Dominicana, así como para los miembros de las diferentes misiones diplomáticas acreditadas en el país. Para esos fines los dominicanos naturalizados en el extranjero deben presentar, además de su pasaporte, su cédula de identidad y electoral, mientras que los extranjeros regularizados, su documento de identidad y carné con estatus migratorio al día. Esta es una de las medidas dispuestas por el Director General del organismo, Teniente General ® Máximo William Muñoz Delgado, para agilizar los servicios de la DGM durante la temporada navideña, en la cual aumenta el flujo de pasajeros y se espera la llegada de miles dominicanos ausentes por las distintas terminales internacionales. 
2017-12-06	1	El vehículo detenido en una carretera del sureño estado de Tabasco transportaba a personas provenientes de Guatemala, El Salvador, Honduras y Ecuador en «condiciones inhumanas», según las autoridades. 
2017-12-15	1	Acento: La República Dominicana, a pesar del crecimiento económico registrado en los últimos veinte años, es un país de emigración, más exactamente receptor y emisor de migrantes. (Seguir leyendo…) Remolacha – Noticias Republica Dominicana El Blog #1 de los dominicanos *Noticias República Dominicana 
2017-12-29	1	‘‘Con ella, cargaba un pasaporte español en la mano y varios documentos ocultos con lo que posiblemente pensaba buscar trabajo ilegalmente’’, detalla El Nuevo Herald. Tanto el pasaporte ecuatoriano como la visa migratoria para ingresar a Estados Unidos ‘‘parecían genuinas’’ –según señala el periódico–; sin embargo, Estrella ‘‘tenía en el equipaje un seguro social que pertenecía a otra persona y que no tenía varios de los dispositivos de seguridad reglamentarios’’. Los casos permanecen abiertos, exceptuando el de María Díaz, que se declaró culpable el pasado jueves tras llegar a un acuerdo con las autoridades. 
2018-01-08	1	Aquellos extranjeros que depositaron los documentos requeridos al inscribirse en el PNRE, no deberán presentar nuevamente los mismos. Luego de la evaluación y conforme cumplan con los requisitos establecidos, se determinará si aplica la renovación o cambio de su estatus migratorio. La DGM tendrá disponible la información sobre el proceso, por la vía telefónica y accesando a la página de la institución www.migracion.gob.do y a sus redes sociales @DGMRD en Twitter, Facebook e Instagram. 
2018-01-16	1	"Miembros de la diáspora venezolana en la República Dominicana solicitaron hoy al Gobierno del país caribeño que les conceda un régimen migratorio especial, y plantea tres vías para la regulación de ciudadanos venezolanos que les permita permanecer un año, prorrogable, en esta nación. ""En RD la Ley General de Migración no contempla el estatus para extranjeros que se quedaron en situación irregular"", explicó Talavera. Ante esta situación, muchos venezolanos ""que residimos acá expresamos un miedo manifiesto por regresar a nuestro país"", añadió Rodríguez Sandoval. "
2018-01-18	1	La DGM indica que esta etapa será realizada por regiones y de manera gradual, por lo que hace un llamado a los extranjeros a que se presenten en las oficinas de las Gobernaciones provinciales de San Cristóbal, Azua, San Juan de la Maguana y Barahona, que están habilitadas desde el lunes 15 del presente mes. Aquellos extranjeros que depositaron los documentos requeridos al inscribirse en el PNRE, no deberán presentar nuevamente los mismos. La DGM tendrá disponible la información sobre el proceso, por la vía telefónica y accesando a la página de la institución www.migracion.gob.do/PNRE y a sus redes sociales @DGMRD en Twitter, Facebook e Instagram Noticias relacionadas 
2018-01-28	1	París.- La Organización para la Cooperación y el Desarrollo Económico (OCDE) y la Organización Internacional del Trabajo (OIT) presentaron en París el pasado 24 y 25 de enero el Informe Cómo los inmigrantes contribuyen a las economías de los países endesarrollo, que examina empíricamente cómo los inmigrantes están relacionados a tres componentes claves de la economía: el mercado laboral, el crecimiento económico y las finanzas públicas. Asimismo, el proyecto analiza el contexto político e histórico de la inmigración en cada país y sugiere formas para mejorar su contribución en losdiferentes contextos a través de respuestas con políticas apropiadas. Señala que se puede maximizar el impacto positivo de la inmigración adoptando políticas coherentes dirigidas a gestionar e integrar mejor a los inmigrantes para que puedan invertir legalmente y contribuir a la economíaen la que trabajan y residen, mientras se mantienen seguros con una vida plena. 
2018-02-07	1	Migración dice más de 15 mil extranjeros fueron deportados EL NUEVO DIARIO, SANTO DOMINGO.-La Dirección General de Migración (DGM) informó que 15 mil 778 extranjeros que se encontraban en situación migratoria irregular en la República Dominicana fueron deportados y no admitidos a sus respectivos países durante el mes de enero. En torno a los movimientos migratorios por la frontera terrestre, la institución informó que fueron registradas 26 mil 471 entradas y 18 mil 387 salidas, principalmente por el puesto fronterizo de Jimaní, donde se reportó el mayor flujo, seguido por Dajabón, Elías Piña y Pedernales. En lo que respecta a la vía marítima, los datos estadísticos señalan el registro de 183 mil 677 entradas y 183 mil 357 salidas, con la mayor concentración en los puertos turísticos de Maimón en Puerto Plata y La Romana, que son los más visitados por el tránsito de cruceros. 
2018-02-16	2	La información fue compartida por Jorge Baca, jefe de misión de la OIM en la República Dominicana, quien expresó que el primer Perfil Migratorio también muestra que la migración reciente en la República Dominicana es diferente a la del siglo XX. En ese sentido, queremos manifestar al Gobierno nuestro respaldo y, a la vez, nuestra solicitud de que no detenga la profundización de dichos logros, respetando la migración legal, reivindicando con fuerza el derecho que nos compete como Estado a trazar nuestras propias políticas migratorias e implementarlas, fomentando los derechos legítimos de los migrantes”. En ese sentido, queremos manifestar al Gobierno nuestro respaldo y, a la vez, nuestra solicitud de que no detenga la profundización de dichos logros, respetando la migración legal, reivindicando con fuerza el derecho que nos compete como Estado a trazar nuestras propias políticas migratorias e implementarlas, fomentando los derechos legítimos de los migrantes”. 
2018-02-20	1	La disposición que le nombra está contenida en el decreto 79-18 y constituye básicamente una rotación, ya que Boció se encontraba desempeñando las funciones de encargado consular en Bellader, también en Haití, posición en la que fue designado en el año 2014. Cuando se le nombró en el año 2014 como cónsul Boció Fortuna le dijo a periodistas que cubrieron su juramentación que “no tiene cola que le pisen”, y que se sometía a la opinión pública ante los señalamientos de miembros de la prensa de que había sido destituido del cargo en el gobierno de Leonel Fernández por el supuesto tráfico de migrantes. Su regreso a posiciones diplomáticas generó todo un escarceo en la opinión pública nacional, pero nunca hubo una aclaración oficial del Gobierno. 
2018-02-28	1	El canciller Miguel Vargas durante el acto dio a conocer que el país obtuvo una puntuación media por encima de siete puntos sobre diez en la aplicación de sus políticas migratorias, tomando como referencia los años 2013 y 2017. “El IGM evidenció los mayores avances en la capacidad legal e institucional del Gobierno dominicano para garantizar el bienestar socioeconómico de los migrantes. También arrojó importantes progresos en la gobernanza de políticas migratorias con enfoque integral, en la migración segura y ordenada, además del fortalecimiento institucional”, dijo Vargas. 
2018-03-01	1	En esta fase del proceso le corresponde al grupo con categoría de No Residente, inscritos en las provincias Santo Domingo y Monte Plata, que su documento del PNRE o etiqueta en pasaporte tenga fecha de vencimiento de julio y agosto del 2017 (carnés del 2016), dice la nota informativa. Los extranjeros que depositaron los documentos requeridos al inscribirse en el PNRE, no deberán presentarlos nuevamente. La entidad tendrá disponible la información sobre el proceso accediendo a la página de la institución www.migracion.gob.do y a sus redes sociales @DGMRD en Twitter, Facebook e Instagram. 
2018-03-05	1	El perfil resalta que en el sector construcción, la población se ubica entre las categorías de jóvenes (18-30 años) y adultos-jóvenes (30-49 años), que, al ser agrupados, representan el 92.1% del total. Estados Unidos alberga el 72% de las personas que salen del país. El 42% fueron aceptados bajo la categoría “atletas, artistas y animadores”; el 14% para desempeñar cargos basados en ofertas previas de trabajo. 
2018-03-06	1	La mayoría de los extranjeros deportados que tenían estatus migratorio irregular, fueron detenidos durante decenas de operaciones de interdicción migratoria realizadas durante las últimas semanas en diferentes provincias del país, por disposición del Director General de la institución, Teniente General ERD, Máximo William Muñoz Delgado. En lo que concerniente a la frontera terrestre, la institución informó que fueron registradas 21 mil 123 entradas y 17 mil 958 salidas, principalmente por el puesto fronterizo de Jimaní, donde se reportó el mayor flujo seguido por Dajabón, Elías Piña y Pedernales. En lo que respecta a la vía marítima, los datos estadísticos señalan 142 mil 542 entradas y 141 mil 874 salidas, principalmente por los puertos turísticos de la Romana y Maimón en Puerto Plata, que son los más visitados por el tránsito de cruceros. 
2018-03-13	1	Santo Domingo.- El Movimiento Popular Dominicano (MPD) hace llamado al pueblo a no dejarse arrastrar por el odio y la violencia y a evitar atropellos contra personas migrantes haitianas inocentes, que no son culpables de que otros compatriotas hayan cometido un delito. Demandó, además, que la justicia asuma su responsabilidad y aplique la ley a quiénes han cometido delitos y crímenes, por entender que esas muertes no deben quedar impunes. “Las autoridades de ambos países deben pensar en sus pueblos y buscar soluciones a la situación que ellos han creado por apetencias personales. 
2018-03-20	1	Venezolanos en RD continúan con sus acciones para su normalización migratoria EL NUEVO DIARIO, SANTO DOMINGO.- Con una masiva participación de más de 200 personas se llevó a cabo el día de ayer en el Centro Montalvo de Santo Domingo el VII Encuentro de Venezolanos Migrantes en República Dominicana. El encuentro fue promovido por la Diáspora Venezolana en RD, y en el mismo se informó a esa comunidad de inmigrantes sobre la “Propuesta de Normalización Migratoria en RD” documento que ofrece alternativas al Estado dominicano -dentro del marco de su legislación- para acoger a este grupo poblacional afectado por la crisis en su país. El encuentro de venezolanos migrantes estuvo apoyado por el Centro Montalvo y Misereor, organizaciones no gubernamentales que tienen como fin acompañar a las personas con alto grado de vulnerabilidad como es el caso de los migrantes. 
2018-04-09	1	En esta jornada fueron intervenidas las comunidades de Guayacanes, Juan Dolio y San José de los Llanos;así como distintos sectores del municipio cabecera. Posteriormente al proceso de depuración de los detenidos, fueron trasladados a Elías Piñapara ser procesados y deportados a su país, 100 nacionales haitianos indocumentados. El Director General de la institución, Teniente General ® ERD, Máximo William Muñoz Delgadoreitera que estos operativos serán extendidos a otras provincias del país, para continuar con la localización de extranjeros indocumentados que incurren en violación a las disposiciones de la Ley 285-04. 
