title	link	date	title_corrected
16523 migrants registered in two weeks - Trinidad Guardian	http://www.guardian.co.tt/news/16523-migrants-registered-in-two-weeks-6.2.872276.48a91166b4	2019-06-25	16523 migrants registered in two weeks
A safe place for migrant children - Trinidad & Tobago Express	https://trinidadexpress.com/news/local/a-safe-place-for-migrant-children/article_8d7561ee-9874-11e9-8f99-2beb2d641ac9.html	2019-06-26	A safe place for migrant children
CoP dismisses 'rumshop talk' of mass migration - Trinidad News	https://newsday.co.tt/2019/06/26/cop-dismisses-rumshop-talk-of-mass-migration/	2019-06-26	CoP dismisses 'rumshop talk' of mass migration
ECA wants labour policy for migrants - Trinidad Guardian	http://www.guardian.co.tt/news/eca-wants-labour-policy-for-migrants-6.2.874195.cddfa712eb	2019-06-27	ECA wants labour policy for migrants
Young: No TT citizens confirmed at Syrian refugee camp - Trinidad News	https://newsday.co.tt/2019/07/03/young-no-tt-citizens-confirmed-at-syrian-refugee-camp/	2019-07-03	Young: No TT citizens confirmed at Syrian refugee camp
Female migrant abuse alive - Trinidad News	https://newsday.co.tt/2019/07/07/female-migrant-abuse-alive/	2019-07-07	Female migrant abuse alive
Miss World T&T brings hope to migrant children - Trinidad & Tobago Express	https://trinidadexpress.com/news/local/miss-world-t-t-brings-hope-to-migrant-children/article_1e03af3a-a582-11e9-b9ce-5f5a60e7c496.html	2019-07-13	Miss World T&T brings hope to migrant children
Of migrants and refugees - Trinidad News	https://newsday.co.tt/2019/07/16/of-migrants-and-refugees/	2019-07-16	Of migrants and refugees
The unending refugee saga - Trinidad & Tobago Express	https://trinidadexpress.com/opinion/editorials/the-unending-refugee-saga/article_50192d1c-ae77-11e9-b48a-eb6578ab10bd.html	2019-07-24	The unending refugee saga
Venezuelan migrants start collecting 'work permits' - Trinidad Guardian	http://www.guardian.co.tt/news/venezuelan-migrants-start-collecting-work-permits-6.2.895627.98e957255a	2019-07-27	Venezuelan migrants start collecting 'work permits'
ITNAC opens school for migrant children... - Trinidad Guardian	http://www.guardian.co.tt/news/itnac-opens-school-for-migrant-children-6.2.902997.8c6d75c094	2019-08-06	ITNAC opens school for migrant children...
Rowley : T&T no refugee camp - Trinidad & Tobago Express	https://trinidadexpress.com/news/local/rowley-t-t-no-refugee-camp/article_6dd9715e-49ba-11e8-9025-ab1f5c0af9fc.html	2019-08-15	Rowley : T&T no refugee camp
The Venezuelan migrant crisis - Trinidad & Tobago Express	https://trinidadexpress.com/opinion/columnists/the-venezuelan-migrant-crisis/article_10dd8f5e-22f8-11e9-86e1-d739d30637a9.html	2019-08-16	The Venezuelan migrant crisis
What Trump’s new immigration rule means for us - Trinidad & Tobago Express	https://trinidadexpress.com/opinion/columnists/what-trump-s-new-immigration-rule-means-for-us/article_ae65253a-c3a6-11e9-aaa4-8fdf1b923bec.html	2019-08-20	What Trump’s new immigration rule means for us
Embracing the migrant community - Trinidad & Tobago Express	https://trinidadexpress.com/features/local/embracing-the-migrant-community/article_98e92ae2-d1d1-11e9-ae3f-b74ba0b5c87b.html	2019-09-07	Embracing the migrant community
Venezuelan migrant shot dead in Point Fortin - Trinidad Guardian	http://www.guardian.co.tt/news/venezuelan-migrant-shot-dead-in-point-fortin-6.2.934413.6ab6ef5ac3	2019-09-13	Venezuelan migrant shot dead in Point Fortin
Labour Minister: 'Consider V'zuelans on new migrant policy - Trinidad News	https://newsday.co.tt/2019/09/13/labour-minister-consider-vzuelans-on-new-migrant-policy/	2019-09-13	Labour Minister: 'Consider V'zuelans on new migrant policy
PM blasts BBC 'agenda' in migrant report - Trinidad Guardian	http://www.guardian.co.tt/news/pm-blasts-bbc-agenda-in-migrant-report-6.2.936780.d10c439a74	2019-09-17	PM blasts BBC 'agenda' in migrant report
Sister of ISIS refugees pleads with Young... - Trinidad Guardian	http://www.guardian.co.tt/news/sister-of-isis-refugees-pleads-with-young-6.2.969679.0f9738111e	2019-10-24	Sister of ISIS refugees pleads with Young...
Venezuelan refugees need our help - Trinidad Guardian	http://www.guardian.co.tt/opinion/venezuelan-refugees-need-our-help-6.2.978466.ce5dd510c2	2019-11-05	Venezuelan refugees need our help
Young: Info on ISIS refugees must first be verified - Trinidad Guardian	http://www.guardian.co.tt/news/young-info-on-isis-refugees-must-first-be-verified-6.2.988413.d90a60e92f	2019-11-17	Young: Info on ISIS refugees must first be verified
CXC certifies education plan for migrant children - Trinidad Guardian	http://www.guardian.co.tt/news/cxc-certifies-education-plan-for-migrant-children-6.2.989214.0a1241e584	2019-11-18	CXC certifies education plan for migrant children
EU provides 1,000 tablets for migrant children - Trinidad News	https://newsday.co.tt/2019/11/19/eu-provides-1000-tablets-for-migrant-children/	2019-11-19	EU provides 1,000 tablets for migrant children
Gordon: Too many migrants to handle - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/news/local/gordon-too-many-migrants-to-handle/article_216e0cf6-2395-11ea-8357-7365bdfed01d.html	2019-12-20	Gordon: Too many migrants to handle
Ministry looking at migrant children's education - Trinidad News	https://newsday.co.tt/2020/01/06/ministry-looking-at-migrant-childrens-education/	2020-01-06	Ministry looking at migrant children's education
Venezuelan activist not comforted by news of extension for migrants - Trinidad Guardian	http://www.guardian.co.tt/news/venezuelan-activist-not-comforted-by-news-of-extension-for-migrants-6.2.1032051.8a3255c1cc	2020-01-17	Venezuelan activist not comforted by news of extension for migrants
Venezuelan migrants to get 6-month extension - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/newsextra/venezuelan-migrants-to-get-6-month-extension/article_4adbfc5e-3922-11ea-a8a5-b3ba6aefc2f2.html	2020-01-17	Venezuelan migrants to get 6-month extension
Expect more people to migrate from T&T - Trinidad Guardian	http://www.guardian.co.tt/news/expect-more-people-to-migrate-from-tt-6.2.1068292.49f252bc90	2020-02-29	Expect more people to migrate from T&T
Immigration changes to affect citizens, migrants, students - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/newsextra/immigration-changes-to-affect-citizens-migrants-students/article_b36fef48-6fbc-11ea-98d0-7f3a1856d600.html	2020-03-27	Immigration changes to affect citizens, migrants, students
Venezuelan migrant convoy stopped in Cedros: 45 arrested - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/news/local/venezuelan-migrant-convoy-stopped-in-cedros-45-arrested/article_45f76972-63ab-11ea-a619-1b633914b93e.html	2020-03-31	Venezuelan migrant convoy stopped in Cedros: 45 arrested
93 Venezuelans migrants stopped on south coast - Trinidad & Tobago Express	https://trinidadexpress.com/news/local/93-venezuelans-migrants-stopped-on-south-coast/article_e98a90ce-7cc4-11e9-b753-7fa669988d93.html	2020-04-11	93 Venezuelans migrants stopped on south coast
'Close the borders!' - Anti-migrant protest erupts in Port of Spain - Trinidad & Tobago Express	https://trinidadexpress.com/news/local/close-the-borders---anti-migrant-protest-erupts-in-port-of-spain/article_f6dfe8f0-8e3f-11e9-9468-df9207c0588a.html	2020-04-11	'Close the borders!'Anti-migrant protest erupts in Port of Spain
Social groups help Venezuelan migrants - Trinidad Guardian	http://www.guardian.co.tt/news/social-groups-help-venezuelan-migrants-6.2.1105980.26f7ea3761	2020-04-27	Social groups help Venezuelan migrants
Few places for refugee children to learn - Trinidad News	https://newsday.co.tt/2020/05/03/few-places-for-refugee-children-to-learn/	2020-05-03	Few places for refugee children to learn
Venezuelan migrants form small community on Icacos beach - Trinidad Guardian	http://www.guardian.co.tt/news/venezuelan-migrants-form-small-community-on-icacos-beach-6.2.1111953.b3eec1ac2f	2020-05-06	Venezuelan migrants form small community on Icacos beach
Caribbean migrant workers risk covid19…. for Canada's food security - Trinidad News - Trinidad News	https://newsday.co.tt/2020/05/06/caribbean-migrant-workers-risk-covid19-for-canadas-food-security/	2020-05-06	Caribbean migrant workers risk covid19…. for Canada's food security
Covid19 and the Venezuelan migrant community - Trinidad News	https://newsday.co.tt/2020/05/07/covid19-and-the-venezuelan-migrant-community/	2020-05-07	Covid19 and the Venezuelan migrant community
Fears of health crisis at Icacos migrant camp - Trinidad Guardian	http://www.guardian.co.tt/news/fears-of-health-crisis-at-icacos-migrant-camp-6.2.1113420.2661fc84a7	2020-05-08	Fears of health crisis at Icacos migrant camp
Rowley explains in Parliament: Delcy came to talk on migrants, Covid - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/news/local/rowley-explains-in-parliament-delcy-came-to-talk-on-migrants-covid/article_5e8d888e-9715-11ea-8421-6b031402db37.html	2020-05-15	Rowley explains in Parliament: Delcy came to talk on migrants, Covid
RKF donates to migrant families - Trinidad News	https://newsday.co.tt/2020/05/18/rkf-donates-to-migrant-families/	2020-05-18	RKF donates to migrant families
Nafeesa: T&T Immigration laws need to be repealed - Trinidad Guardian	http://www.guardian.co.tt/news/nafeesa-tt-immigration-laws-need-to-be-repealed-6.2.1123932.21a193a78a	2020-05-26	Nafeesa: T&T Immigration laws need to be repealed
Venezuelan migrant registration to be extended - Trinidad Guardian	http://www.guardian.co.tt/news/venezuelan-migrant-registration-to-be-extended-6.2.1135391.f7326f1583	2020-06-12	Venezuelan migrant registration to be extended
Venezuelan migrant is chef, small business operator in T&T - Trinidad Guardian	http://www.guardian.co.tt/news/venezuelan-migrant-is-chef-small-business-operator-in-tt-6.2.1135904.b540889331	2020-06-13	Venezuelan migrant is chef, small business operator in T&T
Amnesty for Venezuelan migrants extended - Trinidad Guardian	http://www.guardian.co.tt/news/amnesty-for-venezuelan-migrants-extended-6.2.1135693.9527cb8ed2	2020-06-13	Amnesty for Venezuelan migrants extended
JSC report on sex abuse of migrants: 484 complaints but zero convictions - Trinidad News	https://newsday.co.tt/2020/07/04/jsc-report-on-sex-abuse-of-migrants-484-complaints-but-zero-convictions/	2020-07-04	JSC report on sex abuse of migrants: 484 complaints but zero convictions
CADV: Protect migrants from sex abuse - Trinidad News	https://newsday.co.tt/2020/07/06/cadv-protect-migrants-from-sex-abuse/	2020-07-06	CADV: Protect migrants from sex abuse
Illegal immigrants pose COVID threat - Trinidad Guardian	http://www.guardian.co.tt/opinion/illegal-immigrants-pose-covid-threat-6.2.1162493.56636ac39c	2020-07-23	Illegal immigrants pose COVID threat
Destroy the refugee boats - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/opinion/letters/destroy-the-refugee-boats/article_9be4f674-cc74-11ea-806d-cbacd6da9853.html	2020-07-23	Destroy the refugee boats
Young: Don’t harbour illegal immigrants - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/news/local/young-don-t-harbour-illegal-immigrants/article_22e9c6b8-cedc-11ea-ab2c-93dc05aa6265.html	2020-07-25	Young: Don’t harbour illegal immigrants
Public gives cops crucial info on illegal migrants - Trinidad Guardian	http://www.guardian.co.tt/news/public-gives-cops-crucial-info-on-illegal-migrants-6.2.1165426.4cb0c448c7	2020-07-27	Public gives cops crucial info on illegal migrants
32 Venezuelans arrested, as migrant boat races to shore - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/newsextra/32-venezuelans-arrested-as-migrant-boat-races-to-shore/article_6d0f09a2-d016-11ea-a07d-e7d1b4165086.html	2020-07-27	32 Venezuelans arrested, as migrant boat races to shore
32 illegal migrants held in Carenage - Trinidad Guardian	http://www.guardian.co.tt/news/32-illegal-migrants-held-in-carenage-6.2.1165735.3c02d4f625	2020-07-27	32 illegal migrants held in Carenage
The migrants—a national concern - Trinidad Guardian	http://www.guardian.co.tt/opinion/the-migrantsa-national-concern-6.2.1167180.87e1cb3cf1	2020-07-29	The migrants—a national concern
CMO: COVID-19 contracted from migrant - Trinidad Guardian	http://www.guardian.co.tt/news/cmo-covid19-contracted-from-migrant-6.2.1167617.f357f716e0	2020-07-29	CMO: COVID-19 contracted from migrant
UWI law professor: More empathy needed for migrants - Trinidad News	https://newsday.co.tt/2020/07/29/uwi-law-professor-more-empathy-needed-for-migrants/	2020-07-29	UWI law professor: More empathy needed for migrants
The migrants – a national concern - Trinidad News	https://newsday.co.tt/2020/07/29/the-migrants-a-national-concern/	2020-07-29	The migrants – a national concern
‘Illegal migrants may be spreading Covid’ - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/news/local/illegal-migrants-may-be-spreading-covid/article_47a6503a-d20a-11ea-8a25-d787869982ca.html	2020-07-29	‘Illegal migrants may be spreading Covid’
Immigration head: Illegal immigrants are covid19 threat - Trinidad News	https://newsday.co.tt/2020/07/30/immigration-head-illegal-immigrants-are-covid19-threat/	2020-07-30	Immigration head: Illegal immigrants are covid19 threat
NGO: COVID causing xenophobia against migrants - Trinidad Guardian	http://www.guardian.co.tt/news/ngo-covid-causing-xenophobia-against-migrants-6.2.1169218.f95d204f21	2020-07-30	NGO: COVID causing xenophobia against migrants
Local priest and V'zuelans concerned about clampdown on migrants - Trinidad News	https://newsday.co.tt/2020/08/02/local-priest-and-vzuelans-concerned-about-clampdown-on-migrants/	2020-08-02	Local priest and V'zuelans concerned about clampdown on migrants
Families of women, children at ISIS refugee camp file legal action for repatriation - Trinidad News	https://newsday.co.tt/2020/08/06/families-of-women-children-at-isis-refugee-camp-file-legal-action-for-repatriation/	2020-08-06	Families of women, children at ISIS refugee camp file legal action for repatriation
Court hearing for Isis refugees put to Monday - Trinidad News	https://newsday.co.tt/2020/08/07/court-hearing-for-isis-refugees-put-to-monday/	2020-08-07	Court hearing for Isis refugees put to Monday
